# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
1.2589e+02 1.2204e+02 -2.0000e+00 1.1586e+00 1.1785e+00 1.0959e+00 1.0810e+00 2.0489e-01 3.1580e-01 9.3559e-02 2.2836e-01 7.8277e-02 7.0860e-02
1.2589e+02 1.2091e+02 -2.0000e+00 6.2288e-01 7.3006e-01 4.9227e-01 6.0006e-01 2.0608e-01 8.9207e-02 2.0223e-01 6.5038e-02 8.1684e-02 1.4143e-02
1.2589e+02 1.2855e+02 -2.0000e+00 5.3665e-01 6.0653e-01 3.3687e-01 4.6986e-01 2.1486e-01 2.4933e-01 4.9710e-02 1.5120e-01 2.9603e-02 1.5778e-02
1.2589e+02 1.2587e+02 -2.0000e+00 1.4617e+00 1.2781e+00 1.3905e+00 1.1486e+00 3.0785e-01 2.2157e-01 2.1084e-01 1.8022e-01 1.4575e-01 6.4593e-02
1.2589e+02 1.2386e+02 -2.0000e+00 7.2480e-01 7.9761e-01 5.6073e-01 6.9033e-01 1.7714e-01 1.6526e-01 1.7655e-01 6.6771e-02 9.2170e-02 6.3061e-03
1.2589e+02 1.2443e+02 -2.0000e+00 1.2016e+00 1.1581e+00 1.1122e+00 1.0483e+00 1.3162e-01 3.0044e-01 9.9032e-02 4.6747e-02 6.3458e-02 5.0685e-02
1.2589e+02 1.2250e+02 -2.0000e+00 5.5426e-01 5.3900e-01 4.4261e-01 3.0903e-01 2.2763e-01 2.0564e-01 9.1190e-02 3.9772e-02 2.7534e-02 7.1373e-02
1.2589e+02 1.2627e+02 -2.0000e+00 6.2573e-01 5.5264e-01 4.7214e-01 3.2992e-01 3.7612e-01 1.9294e-01 3.1005e-01 7.2065e-02 9.2739e-02 2.7663e-03
1.2589e+02 1.2378e+02 -2.0000e+00 7.6842e-01 7.4346e-01 7.2084e-01 5.3029e-01 3.0288e-01 2.3228e-01 2.8806e-01 1.8578e-01 1.3526e-01 3.8297e-02
1.4125e+02 1.4233e+02 -3.0000e+00 7.3166e-01 6.1174e-01 4.4583e-01 5.2563e-01 2.1087e-01 1.3065e-01 1.5082e-01 6.9690e-02 1.1127e-01 1.1869e-02
1.4125e+02 1.4553e+02 -3.0000e+00 8.0214e-01 6.3441e-01 4.6448e-01 2.8367e-01 4.1129e-01 3.7307e-01 3.1854e-01 4.9460e-02 1.7124e-01 2.8381e-04
1.4125e+02 1.3970e+02 -3.0000e+00 1.1849e+00 1.2475e+00 1.0388e+00 1.1208e+00 1.2185e-01 2.3794e-01 4.1407e-02 2.3223e-01 5.1616e-02 2.2585e-02
1.4125e+02 1.3617e+02 -3.0000e+00 9.2898e-01 8.3202e-01 6.9161e-01 6.3887e-01 2.5750e-01 1.9943e-01 9.9548e-02 1.3555e-01 7.2486e-02 3.8192e-03
1.4125e+02 1.4029e+02 -3.0000e+00 9.0250e-01 8.7470e-01 6.6924e-01 7.3938e-01 3.9555e-01 3.1928e-01 3.1981e-01 2.4406e-01 4.6200e-02 5.0155e-03
1.4125e+02 1.3707e+02 -3.0000e+00 4.7806e-01 6.2507e-01 2.3493e-01 2.2997e-01 2.4948e-01 2.2976e-01 1.0713e-01 1.4807e-01 1.3313e-01 1.1658e-02
1.4125e+02 1.4260e+02 -3.0000e+00 6.4242e-01 5.8249e-01 3.7881e-01 1.0625e-01 3.5177e-01 3.2902e-01 2.6054e-01 1.4450e-01 1.5510e-01 8.7082e-02
1.4125e+02 1.3819e+02 -3.0000e+00 6.2877e-01 6.6838e-01 5.3953e-01 4.2598e-01 2.7863e-01 1.9053e-01 2.3662e-01 1.2555e-01 1.1372e-01 8.6457e-03
1.4125e+02 1.4238e+02 -3.0000e+00 7.8021e-01 7.5795e-01 6.3471e-01 4.8407e-01 3.5503e-01 2.9825e-01 2.1628e-01 1.1298e-01 1.1256e-01 3.8862e-02
1.4125e+02 1.4071e+02 -3.0000e+00 4.8960e-01 5.7167e-01 1.0036e-01 1.2096e-01 2.9062e-01 2.6283e-01 1.0045e-01 1.2327e-01 4.5992e-02 6.1608e-02
1.5849e+02 1.5397e+02 -4.0000e+00 1.8491e+00 1.7735e+00 1.6939e+00 1.6576e+00 3.1475e-01 3.2572e-01 2.4879e-01 2.6546e-01 9.1990e-02 5.0400e-02
1.5849e+02 1.6416e+02 -4.0000e+00 1.2930e+00 1.0764e+00 1.1218e+00 6.9055e-01 3.8764e-01 3.8185e-01 1.0010e-01 1.9851e-01 8.2433e-02 2.0481e-02
1.5849e+02 1.5623e+02 -4.0000e+00 1.0868e+00 1.0286e+00 7.7627e-01 8.4018e-01 3.0957e-01 4.5277e-01 1.8316e-01 3.5652e-01 1.2189e-01 3.3535e-02
1.5849e+02 1.5811e+02 -4.0000e+00 7.2475e-01 6.4501e-01 5.8772e-01 2.2911e-01 3.2371e-01 2.4535e-01 2.5755e-01 1.1875e-01 2.4166e-01 1.1034e-01
1.5849e+02 1.5888e+02 -4.0000e+00 1.1753e+00 1.1490e+00 1.0237e+00 1.0835e+00 2.6192e-01 2.7554e-01 1.9492e-01 8.0393e-02 1.4060e-01 5.1994e-02
1.5849e+02 1.6155e+02 -4.0000e+00 5.6263e-01 7.3568e-01 3.6187e-01 3.4449e-01 2.9562e-01 3.5327e-01 1.9954e-01 1.8681e-01 4.9577e-02 9.4128e-02
1.5849e+02 1.5727e+02 -4.0000e+00 1.5263e+00 1.3565e+00 1.4546e+00 1.2606e+00 2.1417e-01 2.0195e-01 1.4602e-01 4.9282e-02 5.1250e-02 8.0736e-03
1.5849e+02 1.5691e+02 -4.0000e+00 5.3653e-01 5.6493e-01 3.6824e-01 4.0338e-01 2.8437e-01 3.4189e-01 1.7581e-01 2.7767e-01 1.2865e-01 8.0551e-02
1.5849e+02 1.6314e+02 -4.0000e+00 1.6512e+00 1.6246e+00 1.5272e+00 1.4603e+00 2.6638e-01 3.2340e-01 2.1440e-01 4.8647e-02 9.1166e-02 5.2911e-02
1.5849e+02 1.6245e+02 -4.0000e+00 8.7099e-01 7.9200e-01 4.8530e-01 4.2359e-01 3.2630e-01 3.1722e-01 9.9715e-02 2.3612e-01 1.1641e-01 3.4582e-02
1.7783e+02 1.7687e+02 -5.0000e+00 5.0510e-01 7.5935e-01 7.5553e-02 2.9808e-01 2.5727e-01 4.5561e-01 1.2456e-01 3.2048e-01 7.0228e-02 1.1271e-01
1.7783e+02 1.7862e+02 -5.0000e+00 7.2036e-01 8.2778e-01 4.4056e-01 4.9942e-01 3.1111e-01 3.7638e-01 1.8306e-01 2.6779e-01 2.4107e-01 1.5691e-01
1.7783e+02 1.8176e+02 -5.0000e+00 1.7311e+00 1.4440e+00 1.6282e+00 1.3393e+00 3.2124e-01 3.1304e-01 9.9620e-02 2.1023e-01 5.3308e-02 7.3616e-02
1.7783e+02 1.7941e+02 -5.0000e+00 1.1197e+00 1.1690e+00 6.8762e-01 8.9259e-01 2.8491e-01 4.6223e-01 1.0809e-01 3.8639e-01 1.0534e-01 1.3826e-02
1.7783e+02 1.7644e+02 -5.0000e+00 8.1875e-01 9.3393e-01 6.4493e-01 5.8635e-01 3.6508e-01 2.9657e-01 3.2667e-01 3.5310e-02 1.6574e-01 6.2025e-02
1.7783e+02 1.7523e+02 -5.0000e+00 1.1672e+00 8.9931e-01 8.1360e-01 6.4493e-01 4.7532e-01 3.1774e-01 3.9394e-01 1.8448e-01 1.4873e-01 3.9449e-02
1.7783e+02 1.8148e+02 -5.0000e+00 1.0475e+00 8.9744e-01 9.9808e-01 6.7253e-01 5.2615e-01 3.7682e-01 3.9613e-01 3.2588e-01 2.1752e-01 1.4277e-01
1.7783e+02 1.8101e+02 -5.0000e+00 1.4700e+00 1.5849e+00 1.3859e+00 1.4630e+00 3.5956e-01 3.0463e-01 2.8079e-01 2.7070e-01 1.7940e-01 4.4487e-02
1.7783e+02 1.7331e+02 -5.0000e+00 7.3675e-01 6.8553e-01 9.9727e-02 4.5455e-01 4.1661e-01 3.7411e-01 2.5529e-01 2.5446e-01 2.3118e-01 5.0850e-02
1.7783e+02 1.7179e+02 -5.0000e+00 1.1085e+00 9.8566e-01 9.8052e-01 7.4988e-01 4.8774e-01 4.0620e-01 4.3018e-01 1.5250e-02 7.5631e-02 2.6590e-02
1.9953e+02 2.0101e+02 -6.0000e+00 1.0776e+00 1.0885e+00 5.6070e-01 7.4489e-01 4.3508e-01 7.6921e-01 2.7597e-01 3.2320e-01 5.7017e-02 1.1940e-01
1.9953e+02 1.9786e+02 -6.0000e+00 9.9927e-01 9.5364e-01 8.9318e-01 8.9620e-01 4.0952e-01 3.6674e-01 1.4771e-01 2.0328e-01 6.4386e-02 6.9705e-02
1.9953e+02 2.0587e+02 -6.0000e+00 9.1385e-01 8.6572e-01 4.4129e-01 4.5414e-01 6.5770e-01 3.8644e-01 3.5127e-01 1.4139e-01 7.6649e-02 7.4506e-02
1.9953e+02 2.0249e+02 -6.0000e+00 8.3057e-01 8.9352e-01 1.8083e-01 5.7174e-01 5.3855e-01 3.5585e-01 1.7506e-01 1.9506e-01 8.7424e-02 6.2571e-03
1.9953e+02 1.9520e+02 -6.0000e+00 1.4075e+00 1.0680e+00 1.2055e+00 7.2669e-01 3.3269e-01 3.3335e-01 2.6216e-01 2.4453e-01 8.3412e-02 6.1403e-02
1.9953e+02 2.0447e+02 -6.0000e+00 9.7209e-01 7.6923e-01 5.4141e-01 4.2897e-01 5.7725e-01 2.6851e-01 2.1626e-01 1.4398e-01 3.2938e-01 5.7217e-03
1.9953e+02 1.9703e+02 -6.0000e+00 7.6960e-01 8.0552e-01 1.1001e-01 5.5082e-01 5.2968e-01 2.9246e-01 4.1730e-01 1.9158e-01 1.0732e-01 2.2504e-02
1.9953e+02 2.0504e+02 -6.0000e+00 1.3693e+00 1.6263e+00 1.3387e+00 1.3114e+00 4.9459e-01 6.7424e-01 4.5873e-01 5.2421e-01 1.2369e-01 2.1637e-01
1.9953e+02 1.9605e+02 -6.0000e+00 5.8588e-01 9.1917e-01 1.0020e-01 4.5886e-01 2.9232e-01 3.5810e-01 2.7868e-01 3.5006e-01 1.4323e-01 9.7224e-03
1.9953e+02 2.0188e+02 -6.0000e+00 1.0439e+00 1.0211e+00 7.8164e-01 7.2898e-01 2.7679e-01 4.3677e-01 1.6121e-01 3.9128e-01 7.1392e-02 7.8511e-02
2.2387e+02 2.2024e+02 -7.0000e+00 1.1226e+00 1.1631e+00 8.8329e-01 1.0348e+00 5.1273e-01 4.8362e-01 2.9473e-01 3.5828e-01 1.4702e-01 1.4850e-01
2.2387e+02 2.2266e+02 -7.0000e+00 9.5232e-01 1.0950e+00 5.7784e-01 5.1224e-01 4.7689e-01 3.1449e-01 3.7840e-01 2.4121e-01 1.4472e-01 2.1423e-02
2.2387e+02 2.2945e+02 -7.0000e+00 1.0132e+00 1.0763e+00 7.2677e-01 6.3838e-01 5.9127e-01 4.1344e-01 3.5719e-01 3.4128e-01 1.3849e-01 1.5537e-01
2.2387e+02 2.2831e+02 -7.0000e+00 1.6374e+00 1.8470e+00 1.5270e+00 1.6369e+00 4.8601e-01 5.4319e-01 3.3110e-01 4.2077e-01 1.6302e-02 1.4435e-02
2.2387e+02 2.2149e+02 -7.0000e+00 1.1748e+00 1.0872e+00 8.2370e-01 5.8568e-01 4.7781e-01 4.7510e-01 3.0427e-01 3.6516e-01 1.0899e-01 4.5419e-02
2.2387e+02 2.2533e+02 -7.0000e+00 1.1446e+00 1.0213e+00 8.4892e-01 6.2691e-01 4.6458e-01 3.8996e-01 4.0430e-01 1.9332e-01 7.5726e-02 1.3071e-01
2.2387e+02 2.2277e+02 -7.0000e+00 2.6980e+00 2.7591e+00 2.6571e+00 2.6452e+00 4.5014e-01 5.2510e-01 2.1608e-01 4.2730e-01 1.6697e-01 8.6976e-02
2.2387e+02 2.2594e+02 -7.0000e+00 9.1992e-01 1.0656e+00 6.3930e-01 8.9038e-01 4.0918e-01 4.4227e-01 3.5199e-01 3.8636e-01 1.2159e-01 2.0331e-02
2.2387e+02 2.1511e+02 -7.0000e+00 1.1596e+00 1.0918e+00 1.0590e+00 5.5342e-01 3.4770e-01 6.1267e-01 1.6028e-01 3.8565e-01 7.7857e-02 8.1150e-02
2.2387e+02 2.0907e+02 -7.0000e+00 1.7262e+00 1.2042e+00 1.3715e+00 9.5579e-01 6.2246e-01 4.2732e-01 1.0961e-01 2.8921e-01 1.4980e-01 7.1634e-02
2.5119e+02 2.4560e+02 -8.0000e+00 1.5319e+00 1.3833e+00 1.1837e+00 1.0213e+00 6.3608e-01 5.7407e-01 3.7475e-01 2.4271e-01 9.2463e-02 4.4043e-02
2.5119e+02 2.4668e+02 -8.0000e+00 1.4370e+00 1.5037e+00 1.1530e+00 1.0933e+00 5.3166e-01 6.8594e-01 3.5865e-01 4.6199e-01 1.0657e-01 1.4722e-01
2.5119e+02 2.5598e+02 -8.0000e+00 2.0804e+00 1.8637e+00 2.0120e+00 1.5330e+00 5.3064e-01 3.9620e-01 5.2568e-01 3.5618e-01 1.2861e-01 6.1128e-02
2.5119e+02 2.6006e+02 -8.0000e+00 9.7283e-01 9.7922e-01 4.1213e-01 5.6879e-01 5.6526e-01 3.6765e-01 3.6711e-01 3.1855e-01 2.9596e-02 9.5990e-03
2.5119e+02 2.4655e+02 -8.0000e+00 1.5618e+00 1.5728e+00 1.2771e+00 1.0769e+00 4.6278e-01 6.9811e-01 3.9291e-01 5.2042e-01 4.5646e-02 1.2627e-02
2.5119e+02 2.4687e+02 -8.0000e+00 1.1986e+00 1.2625e+00 9.8083e-01 9.3199e-01 5.2341e-01 3.5609e-01 4.0370e-01 3.5739e-01 1.9751e-01 3.3297e-02
2.5119e+02 2.5662e+02 -8.0000e+00 6.0987e-01 8.9283e-01 5.0612e-01 5.4522e-01 2.8181e-01 3.1867e-01 1.2332e-01 2.6357e-01 1.8115e-01 5.1054e-02
2.5119e+02 2.5308e+02 -8.0000e+00 1.8375e+00 1.9596e+00 1.7231e+00 1.8100e+00 3.9615e-01 5.0380e-01 3.4066e-01 4.5197e-01 1.0096e-01 9.1941e-02
2.5119e+02 2.5025e+02 -8.0000e+00 1.0878e+00 8.6583e-01 7.2607e-01 5.1944e-01 4.6208e-01 2.5905e-01 3.7336e-01 2.1038e-01 1.9438e-01 2.7214e-02
2.5119e+02 2.4744e+02 -8.0000e+00 1.0458e+00 1.1248e+00 6.9607e-01 4.9086e-01 5.1376e-01 4.1583e-01 1.4358e-01 3.0468e-01 1.6370e-01 2.8564e-03
2.8184e+02 2.7229e+02 -9.0000e+00 8.5051e-01 1.0672e+00 4.7710e-01 6.7429e-01 2.6355e-01 6.1565e-01 1.7282e-01 4.3949e-01 1.2430e-01 9.9132e-02
2.8184e+02 2.8803e+02 -9.0000e+00 1.3853e+00 1.2799e+00 7.8500e-01 9.6850e-01 6.0461e-01 7.7114e-01 1.0017e-01 7.0955e-01 1.4011e-01 1.1669e-01
2.8184e+02 2.8173e+02 -9.0000e+00 9.1564e-01 1.1256e+00 1.0001e-01 8.1279e-01 3.6441e-01 7.2461e-01 2.6458e-01 6.5474e-01 1.0086e-01 7.4317e-02
2.8184e+02 2.9106e+02 -9.0000e+00 1.4895e+00 1.6701e+00 1.2167e+00 1.2401e+00 4.4381e-01 4.7712e-01 2.9939e-01 3.9816e-01 1.7542e-01 1.1013e-01
2.8184e+02 2.8351e+02 -9.0000e+00 1.7917e+00 1.7461e+00 1.4559e+00 1.2709e+00 7.0528e-01 5.1178e-01 5.8540e-01 3.6996e-01 2.6220e-01 3.0611e-02
2.8184e+02 2.7208e+02 -9.0000e+00 1.1354e+00 1.1228e+00 4.5935e-01 4.5617e-01 6.6180e-01 5.6526e-01 3.8125e-01 4.6745e-01 1.4200e-01 5.6768e-02
2.8184e+02 2.8543e+02 -9.0000e+00 1.7813e+00 1.1687e+00 1.2641e+00 9.4924e-01 3.6969e-01 4.5699e-01 1.7787e-01 2.5133e-01 8.1176e-02 5.3124e-02
2.8184e+02 2.8535e+02 -9.0000e+00 1.9800e+00 1.9759e+00 1.3788e+00 1.5636e+00 9.8544e-01 7.5214e-01 6.5823e-01 6.8908e-01 2.7249e-01 5.6478e-02
2.8184e+02 2.8954e+02 -9.0000e+00 2.0002e+00 1.9987e+00 1.8594e+00 1.8825e+00 6.3189e-01 4.9624e-01 3.2024e-01 4.3094e-01 1.4865e-01 7.0304e-02
2.8184e+02 2.7244e+02 -9.0000e+00 1.3410e+00 1.1671e+00 9.5645e-01 7.1703e-01 5.5056e-01 5.9420e-01 2.9485e-01 2.7097e-01 7.4878e-02 2.6088e-02
3.1623e+02 3.1911e+02 -1.0000e+01 2.4460e+00 2.0021e+00 2.1238e+00 1.7627e+00 7.7970e-01 5.0849e-01 5.6935e-01 4.1933e-01 1.2638e-02 3.7458e-02
3.1623e+02 3.2156e+02 -1.0000e+01 2.4126e+00 2.2387e+00 2.0792e+00 1.9322e+00 7.5083e-01 5.8590e-01 4.3079e-01 3.2456e-01 2.2546e-01 5.3470e-02
3.1623e+02 3.1707e+02 -1.0000e+01 2.3447e+00 1.8703e+00 2.0010e+00 1.5108e+00 4.8551e-01 5.9549e-01 1.0043e-01 4.0014e-01 8.8684e-02 1.8908e-01
3.1623e+02 3.1560e+02 -1.0000e+01 1.1344e+00 1.3808e+00 1.1410e-01 9.9227e-01 5.7985e-01 6.8963e-01 4.7281e-01 5.7591e-01 1.4777e-01 5.8263e-02
3.1623e+02 3.1218e+02 -1.0000e+01 1.8247e+00 2.2405e+00 1.5990e+00 2.0446e+00 7.1498e-01 5.3242e-01 5.4769e-01 1.5208e-01 1.4929e-02 5.2637e-02
3.1623e+02 3.1561e+02 -1.0000e+01 2.8865e+00 2.5927e+00 2.7076e+00 2.2643e+00 5.2061e-01 7.6075e-01 1.0738e-01 1.4863e-01 7.1853e-02 2.2070e-02
3.1623e+02 3.1410e+02 -1.0000e+01 1.4048e+00 1.1970e+00 6.7846e-01 7.8954e-01 9.7187e-01 5.4302e-01 5.0018e-01 3.9208e-01 3.3156e-01 7.4906e-02
3.1623e+02 3.1964e+02 -1.0000e+01 2.3293e+00 3.0370e+00 1.9777e+00 2.8155e+00 5.8097e-01 5.9073e-01 5.0057e-01 4.4502e-01 7.3320e-02 2.5727e-01
3.1623e+02 3.0655e+02 -1.0000e+01 2.1853e+00 3.0272e+00 1.9398e+00 2.7455e+00 8.8325e-01 7.9093e-01 6.7504e-01 6.4582e-01 3.4091e-01 2.4705e-02
3.1623e+02 3.2445e+02 -1.0000e+01 1.4199e+00 1.5914e+00 9.7762e-01 1.1958e+00 6.6574e-01 8.1745e-01 5.1597e-01 4.6237e-01 2.7473e-01 3.7750e-01
3.5481e+02 3.5058e+02 -1.1000e+01 1.9171e+00 1.7289e+00 1.3414e+00 6.3436e-01 8.0785e-01 7.7862e-01 1.9014e-01 4.3352e-01 3.1897e-01 5.8121e-02
3.5481e+02 3.4396e+02 -1.1000e+01 3.4455e+00 3.3764e+00 3.2571e+00 3.1754e+00 5.6863e-01 9.3125e-01 5.2413e-01 5.9829e-01 2.2061e-01 1.9971e-01
3.5481e+02 3.4077e+02 -1.1000e+01 1.1866e+00 1.3240e+00 7.7695e-01 5.3492e-01 6.3871e-01 3.1040e-01 5.2043e-01 1.2855e-01 2.3022e-01 3.9860e-02
3.5481e+02 3.6230e+02 -1.1000e+01 1.2982e+00 1.6906e+00 7.6463e-01 6.2151e-01 6.3530e-01 6.1513e-01 1.2874e-01 5.7526e-01 8.3432e-02 4.4469e-02
3.9811e+02 3.9336e+02 -1.2000e+01 2.1393e+00 1.9347e+00 1.7561e+00 1.2575e+00 9.2928e-01 9.1904e-01 1.8711e-01 4.3594e-01 3.5789e-01 6.5213e-02
3.9811e+02 3.8593e+02 -1.2000e+01 3.6771e+00 3.7256e+00 3.4770e+00 3.4043e+00 6.5878e-01 1.0603e+00 5.7636e-01 6.7573e-01 2.4753e-01 2.2408e-01
3.9811e+02 3.8235e+02 -1.2000e+01 1.3930e+00 1.4434e+00 6.8660e-01 5.7460e-01 7.3361e-01 3.7719e-01 5.3956e-01 2.0514e-01 2.5831e-01 4.4723e-02
3.9811e+02 4.0651e+02 -1.2000e+01 1.4980e+00 1.8631e+00 9.0806e-01 6.2182e-01 6.8952e-01 6.9208e-01 1.3761e-01 6.3838e-01 9.3612e-02 4.9894e-02
3.9811e+02 3.9803e+02 -1.2000e+01 4.7065e+00 4.2046e+00 4.5155e+00 3.8022e+00 9.9909e-01 7.5645e-01 7.9723e-01 5.0528e-01 4.6089e-01 2.0426e-01
3.9811e+02 3.9168e+02 -1.2000e+01 2.1909e+00 2.3777e+00 1.7933e+00 2.1143e+00 6.0540e-01 5.8582e-01 4.0950e-01 3.7941e-01 2.9147e-01 1.9942e-02
3.9811e+02 3.9348e+02 -1.2000e+01 4.1572e+00 3.8909e+00 3.8819e+00 3.4872e+00 4.5178e-01 9.4539e-01 2.7954e-01 4.5947e-01 2.0067e-01 1.6028e-01
3.9811e+02 3.8739e+02 -1.2000e+01 1.7383e+00 1.7238e+00 1.1328e+00 9.0303e-01 8.9123e-01 7.3900e-01 4.0405e-01 4.2345e-01 8.7069e-02 2.2570e-01
3.9811e+02 3.9929e+02 -1.2000e+01 1.8578e+00 1.6449e+00 1.4750e+00 6.6818e-01 1.1769e+00 6.6953e-01 9.4707e-01 2.5408e-01 2.9327e-01 8.7478e-03
3.9811e+02 3.9143e+02 -1.2000e+01 2.3570e+00 2.3033e+00 2.1535e+00 1.5912e+00 1.0881e+00 9.0320e-01 1.0255e+00 2.6417e-01 4.2774e-01 1.2111e-01
4.4668e+02 4.5010e+02 -1.3000e+01 1.9791e+00 2.0640e+00 1.5659e+00 1.4531e+00 7.4062e-01 4.2107e-01 6.1754e-01 3.2052e-01 3.5188e-01 3.7532e-02
4.4668e+02 4.6020e+02 -1.3000e+01 2.3666e+00 2.2040e+00 1.7175e+00 9.6174e-01 1.2489e+00 1.1037e+00 9.8854e-01 4.8619e-01 5.4149e-01 8.9747e-04
4.4668e+02 4.4177e+02 -1.3000e+01 3.7172e+00 4.0234e+00 3.3403e+00 3.6206e+00 3.1997e-01 7.5459e-01 2.5965e-01 6.2628e-01 1.6323e-01 7.1421e-02
4.4668e+02 4.3059e+02 -1.3000e+01 2.3759e+00 2.0600e+00 1.3441e+00 1.0736e+00 8.6361e-01 7.1057e-01 1.2879e-01 5.0888e-01 2.2922e-01 1.2077e-02
4.4668e+02 4.4365e+02 -1.3000e+01 3.2775e+00 3.0718e+00 2.7405e+00 2.7022e+00 1.2325e+00 1.0450e+00 1.1138e+00 7.1452e-01 1.4610e-01 1.5860e-02
4.4668e+02 4.3344e+02 -1.3000e+01 1.9429e+00 2.1279e+00 1.5132e+00 1.5037e+00 7.4696e-01 8.2547e-01 4.4683e-01 2.9737e-01 4.2099e-01 3.6867e-02
4.4668e+02 4.5095e+02 -1.3000e+01 1.6509e+00 2.0586e+00 1.3551e+00 6.3741e-01 1.1436e+00 1.2628e+00 8.0958e-01 6.4306e-01 4.9046e-01 2.7538e-01
4.4668e+02 4.3700e+02 -1.3000e+01 2.1296e+00 2.0188e+00 1.7141e+00 7.6725e-01 8.3205e-01 6.9413e-01 6.8366e-01 3.9496e-01 3.5961e-01 2.7340e-02
4.4668e+02 4.5025e+02 -1.3000e+01 2.2882e+00 2.5851e+00 1.9586e+00 1.8881e+00 1.0972e+00 9.6923e-01 6.4771e-01 2.5148e-01 3.5595e-01 1.2289e-01
4.4668e+02 4.4498e+02 -1.3000e+01 1.1555e+00 1.7963e+00 1.0032e-01 6.6960e-01 8.8799e-01 9.2412e-01 1.0721e-01 5.1350e-01 1.4544e-01 1.9482e-01
5.0119e+02 4.8689e+02 -1.4000e+01 7.6113e+00 7.0874e+00 7.2548e+00 6.8095e+00 1.0731e+00 9.8853e-01 4.1062e-01 8.2370e-01 2.9090e-01 1.5938e-01
5.0119e+02 5.1913e+02 -1.4000e+01 2.6809e+00 2.5141e+00 1.7497e+00 1.3137e+00 1.1301e+00 1.1650e+00 7.1885e-01 7.3402e-01 2.6068e-01 6.4765e-02
5.0119e+02 4.9406e+02 -1.4000e+01 3.4309e+00 3.2598e+00 2.9875e+00 2.2623e+00 8.6795e-01 1.4386e+00 7.9861e-01 1.1231e+00 3.8545e-01 1.0605e-01
5.0119e+02 5.0000e+02 -1.4000e+01 2.0206e+00 1.9264e+00 1.7815e+00 1.1368e+00 1.0405e+00 8.0374e-01 8.8983e-01 3.3348e-01 7.6420e-01 3.4893e-01
5.0119e+02 5.0244e+02 -1.4000e+01 3.7438e+00 3.7172e+00 3.6329e+00 3.3272e+00 7.6835e-01 7.7523e-01 5.0717e-01 3.5254e-01 4.4460e-01 1.6442e-01
5.0119e+02 5.1086e+02 -1.4000e+01 1.6231e+00 2.4073e+00 1.0321e+00 1.1004e+00 8.2066e-01 9.7275e-01 3.8033e-01 6.8631e-01 1.5678e-01 2.9766e-01
5.0119e+02 4.9734e+02 -1.4000e+01 3.7377e+00 3.4464e+00 3.4342e+00 3.0440e+00 8.9819e-01 5.5381e-01 4.6946e-01 2.1173e-02 1.6207e-01 2.5531e-02
5.0119e+02 4.9619e+02 -1.4000e+01 2.0482e+00 2.1981e+00 1.7238e+00 1.7148e+00 8.9065e-01 1.0035e+00 6.8372e-01 7.0804e-01 4.0681e-01 2.5472e-01
5.0119e+02 5.1588e+02 -1.4000e+01 5.4911e+00 5.3954e+00 5.2099e+00 4.9181e+00 7.9535e-01 8.7901e-01 2.2724e-01 5.4093e-01 2.8829e-01 1.6732e-01
5.0119e+02 5.1370e+02 -1.4000e+01 2.4056e+00 2.5136e+00 1.1819e+00 1.4610e+00 8.7730e-01 9.7372e-01 1.1202e-01 2.4190e-01 3.6812e-01 1.0936e-01
5.6234e+02 5.5930e+02 -1.5000e+01 1.3666e+00 2.1954e+00 7.7669e-01 1.1552e+00 8.0576e-01 1.5094e+00 6.5938e-01 1.0791e+00 2.2208e-01 3.5641e-01
5.6234e+02 5.6484e+02 -1.5000e+01 2.0325e+00 2.0949e+00 9.6834e-01 8.4064e-01 1.1010e+00 1.2143e+00 9.0024e-01 9.7270e-01 7.6233e-01 4.9618e-01
5.6234e+02 5.7479e+02 -1.5000e+01 2.4382e+00 1.5751e+00 8.8158e-01 9.1354e-01 9.3405e-01 9.5734e-01 4.1640e-01 6.3066e-01 1.6857e-01 2.3279e-01
5.6234e+02 5.6735e+02 -1.5000e+01 4.2150e+00 4.1926e+00 3.2076e+00 2.8653e+00 9.2030e-01 1.1862e+00 1.2018e-01 6.9304e-01 3.3310e-01 4.3723e-02
5.6234e+02 5.5796e+02 -1.5000e+01 2.1180e+00 2.4263e+00 1.4279e+00 7.5885e-01 1.0914e+00 8.0405e-01 9.7885e-01 3.4174e-01 5.2410e-01 1.9614e-01
5.6234e+02 5.5412e+02 -1.5000e+01 3.4903e+00 2.7390e+00 2.6388e+00 2.3684e+00 1.5848e+00 1.0141e+00 1.3080e+00 6.0059e-01 4.7032e-01 1.2475e-01
5.6234e+02 5.7388e+02 -1.5000e+01 3.7084e+00 3.1781e+00 2.7705e+00 2.1814e+00 1.8668e+00 1.2087e+00 1.2184e+00 1.0443e+00 6.8784e-01 4.5149e-01
5.6234e+02 5.7242e+02 -1.5000e+01 4.0407e+00 3.9071e+00 3.8608e+00 3.5543e+00 1.1266e+00 9.8365e-01 1.0095e+00 4.9780e-01 5.6731e-01 1.4068e-01
5.6234e+02 5.4807e+02 -1.5000e+01 2.2871e+00 2.4306e+00 1.1250e+00 1.6870e+00 1.3010e+00 1.1804e+00 9.0165e-01 9.7864e-01 7.3106e-01 1.6080e-01
