noise_th noise noise_db xNN vNN  xNN+SR vNN+SR xNN+sym vNN+sym xNN+sym+SR vNN+sym+SR xparam vparam
6.30957344 6.43140249 24.00000000 0.02242672 0.01875842 0.00707565 0.01875842 0.00997987 0.00705770 0.00432317 0.00337668 0.00280212 0.00116300
6.30957344 6.43140249 24.00000000 0.01782468 0.01339638 0.01119603 0.01339638 0.01221133 0.00924255 0.01212532 0.00734621 0.00177443 0.00070964
6.30957344 6.43140249 24.00000000 0.01152335 0.01302828 0.00717433 0.01302828 0.01609115 0.01662295 0.00843504 0.00935793 0.00098027 0.00114170
6.30957344 6.43140249 24.00000000 0.02101111 0.01588885 0.00639509 0.01588885 0.01292961 0.00977613 0.00312321 0.00426805 0.00206944 0.00125657
6.30957344 6.43140249 24.00000000 0.01508378 0.01321883 0.00530149 0.01321883 0.01104003 0.00778967 0.00249252 0.00323345 0.00327163 0.00150575
6.30957344 6.21847424 24.00000000 0.04119287 0.01501906 0.05016089 0.01501906 0.00790043 0.00589291 0.00526421 0.00284320 0.00114371 0.00074766
6.30957344 6.21847424 24.00000000 0.06288618 0.01631330 0.05704986 0.01631330 0.00710646 0.00420418 0.00471560 0.00234617 0.00085604 0.00054465
6.30957344 6.21847424 24.00000000 0.04716017 0.01786697 0.05549093 0.01786697 0.00639231 0.00637935 0.00745511 0.00744223 0.00078519 0.00088488
6.30957344 6.21847424 24.00000000 0.02630613 0.01242670 0.02721722 0.01242670 0.00798563 0.00535579 0.00619664 0.00409765 0.00310296 0.00200199
6.30957344 6.21847424 24.00000000 0.04738882 0.01791575 0.05255071 0.01791575 0.00910937 0.00852538 0.00849684 0.00654049 0.00145801 0.00111697
6.30957344 6.21847424 24.00000000 0.03604651 0.01239151 0.03034170 0.01239151 0.00904267 0.00660673 0.00459228 0.00253569 0.00165425 0.00090994
6.30957344 6.21847424 24.00000000 0.04442955 0.01654602 0.05401395 0.01654602 0.00595498 0.00469810 0.00437620 0.00216886 0.00085179 0.00044100
6.30957344 6.21847424 24.00000000 0.02277857 0.01399604 0.02434808 0.01399604 0.00698339 0.00570708 0.00652540 0.00464031 0.00344996 0.00238768
6.30957344 6.21847424 24.00000000 0.04237344 0.01466265 0.03997928 0.01466265 0.00664387 0.00573646 0.00533077 0.00289126 0.00189580 0.00091918
6.30957344 6.21847424 24.00000000 0.04199134 0.01422766 0.03767033 0.01422766 0.00991204 0.00850956 0.00775848 0.00580749 0.00262434 0.00189484
6.30957344 6.17524198 24.00000000 0.01863757 0.01681039 0.01285720 0.01681039 0.01727216 0.01569283 0.01173156 0.01232453 0.00313257 0.00189734
6.30957344 6.17524198 24.00000000 0.02117125 0.01681064 0.01365222 0.01681064 0.01635180 0.01350737 0.01331160 0.01320800 0.00285120 0.00200038
6.30957344 6.17524198 24.00000000 0.01945918 0.02045467 0.01181176 0.02045467 0.01613918 0.01741341 0.01388637 0.01488279 0.00433333 0.00332329
6.30957344 6.17524198 24.00000000 0.02269184 0.01940076 0.01259461 0.01940076 0.01936166 0.01710585 0.01215202 0.01277831 0.00346477 0.00231169
6.30957344 6.17524198 24.00000000 0.02252755 0.00921823 0.02312672 0.00921823 0.02178652 0.00793749 0.02088602 0.00817146 0.00164040 0.00070365
6.30957344 6.17524198 24.00000000 0.01544999 0.01347764 0.01411999 0.01347764 0.01286623 0.00972726 0.01240300 0.00789071 0.00287561 0.00130612
6.30957344 6.17524198 24.00000000 0.01545536 0.01639359 0.01095145 0.01639359 0.01325348 0.01453784 0.01154031 0.01236481 0.00404276 0.00279508
6.30957344 6.17524198 24.00000000 0.03121309 0.02758920 0.01626904 0.02758920 0.02551847 0.02255730 0.01706642 0.01692811 0.00361250 0.00305839
6.30957344 6.17524198 24.00000000 0.02398898 0.02081051 0.01776763 0.02081051 0.02232900 0.01934950 0.01798002 0.01722896 0.00311875 0.00265451
6.30957344 6.17524198 24.00000000 0.01964536 0.01310367 0.01532843 0.01310367 0.01440868 0.01184448 0.01491874 0.00939404 0.00300880 0.00148848
6.30957344 6.32015400 24.00000000 0.00753948 0.00823996 0.00954867 0.00823996 0.00584373 0.00531392 0.00442721 0.00386484 0.00102444 0.00073895
6.30957344 6.32015400 24.00000000 0.00729924 0.00755256 0.01472349 0.00755256 0.00434159 0.00400379 0.00695326 0.00340188 0.00143056 0.00059223
6.30957344 6.32015400 24.00000000 0.01097558 0.00937333 0.01536306 0.00937333 0.01021401 0.00454874 0.00967397 0.00336544 0.00172434 0.00062629
6.30957344 6.32015400 24.00000000 0.01000230 0.00929415 0.00780169 0.00929415 0.00824756 0.00600299 0.00538701 0.00478944 0.00126634 0.00125617
6.30957344 6.32015400 24.00000000 0.00875991 0.00994429 0.01005841 0.00994429 0.00453428 0.00374257 0.00554269 0.00420627 0.00176004 0.00105123
6.30957344 6.32015400 24.00000000 0.01126614 0.00843479 0.01491529 0.00843479 0.00530286 0.00518519 0.00660250 0.00398683 0.00177670 0.00093731
6.30957344 6.32015400 24.00000000 0.01425457 0.01262089 0.00934000 0.01262089 0.00650234 0.00619763 0.00666837 0.00619072 0.00088991 0.00091629
6.30957344 6.32015400 24.00000000 0.00876355 0.00691099 0.01037990 0.00691099 0.00534374 0.00558572 0.00428820 0.00389905 0.00147731 0.00102783
6.30957344 6.32015400 24.00000000 0.01584013 0.00651535 0.00920457 0.00651535 0.00406148 0.00293773 0.00891453 0.00335978 0.00210487 0.00102811
6.30957344 6.32015400 24.00000000 0.01414202 0.00980397 0.01928275 0.00980397 0.01043455 0.00443854 0.00968857 0.00337470 0.00197724 0.00082520
6.30957344 6.09910867 24.00000000 0.02604321 0.01803400 0.01714077 0.01803400 0.01650045 0.01701013 0.00730559 0.00724639 0.00773241 0.00777127
6.30957344 6.09910867 24.00000000 0.03138408 0.01093971 0.02198754 0.01093971 0.00401772 0.00581940 0.00630441 0.00455061 0.00300567 0.00235966
6.30957344 6.09910867 24.00000000 0.04032724 0.02496308 0.01749125 0.02496308 0.00610496 0.00426852 0.00290308 0.00175917 0.00272261 0.00214236
6.30957344 6.09910867 24.00000000 0.03453853 0.02608351 0.01847654 0.02608351 0.01269980 0.00710244 0.00472828 0.00291403 0.00681825 0.00419811
6.30957344 6.09910867 24.00000000 0.02113512 0.01826286 0.01578148 0.01826286 0.01667044 0.00921770 0.00526404 0.00305773 0.00875913 0.00535259
6.30957344 6.09910867 24.00000000 0.03510725 0.01806036 0.02164715 0.01806036 0.00698293 0.00510657 0.00307707 0.00170188 0.00265559 0.00168385
6.30957344 6.09910867 24.00000000 0.02907406 0.02333316 0.01671987 0.02333316 0.00741309 0.00404346 0.00298488 0.00183941 0.00331543 0.00245918
6.30957344 6.09910867 24.00000000 0.02980451 0.01609240 0.01797145 0.01609240 0.01487244 0.01405205 0.00733785 0.00675288 0.00721027 0.00661772
6.30957344 6.09910867 24.00000000 0.04209664 0.02224226 0.01504520 0.02224226 0.00819049 0.00478856 0.00294901 0.00178473 0.00247855 0.00208426
6.30957344 6.09910867 24.00000000 0.02876840 0.01349650 0.01867899 0.01349650 0.01259637 0.01224535 0.00731840 0.00673730 0.00661235 0.00615185
7.07945784 6.82638034 23.00000000 0.02798189 0.01728157 0.01004217 0.01728157 0.01729629 0.00936502 0.00828085 0.00460216 0.00170036 0.00133191
7.07945784 6.82638034 23.00000000 0.02581372 0.02253786 0.01090837 0.02253786 0.00943490 0.00968589 0.00414881 0.00543572 0.00242675 0.00240337
7.07945784 6.82638034 23.00000000 0.02336292 0.01621437 0.01061451 0.01621437 0.01678924 0.00922318 0.00960254 0.00420930 0.00170659 0.00112318
7.07945784 6.82638034 23.00000000 0.03383390 0.02546648 0.01442644 0.02546648 0.01231510 0.00952502 0.00918091 0.00463341 0.00320464 0.00183757
7.07945784 6.82638034 23.00000000 0.03318777 0.02420629 0.01465486 0.02420629 0.01563816 0.00665833 0.00947904 0.00382986 0.00283041 0.00145711
7.07945784 6.82638034 23.00000000 0.01972865 0.01822858 0.01611057 0.01822858 0.00937177 0.00848340 0.00595198 0.00583530 0.00568681 0.00485844
7.07945784 6.82638034 23.00000000 0.02919188 0.01806994 0.02144317 0.01806994 0.00636855 0.00361472 0.00888290 0.00394557 0.00512125 0.00262565
7.07945784 6.82638034 23.00000000 0.02737573 0.01830972 0.02293308 0.01830972 0.01364196 0.00805121 0.00827234 0.00465387 0.00722486 0.00406206
7.07945784 6.82638034 23.00000000 0.04279847 0.03075023 0.02140245 0.03075023 0.01237454 0.00648380 0.00945292 0.00416881 0.00422306 0.00222055
7.07945784 6.82638034 23.00000000 0.03107170 0.02346891 0.01605590 0.02346891 0.02082241 0.00958719 0.00977728 0.00388494 0.00244202 0.00149293
7.07945784 6.92968377 23.00000000 0.01398062 0.01428840 0.00728236 0.01428840 0.01250312 0.01224892 0.01071480 0.01054515 0.00393873 0.00224375
7.07945784 6.92968377 23.00000000 0.01594857 0.01635976 0.00729983 0.01635976 0.00869025 0.01012807 0.01065441 0.01058459 0.00415920 0.00276062
7.07945784 6.92968377 23.00000000 0.01555727 0.01387345 0.00656380 0.01387345 0.01296403 0.01231459 0.01031701 0.00970916 0.00389880 0.00225958
7.07945784 6.92968377 23.00000000 0.01570215 0.01545224 0.00737153 0.01545224 0.01222636 0.01163321 0.01077371 0.01018169 0.00359139 0.00208839
7.07945784 6.92968377 23.00000000 0.01158522 0.00969055 0.00563906 0.00969055 0.01145106 0.00985568 0.00814843 0.00724270 0.00385034 0.00217672
7.07945784 6.92968377 23.00000000 0.01818091 0.01551292 0.00924316 0.01551292 0.01107164 0.01033444 0.01110153 0.00923124 0.00301733 0.00174728
7.07945784 6.92968377 23.00000000 0.01264920 0.01350915 0.00706631 0.01350915 0.00849086 0.00980283 0.01037088 0.01051569 0.00433266 0.00292002
7.07945784 6.92968377 23.00000000 0.01908048 0.01701145 0.00837209 0.01701145 0.00915326 0.01055191 0.00984916 0.01007260 0.00303235 0.00168010
7.07945784 6.92968377 23.00000000 0.01846022 0.01774813 0.00793075 0.01774813 0.00913724 0.01069550 0.01040592 0.01056906 0.00335976 0.00195938
7.07945784 6.92968377 23.00000000 0.01391744 0.00584461 0.00577613 0.00584461 0.01550644 0.00550347 0.01501550 0.00503803 0.00292222 0.00147912
7.07945784 7.18567179 23.00000000 0.01831790 0.00831011 0.00660407 0.00831011 0.01160348 0.00694415 0.01078367 0.00493805 0.00224009 0.00179765
7.07945784 7.18567179 23.00000000 0.02208452 0.01142204 0.00526589 0.01142204 0.01716255 0.00718789 0.00947816 0.00363188 0.00347746 0.00199453
7.07945784 7.18567179 23.00000000 0.02545089 0.01557507 0.00932757 0.01557507 0.01816680 0.01281427 0.01420740 0.00944298 0.00281039 0.00220126
7.07945784 7.18567179 23.00000000 0.01870357 0.01362677 0.00870229 0.01362677 0.01228212 0.01220019 0.00936723 0.00850900 0.00275935 0.00246252
7.07945784 7.18567179 23.00000000 0.02557759 0.01324176 0.00752746 0.01324176 0.01981773 0.01062808 0.01500087 0.00753967 0.00181919 0.00170940
7.07945784 7.18567179 23.00000000 0.01554709 0.01076996 0.00795230 0.01076996 0.01517550 0.00768291 0.01494223 0.00620415 0.00312064 0.00272373
7.07945784 7.18567179 23.00000000 0.02282685 0.01283721 0.00880266 0.01283721 0.01752186 0.01095448 0.01519440 0.00866599 0.00275904 0.00219951
7.07945784 7.18567179 23.00000000 0.02248615 0.01447651 0.00913180 0.01447651 0.01711872 0.00922004 0.01389270 0.00684046 0.00348805 0.00284615
7.07945784 7.18567179 23.00000000 0.02036230 0.01130159 0.00881653 0.01130159 0.01347365 0.01077572 0.01081719 0.00771259 0.00204469 0.00175210
7.07945784 7.18567179 23.00000000 0.02373628 0.01733056 0.00988630 0.01733056 0.01674499 0.01272181 0.01133397 0.00866822 0.00472168 0.00356213
7.07945784 7.18160604 23.00000000 0.02172860 0.01653205 0.01627204 0.01653205 0.00915121 0.00628857 0.00680228 0.00530276 0.00219376 0.00107071
7.07945784 7.18160604 23.00000000 0.01600043 0.01271287 0.01411109 0.01271287 0.01008418 0.00530976 0.00690102 0.00427097 0.00205203 0.00103208
7.07945784 7.18160604 23.00000000 0.02995489 0.00978737 0.01295926 0.00978737 0.01865568 0.00737471 0.01224379 0.00511555 0.00187446 0.00089361
7.07945784 7.18160604 23.00000000 0.01648632 0.01838283 0.01805224 0.01838283 0.00470409 0.00504794 0.00588253 0.00485608 0.00152803 0.00090456
7.07945784 7.18160604 23.00000000 0.01435640 0.01549096 0.01852923 0.01549096 0.00557032 0.00476952 0.00430387 0.00438649 0.00192587 0.00124620
7.07945784 7.18160604 23.00000000 0.01881594 0.01719415 0.01759243 0.01719415 0.00819340 0.00587963 0.00778881 0.00578523 0.00213500 0.00118592
7.07945784 7.18160604 23.00000000 0.03193845 0.01272750 0.01086521 0.01272750 0.01965348 0.00771902 0.01210060 0.00469627 0.00182812 0.00087069
7.07945784 7.18160604 23.00000000 0.02174786 0.01641568 0.01434238 0.01641568 0.01984303 0.00843141 0.01196313 0.00491742 0.00195624 0.00094154
7.07945784 7.18160604 23.00000000 0.01250901 0.01421986 0.01765544 0.01421986 0.00404165 0.00453274 0.00420022 0.00434500 0.00182066 0.00091233
7.07945784 7.18160604 23.00000000 0.02205391 0.01372854 0.01624915 0.01372854 0.00797462 0.00571810 0.00660372 0.00504397 0.00212954 0.00102623
7.07945784 7.19690409 23.00000000 0.03877581 0.03272566 0.03410761 0.03272566 0.02973916 0.02310952 0.02178471 0.01783406 0.01384422 0.00990346
7.07945784 7.19690409 23.00000000 0.02427012 0.02196034 0.01942047 0.02196034 0.01526805 0.01046906 0.01365053 0.00898234 0.00645909 0.00448434
7.07945784 7.19690409 23.00000000 0.03787951 0.03029372 0.02788319 0.03029372 0.02451171 0.01863059 0.01649047 0.01382223 0.01103993 0.00752518
7.07945784 7.19690409 23.00000000 0.02576976 0.01980041 0.01462621 0.01980041 0.01020631 0.00937623 0.01315445 0.00956036 0.00626187 0.00468401
7.07945784 7.19690409 23.00000000 0.01505458 0.01622227 0.02147164 0.01622227 0.01363382 0.01427366 0.01572915 0.01476345 0.00971780 0.00782031
7.07945784 7.19690409 23.00000000 0.02358061 0.02306960 0.01492593 0.02306960 0.00710250 0.00784167 0.01193289 0.00987516 0.00618342 0.00508992
7.07945784 7.19690409 23.00000000 0.01400584 0.01660757 0.02221362 0.01660757 0.01363639 0.01505086 0.01786452 0.01667688 0.01101326 0.00894857
7.07945784 7.19690409 23.00000000 0.01495277 0.01746881 0.02289286 0.01746881 0.01658223 0.01702413 0.01893958 0.01828776 0.01152503 0.01024125
7.07945784 7.19690409 23.00000000 0.03824961 0.02729277 0.03025445 0.02729277 0.02504216 0.01726428 0.01662673 0.01286017 0.01120276 0.00735132
7.07945784 7.19690409 23.00000000 0.01706585 0.01623932 0.01633081 0.01623932 0.00964161 0.01013858 0.01262590 0.01120490 0.00715462 0.00555189
7.07945784 6.93449649 23.00000000 0.02370035 0.01397855 0.01476869 0.01397855 0.00794656 0.00417103 0.00647274 0.00306138 0.00116761 0.00081737
7.07945784 6.93449649 23.00000000 0.02031274 0.01707614 0.01414624 0.01707614 0.00951736 0.00947797 0.00799041 0.00729369 0.00175873 0.00164508
7.07945784 6.93449649 23.00000000 0.02603999 0.02192917 0.01433678 0.02192917 0.00983097 0.00833543 0.00519330 0.00455075 0.00130428 0.00114327
7.07945784 6.93449649 23.00000000 0.01720349 0.01548365 0.01404958 0.01548365 0.00668339 0.00592231 0.00512732 0.00426054 0.00122926 0.00101468
7.07945784 6.93449649 23.00000000 0.01412015 0.01289734 0.01232371 0.01289734 0.00731436 0.00495213 0.00540600 0.00426049 0.00142777 0.00110956
7.07945784 6.93449649 23.00000000 0.02172734 0.01626202 0.01081258 0.01626202 0.01371129 0.00805174 0.00787049 0.00543362 0.00201595 0.00131767
7.07945784 6.93449649 23.00000000 0.01941106 0.01435135 0.01403625 0.01435135 0.00762586 0.00470327 0.00432616 0.00317525 0.00123666 0.00084059
7.07945784 6.93449649 23.00000000 0.01397598 0.01247513 0.01308945 0.01247513 0.00710846 0.00495056 0.00586826 0.00438437 0.00146302 0.00106894
7.07945784 6.93449649 23.00000000 0.01731251 0.01324601 0.01150850 0.01324601 0.00928204 0.00527406 0.00635433 0.00294132 0.00121400 0.00078230
7.07945784 6.93449649 23.00000000 0.01788696 0.01732617 0.01135829 0.01732617 0.00988213 0.00741020 0.00578457 0.00504947 0.00153307 0.00131311
7.07945784 7.09858977 23.00000000 0.01195092 0.00873874 0.00724397 0.00873874 0.01142768 0.00777966 0.00706697 0.00566802 0.00634938 0.00395832
7.07945784 7.09858977 23.00000000 0.02034089 0.01449838 0.00235559 0.01449838 0.01792140 0.01096460 0.01306257 0.00790663 0.00278197 0.00148710
7.07945784 7.09858977 23.00000000 0.01438227 0.01166775 0.00496281 0.01166775 0.00912165 0.00709145 0.00986062 0.00584596 0.00465708 0.00259890
7.07945784 7.09858977 23.00000000 0.01779764 0.01020819 0.00243758 0.01020819 0.01803218 0.00925196 0.01423321 0.00745467 0.00263890 0.00140101
7.07945784 7.09858977 23.00000000 0.00532141 0.00738426 0.00410197 0.00738426 0.00740238 0.00492642 0.01116174 0.00484967 0.00296214 0.00190297
7.07945784 7.09858977 23.00000000 0.00844429 0.00804263 0.00143287 0.00804263 0.00859265 0.00838020 0.00796374 0.00870370 0.00133388 0.00118609
7.07945784 7.09858977 23.00000000 0.01608026 0.01385226 0.00208716 0.01385226 0.01392210 0.00940754 0.01083641 0.00735146 0.00236335 0.00131173
7.07945784 7.09858977 23.00000000 0.00612252 0.00786432 0.00668380 0.00786432 0.00808508 0.00879486 0.00753216 0.00812908 0.00683764 0.00526522
7.07945784 7.09858977 23.00000000 0.00881408 0.00560438 0.00689270 0.00560438 0.00773172 0.00496596 0.00648714 0.00444915 0.00626927 0.00357835
7.07945784 7.09858977 23.00000000 0.01376124 0.01005763 0.00621470 0.01005763 0.01093036 0.00672653 0.01056305 0.00603212 0.00514947 0.00299006
7.07945784 7.07773803 23.00000000 0.01567504 0.01299288 0.00243795 0.01299288 0.00964698 0.00548291 0.01098798 0.00564316 0.00336443 0.00258303
7.07945784 7.07773803 23.00000000 0.01699094 0.01296430 0.00582722 0.01296430 0.00342668 0.00403702 0.00461878 0.00492101 0.00784890 0.00704410
7.07945784 7.07773803 23.00000000 0.02274957 0.01183355 0.00221235 0.01183355 0.00932332 0.00651624 0.01028116 0.00625485 0.00335037 0.00244535
7.07945784 7.07773803 23.00000000 0.01445385 0.01460047 0.00420697 0.01460047 0.00589489 0.00478100 0.00674765 0.00476890 0.00459488 0.00355524
7.07945784 7.07773803 23.00000000 0.01509282 0.00987205 0.00238214 0.00987205 0.01117284 0.00576266 0.01036636 0.00531651 0.00298795 0.00226788
7.07945784 7.07773803 23.00000000 0.02626970 0.02288761 0.00190822 0.02288761 0.00379662 0.00467866 0.00496522 0.00383508 0.00236695 0.00150571
7.07945784 7.07773803 23.00000000 0.01704637 0.01359683 0.00188375 0.01359683 0.00481650 0.00476475 0.00799860 0.00452387 0.00211864 0.00146462
7.07945784 7.07773803 23.00000000 0.01960804 0.01270832 0.00274452 0.01270832 0.00368628 0.00357578 0.00722171 0.00623959 0.00662037 0.00492367
7.07945784 7.07773803 23.00000000 0.01403272 0.01408755 0.00623719 0.01408755 0.00572091 0.00576022 0.00520438 0.00490664 0.00684859 0.00562341
7.07945784 7.07773803 23.00000000 0.03095308 0.01576698 0.00295376 0.01576698 0.01651132 0.00945411 0.00704386 0.00469998 0.00174144 0.00120046
7.07945784 6.98388668 23.00000000 0.00792542 0.00470443 0.00433751 0.00470443 0.00482169 0.00345430 0.00477663 0.00236315 0.00513164 0.00329842
7.07945784 6.98388668 23.00000000 0.00536383 0.00615936 0.00491385 0.00615936 0.00782385 0.00546811 0.00664647 0.00426766 0.01045715 0.00717027
7.07945784 6.98388668 23.00000000 0.02077311 0.00880646 0.00309713 0.00880646 0.00886125 0.00350986 0.00336843 0.00163504 0.00280547 0.00180843
7.07945784 6.98388668 23.00000000 0.01575590 0.01231183 0.00420092 0.01231183 0.00703274 0.00408273 0.00573151 0.00336193 0.00755039 0.00469071
7.07945784 6.98388668 23.00000000 0.01516637 0.01092169 0.00513194 0.01092169 0.01162145 0.00682270 0.00570234 0.00295403 0.00876762 0.00557529
7.07945784 6.98388668 23.00000000 0.00387389 0.00474099 0.00412245 0.00474099 0.00460716 0.00329038 0.00495204 0.00270535 0.00637872 0.00420649
7.07945784 6.98388668 23.00000000 0.00917518 0.01112360 0.00447450 0.01112360 0.00417086 0.00382776 0.00722786 0.00612347 0.01119644 0.00954372
7.07945784 6.98388668 23.00000000 0.00520789 0.00545091 0.00564222 0.00545091 0.00594123 0.00367191 0.00636947 0.00346757 0.00846186 0.00530518
7.07945784 6.98388668 23.00000000 0.00736620 0.00739911 0.00514747 0.00739911 0.01207458 0.01032037 0.00844196 0.00696440 0.01444466 0.01210910
7.07945784 6.98388668 23.00000000 0.01546773 0.01375767 0.00453112 0.01375767 0.00653954 0.00396288 0.00613908 0.00374909 0.00839408 0.00539602
