# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
8.9125e+01 8.9125e+01 1.0000e+00 1.0261e+00 1.0304e+00 6.1583e-01 2.4789e-01 4.3263e-01 6.0892e-01 3.4873e-01 2.7968e-01 4.1830e-01 2.8485e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.8849e+01 1.5620e+00 1.8150e+01 1.3278e+00 1.7344e+01 1.1648e+00 1.6335e+01 1.0250e+00 1.4545e+00 1.0800e+00
8.9125e+01 8.9125e+01 1.0000e+00 1.2618e+00 8.7078e-01 7.2806e-01 5.7035e-01 7.2670e-01 4.5184e-01 6.0117e-01 9.4355e-02 6.3940e-01 1.7411e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.2156e+01 1.1140e+00 1.1206e+01 8.5743e-01 1.0874e+01 7.2271e-01 1.0779e+01 4.6600e-01 1.9100e+00 5.9998e-01
8.9125e+01 8.9125e+01 1.0000e+00 9.6604e-01 9.0204e-01 7.4495e-01 6.9057e-01 4.3853e-01 3.3449e-01 3.9780e-01 9.5799e-02 3.3067e-01 1.4932e-01
8.9125e+01 8.9125e+01 1.0000e+00 6.2799e+00 1.0130e+00 5.9801e+00 6.2217e-01 5.8499e+00 6.1319e-01 5.7856e+00 1.4297e-01 9.8613e-01 2.1859e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.6505e+00 1.6612e+00 1.4629e+00 1.2394e+00 6.4129e-01 8.0289e-01 4.5261e-01 4.2952e-01 5.4306e-01 4.7471e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.2301e+01 1.4110e+00 1.1994e+01 1.1100e+00 1.1134e+01 1.2417e+00 1.1008e+01 1.1224e+00 2.2257e+00 7.8492e-01
8.9125e+01 8.9125e+01 1.0000e+00 1.0348e+00 1.0546e+00 8.0239e-01 8.2999e-01 4.8018e-01 8.5266e-01 3.6158e-01 8.3475e-01 5.6047e-01 5.2592e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.1511e+00 1.5520e+00 8.2975e-01 1.2698e+00 4.5927e-01 1.1103e+00 3.5475e-01 9.5178e-01 5.6276e-01 7.9116e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.5297e+01 1.4472e+00 2.4672e+01 1.1392e+00 2.2574e+01 7.9559e-01 2.2486e+01 5.6977e-01 5.8758e+00 6.0505e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.8738e+00 1.2746e+00 1.6841e+00 1.0431e+00 8.7834e-01 5.4649e-01 8.1079e-01 3.1350e-02 4.3655e-01 5.1837e-02
1.0000e+02 1.0000e+02 0.0000e+00 1.2238e+00 1.3141e+00 9.4851e-01 7.4848e-01 5.0166e-01 7.7960e-01 2.8394e-01 8.0229e-02 5.4579e-01 1.4278e-01
1.0000e+02 1.0000e+02 0.0000e+00 9.9049e+00 1.9527e+00 9.7832e+00 1.8527e+00 9.5359e+00 7.9195e-01 9.4186e+00 5.4568e-01 1.5056e+00 5.3096e-01
1.0000e+02 1.0000e+02 0.0000e+00 9.7631e-01 1.3107e+00 7.9313e-01 1.1120e+00 5.0329e-01 1.0132e+00 3.6073e-01 8.8170e-01 6.1951e-01 9.3207e-01
1.0000e+02 1.0000e+02 0.0000e+00 8.6644e+00 2.0833e+00 8.2570e+00 1.9371e+00 9.0463e+00 6.5333e-01 8.9855e+00 5.1725e-01 1.7706e+00 5.4318e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.2471e+00 1.2129e+00 1.1375e+00 7.0660e-01 7.2272e-01 8.2430e-01 6.7553e-01 2.5833e-01 5.4304e-01 2.5185e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.2617e+00 1.0192e+00 2.4803e-01 2.8569e-01 4.3781e-01 5.2428e-01 2.3077e-01 3.6073e-01 4.2392e-01 4.3796e-01
1.0000e+02 1.0000e+02 0.0000e+00 8.1640e+00 1.8224e+00 7.7719e+00 1.5924e+00 6.7367e+00 5.3354e-01 6.6830e+00 2.1876e-01 1.2692e+00 2.9819e-01
1.1220e+02 1.1220e+02 -1.0000e+00 5.1949e+00 1.3089e+00 4.9903e+00 5.9026e-01 4.2450e+00 9.6496e-01 4.2045e+00 5.3785e-01 3.5682e-02 1.0346e+00
1.1220e+02 1.1220e+02 -1.0000e+00 1.3273e+01 1.5223e+00 1.2715e+01 1.2791e+00 1.0923e+01 1.3012e+00 1.0827e+01 1.2004e+00 7.6904e-02 1.3321e+00
1.1220e+02 1.1220e+02 -1.0000e+00 4.1831e+00 1.6036e+00 4.0078e+00 1.1921e+00 3.3329e+00 8.4924e-01 3.2506e+00 5.7310e-01 1.1565e+00 5.4302e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.7129e+00 1.5525e+00 1.3931e+00 1.0884e+00 1.2775e+00 9.7083e-01 1.2068e+00 6.7842e-01 6.1026e-01 4.4401e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.1215e+00 1.7504e+00 6.9505e-01 1.2017e+00 7.9526e-01 1.4205e+00 7.3746e-01 1.0681e+00 5.9564e-01 8.7405e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.2129e+01 1.8621e+00 1.1640e+01 1.5893e+00 1.0488e+01 1.5617e+00 1.0381e+01 1.4467e+00 2.0140e+00 1.3532e+00
1.1220e+02 1.1220e+02 -1.0000e+00 7.5396e+00 1.1668e+00 7.1977e+00 8.6746e-01 5.6097e+00 9.3286e-01 5.5306e+00 6.5935e-01 4.5345e-02 5.9447e-01
1.1220e+02 1.1220e+02 -1.0000e+00 6.4990e+00 1.2784e+00 6.3711e+00 1.2439e+00 6.0552e+00 7.0703e-01 5.9537e+00 4.1437e-01 1.2620e+00 4.6233e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.2501e+00 1.3784e+00 9.7905e-01 1.1411e+00 6.2093e-01 5.3961e-01 5.3350e-01 5.0786e-01 5.8073e-01 4.6570e-01
1.1220e+02 1.1220e+02 -1.0000e+00 9.3856e-01 1.0374e+00 2.7108e-01 6.3454e-01 4.4963e-01 7.2537e-01 3.4285e-01 5.8691e-01 6.1749e-01 5.7783e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.5821e+00 1.7875e+00 1.3742e+00 1.4866e+00 6.2132e-01 1.1200e+00 4.5499e-01 1.0078e+00 5.8484e-01 9.6806e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.8095e+00 2.1596e+00 1.5579e+00 1.5348e+00 1.6284e+00 1.3830e+00 1.6232e+00 1.1366e+00 1.0227e+00 1.4707e+00
1.2589e+02 1.2589e+02 -2.0000e+00 8.7086e+00 1.8702e+00 9.0941e+00 1.4463e+00 5.8580e+00 1.2963e+00 5.8103e+00 9.7569e-01 1.3099e-01 8.4591e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.3172e+00 1.5080e+00 9.6178e-01 9.9038e-01 9.3563e-01 1.1871e+00 7.7804e-01 5.7670e-01 3.9978e-01 3.8918e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.2465e+00 1.3904e+00 8.0007e-01 1.2491e+00 8.6720e-01 8.9129e-01 8.0014e-01 7.2536e-01 6.5823e-01 6.3104e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.1143e+01 2.0796e+00 1.0832e+01 1.7905e+00 9.4476e+00 1.2648e+00 9.4215e+00 1.0602e+00 2.0289e+00 1.0906e+00
1.2589e+02 1.2589e+02 -2.0000e+00 1.5413e+01 3.8466e+00 1.4753e+01 3.6942e+00 1.0753e+00 1.6501e+00 1.0012e+00 1.6130e+00 8.7208e-01 1.3948e+00
1.2589e+02 1.2589e+02 -2.0000e+00 4.8344e+00 1.1763e+00 4.3858e+00 8.7796e-01 3.9184e+00 9.1957e-01 3.8602e+00 8.1994e-01 3.1236e-01 7.5477e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.9327e+00 3.1000e+00 2.8430e+00 2.9113e+00 6.1842e-01 6.1417e-01 5.1087e-01 3.4135e-01 5.4262e-01 4.1884e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.1715e+01 1.6931e+00 1.1578e+01 1.5194e+00 1.1242e+01 1.2192e+00 1.1208e+01 1.1835e+00 4.1720e-01 5.3476e-01
1.4125e+02 1.4125e+02 -3.0000e+00 1.4452e+01 1.3677e+00 1.4282e+01 2.8387e-01 1.3282e+01 9.5811e-01 1.3253e+01 1.2309e-01 3.0219e+00 2.6178e-01
1.4125e+02 1.4125e+02 -3.0000e+00 2.2787e+00 1.8181e+00 2.0127e+00 1.7355e+00 1.4524e+00 7.3874e-01 1.3069e+00 6.6696e-01 9.4853e-01 7.0293e-01
1.4125e+02 1.4125e+02 -3.0000e+00 1.5858e+00 1.8733e+00 1.1547e+00 1.5555e+00 7.4648e-01 1.0664e+00 6.9736e-01 7.5101e-01 8.9417e-01 4.1735e-02
1.4125e+02 1.4125e+02 -3.0000e+00 1.2608e+00 1.5005e+00 1.0930e+00 1.2831e+00 7.7144e-01 9.6787e-01 6.6784e-01 5.3328e-01 5.7663e-01 8.1285e-01
1.4125e+02 1.4125e+02 -3.0000e+00 2.0495e+01 1.7414e+00 1.9850e+01 1.3413e+00 1.7916e+01 1.1475e+00 1.7605e+01 1.1176e+00 2.8960e+00 1.0465e+00
1.4125e+02 1.4125e+02 -3.0000e+00 7.7984e+00 1.6622e+00 7.6543e+00 1.3128e+00 6.4246e+00 1.1793e+00 6.3884e+00 1.0753e+00 1.4509e+00 1.3566e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.4152e+00 2.2079e+00 2.1432e+00 1.8155e+00 1.5999e+00 1.2415e+00 1.5371e+00 1.1756e+00 8.1466e-01 1.2782e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.6588e+00 2.0128e+00 1.1928e+00 1.7137e+00 6.3197e-01 1.6845e+00 5.2332e-01 1.8827e+00 7.1144e-01 2.0558e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.4445e+00 1.2664e+00 9.1465e-01 6.5327e-01 1.0663e+00 8.7348e-01 9.9014e-01 6.7630e-01 7.5853e-01 4.3683e-01
1.4125e+02 1.4125e+02 -3.0000e+00 2.4864e+01 1.7673e+00 2.4338e+01 1.5818e+00 2.1426e+01 1.3829e+00 2.1275e+01 1.1621e+00 3.8805e+00 7.6431e-01
1.5849e+02 1.5849e+02 -4.0000e+00 5.2231e+00 2.0037e+00 5.0976e+00 1.8035e+00 3.6370e+00 6.4188e-01 3.5048e+00 6.4056e-01 1.2285e+00 5.0172e-01
1.5849e+02 1.5849e+02 -4.0000e+00 5.2088e+00 2.1992e+00 5.3467e+00 1.8973e+00 3.6293e+00 1.8942e+00 3.5282e+00 1.7929e+00 4.5542e-01 2.1073e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.9312e+00 1.8362e+00 1.6993e+00 1.3672e+00 1.0003e+00 7.3385e-01 8.7798e-01 5.8081e-01 9.4027e-01 4.6672e-01
1.5849e+02 1.5849e+02 -4.0000e+00 9.2909e+00 3.7380e+00 8.6961e+00 3.5854e+00 6.4048e+00 9.8228e-01 6.2966e+00 7.8377e-01 7.6299e-01 9.0658e-01
1.5849e+02 1.5849e+02 -4.0000e+00 1.0881e+01 1.9540e+00 1.0601e+01 1.7073e+00 1.0952e+01 7.4184e-01 1.1157e+01 5.9468e-01 2.1104e+00 4.6640e-01
1.5849e+02 1.5849e+02 -4.0000e+00 2.0170e+00 1.8364e+00 6.3496e-01 1.1900e+00 8.7621e-01 1.3067e+00 5.0856e-01 1.2907e+00 5.8135e-01 1.3163e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.8541e+01 1.7716e+00 2.7787e+01 1.4912e+00 2.6852e+01 1.0700e+00 2.6809e+01 9.2878e-01 2.0519e+00 8.9694e-01
1.5849e+02 1.5849e+02 -4.0000e+00 2.8073e+01 2.1761e+00 2.7588e+01 1.8186e+00 2.6410e+01 1.4023e+00 2.6193e+01 1.2276e+00 4.6657e+00 1.1368e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.0463e+00 1.6249e+00 1.7136e+00 1.4063e+00 1.2263e+00 1.1925e+00 1.0995e+00 1.1218e+00 9.9552e-01 1.0350e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.5150e+01 1.7844e+00 2.4346e+01 1.3092e+00 2.3507e+01 1.0506e+00 2.3302e+01 9.0973e-01 8.2204e-01 6.9095e-01
1.7783e+02 1.7783e+02 -5.0000e+00 8.4840e+00 2.3849e+00 8.3997e+00 1.6201e+00 6.7873e+00 1.7692e+00 6.7429e+00 1.6743e+00 1.9782e+00 1.7283e+00
1.7783e+02 1.7783e+02 -5.0000e+00 7.6607e+00 2.9745e+00 6.5797e+00 2.2994e+00 5.0086e+00 9.7639e-01 4.7783e+00 5.7311e-01 5.0625e-01 6.1263e-01
1.7783e+02 1.7783e+02 -5.0000e+00 4.9906e+00 3.9177e+00 4.4581e+00 3.8025e+00 2.1290e+00 2.7696e+00 1.9997e+00 2.7137e+00 5.7992e-01 2.9097e+00
1.7783e+02 1.7783e+02 -5.0000e+00 8.8668e+00 2.5926e+00 8.7787e+00 2.1842e+00 6.1890e+00 1.4214e+00 6.1507e+00 1.3896e+00 1.8859e+00 1.2321e+00
1.7783e+02 1.7783e+02 -5.0000e+00 9.9740e+00 3.4759e+00 9.7263e+00 2.3170e+00 5.6719e+00 2.0100e+00 5.5881e+00 1.9016e+00 2.9282e-01 1.6182e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.5732e+00 2.3809e+00 2.1303e+00 2.1077e+00 1.3758e+00 1.8847e+00 1.2325e+00 1.7799e+00 1.0317e+00 1.7993e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.3772e+00 2.0815e+00 1.3714e+00 2.0672e+00 9.3641e-01 1.2153e+00 6.6550e-01 7.8262e-01 1.3225e+00 1.0915e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.1346e+00 1.9069e+00 1.4252e+00 1.5153e+00 1.7533e+00 1.3349e+00 1.6745e+00 1.2240e+00 1.2067e+00 1.1556e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.2559e+01 2.0465e+00 1.9736e+01 1.4089e+00 2.0272e+01 1.2673e+00 1.9706e+01 1.2561e+00 1.4733e+00 8.5941e-01
1.7783e+02 1.7783e+02 -5.0000e+00 2.8159e+00 3.7794e+00 2.6099e+00 3.6583e+00 9.6512e-01 1.9997e+00 8.6017e-01 1.9531e+00 1.1262e+00 1.9286e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.7070e+01 2.1663e+00 1.6941e+01 1.5977e+00 1.6092e+01 1.7089e+00 1.6020e+01 1.6050e+00 3.9875e-01 1.2947e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.4499e+01 2.8366e+00 3.4324e+01 2.5543e+00 3.4056e+01 2.6037e+00 3.3967e+01 2.4319e+00 7.9955e+00 2.1547e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.3354e+01 2.5614e+00 1.3024e+01 2.1988e+00 9.1452e+00 2.1307e+00 9.0406e+00 2.0216e+00 1.9297e-01 1.3496e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.0501e+01 5.2900e+00 1.9646e+01 5.2471e+00 2.2626e+00 1.9634e+00 2.1083e+00 1.9202e+00 1.9225e+00 1.9140e+00
1.9953e+02 1.9953e+02 -6.0000e+00 5.1168e+01 8.2379e+00 5.0287e+01 7.9073e+00 5.5147e+01 3.2675e+00 5.4787e+01 3.0262e+00 1.0677e+01 1.6707e+01
1.9953e+02 1.9953e+02 -6.0000e+00 5.2833e+00 2.1711e+00 5.2579e+00 1.2189e+00 3.3216e+00 1.5400e+00 3.2995e+00 1.2189e+00 1.5961e+00 1.3795e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.0550e+01 3.6164e+00 1.0561e+01 3.2787e+00 7.2196e+00 3.2063e+00 7.1095e+00 3.0019e+00 1.8581e+00 1.8837e+00
2.2387e+02 2.2387e+02 -7.0000e+00 5.0033e+01 3.6417e+00 4.8835e+01 3.3287e+00 4.7106e+01 1.5903e+00 4.6811e+01 6.2932e-01 1.1911e+01 2.2389e+00
2.2387e+02 2.2387e+02 -7.0000e+00 4.5239e+00 3.0702e+00 3.9605e+00 2.6077e+00 9.0647e-01 2.4277e+00 6.4946e-01 2.2718e+00 9.0349e-01 2.3727e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.1081e+01 3.2591e+00 1.0604e+01 3.0014e+00 9.0850e+00 2.1493e+00 8.9806e+00 2.0379e+00 6.1829e-01 2.2944e+00
2.2387e+02 2.2387e+02 -7.0000e+00 4.4389e+01 2.9316e+00 4.3052e+01 2.4987e+00 4.1889e+01 2.1791e+00 4.1688e+01 2.1058e+00 7.8448e+00 2.7869e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.9097e+00 2.2574e+00 1.6905e+00 1.6076e+00 8.0181e-01 1.6586e+00 4.5910e-01 1.6341e+00 7.4322e-01 1.6746e+00
2.2387e+02 2.2387e+02 -7.0000e+00 4.5961e+00 3.8158e+00 4.1943e+00 3.7391e+00 2.1147e+00 1.8815e+00 2.0692e+00 1.8045e+00 1.4233e+00 1.7588e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.3555e+01 4.7309e+00 3.0762e+01 4.4876e+00 2.5773e+01 2.6013e+00 2.5501e+01 2.3788e+00 2.0253e-02 2.3392e+00
2.2387e+02 2.2387e+02 -7.0000e+00 4.1402e+01 3.8641e+00 3.9894e+01 3.6738e+00 3.8877e+01 2.2219e+00 3.8482e+01 2.1152e+00 3.7778e+00 1.5774e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.1814e+00 3.7719e+00 2.5870e+00 3.3489e+00 1.7693e+00 1.8016e+00 1.6973e+00 1.4796e+00 1.0353e+00 1.9342e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.5326e+01 3.4084e+00 1.4944e+01 3.1737e+00 1.0208e+01 2.8070e+00 1.0155e+01 2.7665e+00 2.3886e+00 2.0085e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.4614e+01 5.0611e+00 2.4417e+01 4.7106e+00 2.1842e+01 2.5767e+00 2.1647e+01 2.4437e+00 4.1777e+00 1.5456e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.1722e+01 3.7927e+00 2.1294e+01 3.5773e+00 2.0520e+01 2.1688e+00 2.0428e+01 2.0567e+00 3.1607e+00 2.0960e+00
2.5119e+02 2.5119e+02 -8.0000e+00 5.0279e+01 3.5150e+00 4.9322e+01 3.0910e+00 4.7538e+01 2.7130e+00 4.6596e+01 2.5083e+00 1.0487e+01 1.7542e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.7029e+00 3.3583e+00 2.5094e+00 3.0539e+00 2.0324e+00 2.8796e+00 1.9502e+00 2.6986e+00 1.4141e+00 2.8734e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.9572e+01 3.3978e+00 2.7222e+01 2.2134e+00 2.5247e+01 2.8059e+00 2.5117e+01 2.7750e+00 3.5182e-01 1.7391e+00
2.5119e+02 2.5119e+02 -8.0000e+00 7.8195e+00 3.7532e+00 2.0212e+00 3.3993e+00 3.8892e+00 2.9171e+00 3.8380e+00 2.8008e+00 1.8347e+00 2.8199e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.2583e+01 2.7655e+00 3.9268e+01 2.2035e+00 3.7906e+01 2.6142e+00 3.7726e+01 1.6756e+00 3.6131e+00 9.4151e-01
2.5119e+02 2.5119e+02 -8.0000e+00 3.7012e+01 3.6859e+00 3.5093e+01 3.2757e+00 3.4867e+01 1.8102e+00 3.4707e+01 1.6346e+00 6.6600e+00 2.7839e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.2366e+01 3.9973e+00 1.1766e+01 3.5527e+00 4.4923e+00 3.2732e+00 4.4445e+00 3.1421e+00 2.4897e+00 8.0352e-01
2.8184e+02 2.8184e+02 -9.0000e+00 3.8672e+00 3.2269e+00 3.4455e+00 2.8851e+00 2.7615e+00 2.6969e+00 2.7092e+00 2.6564e+00 2.1456e+00 2.1875e+00
2.8184e+02 2.8184e+02 -9.0000e+00 5.0750e+01 7.0179e+00 4.9756e+01 6.2376e+00 4.3857e+01 5.3651e+00 4.3783e+01 5.2630e+00 4.6943e+00 5.2351e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.5843e+00 2.9125e+00 2.0824e+00 2.4517e+00 1.4827e+00 2.2997e+00 1.3207e+00 1.6798e+00 1.2112e+00 1.6116e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.0021e+00 3.1891e+00 2.4427e+00 2.7533e+00 2.2132e+00 2.5321e+00 2.1058e+00 2.4280e+00 1.8634e+00 2.2784e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.3502e+01 4.1017e+00 1.3381e+01 4.0070e+00 1.4737e+00 2.7651e+00 1.3086e+00 2.7054e+00 1.5409e+00 2.6239e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.8194e+00 6.0562e+00 1.8751e+00 5.6976e+00 1.6167e+00 5.3056e+00 1.3094e+00 4.7751e+00 1.7724e+00 4.4314e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.7194e+00 5.3885e+00 3.1955e+00 5.0313e+00 1.4951e+00 4.5359e+00 1.3420e+00 4.5147e+00 1.4722e+00 4.9063e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.0079e+00 2.5991e+00 1.5146e+00 1.7172e+00 1.5049e+00 1.9220e+00 1.3723e+00 1.5860e+00 1.2009e+00 1.4196e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.8700e+00 5.6429e+00 3.5317e+00 4.8408e+00 2.5830e+00 4.3079e+00 2.5844e+00 4.1709e+00 1.9779e+00 4.0844e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.4429e+00 3.3075e+00 2.0319e+00 2.8399e+00 1.6349e+00 1.5832e+00 1.5817e+00 1.3444e+00 1.3768e+00 1.2369e+00
3.1623e+02 3.1623e+02 -1.0000e+01 9.1771e+01 1.7754e+01 9.0686e+01 1.7721e+01 9.4995e+01 9.9138e+00 9.4509e+01 9.7343e+00 1.6795e+01 3.6743e+01
3.1623e+02 3.1623e+02 -1.0000e+01 2.9242e+00 3.4090e+00 2.3239e+00 2.8953e+00 2.0491e+00 3.2319e+00 1.8556e+00 3.1880e+00 1.3224e+00 2.9531e+00
3.1623e+02 3.1623e+02 -1.0000e+01 4.0189e+01 8.2152e+00 3.9769e+01 8.0310e+00 2.5928e+01 3.6349e+00 2.5750e+01 3.5260e+00 4.5002e+00 3.1593e+00
3.1623e+02 3.1623e+02 -1.0000e+01 7.0056e+00 5.1027e+00 6.9512e+00 4.7225e+00 5.0774e+00 2.6606e+00 5.1836e+00 2.4566e+00 2.7684e+00 2.7355e+00
3.1623e+02 3.1623e+02 -1.0000e+01 1.8401e+01 5.2127e+00 1.7460e+01 5.3351e+00 2.6844e+00 4.4189e+00 2.4603e+00 4.2239e+00 1.0106e+00 5.0747e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.9591e+00 8.2314e+00 4.6039e+00 7.1934e+00 5.6641e+00 2.9304e+00 5.6270e+00 2.7895e+00 3.3348e+00 3.1238e+00
3.1623e+02 3.1623e+02 -1.0000e+01 2.4365e+01 4.3398e+00 2.4271e+01 3.8923e+00 1.9293e+01 4.3210e+00 1.9239e+01 4.2247e+00 5.1115e+00 3.4112e+00
3.1623e+02 3.1623e+02 -1.0000e+01 4.2077e+00 4.9099e+00 3.8821e+00 4.7673e+00 3.0470e+00 3.5503e+00 2.9466e+00 3.4491e+00 1.6133e+00 3.4417e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.9513e+01 6.0863e+00 6.0158e+01 5.7106e+00 5.4327e+01 5.6414e+00 5.4290e+01 5.4931e+00 1.1421e+01 5.9918e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.2023e+00 4.5679e+00 4.7611e+00 4.1334e+00 2.8145e+00 1.7890e+00 2.4145e+00 1.6799e+00 2.1046e+00 1.6322e+00
3.5481e+02 3.5481e+02 -1.1000e+01 4.7454e+00 5.7973e+00 4.5616e+00 6.6160e+00 3.8649e+00 3.6336e+00 3.7428e+00 4.2806e+00 2.3508e+00 4.1237e+00
3.5481e+02 3.5481e+02 -1.1000e+01 4.2027e+01 3.8783e+00 4.0828e+01 2.1795e+00 3.3980e+01 2.5444e+00 3.3760e+01 2.1275e+00 6.1205e+00 2.5724e+00
3.5481e+02 3.5481e+02 -1.1000e+01 2.7570e+01 6.9241e+01 2.6663e+01 6.8378e+01 1.5304e+01 5.4574e+01 1.5238e+01 5.3681e+01 4.3857e+00 4.1065e+01
3.5481e+02 3.5481e+02 -1.1000e+01 5.3826e+00 7.6443e+00 5.0402e+00 7.5448e+00 1.6939e+00 4.5620e+00 1.4923e+00 4.4295e+00 2.2156e+00 4.4406e+00
3.5481e+02 3.5481e+02 -1.1000e+01 4.4468e+01 4.3360e+00 4.3484e+01 3.9098e+00 3.8435e+01 3.7319e+00 3.7638e+01 3.6483e+00 1.2161e+00 3.2192e+00
3.5481e+02 3.5481e+02 -1.1000e+01 3.5486e+00 5.0879e+00 2.4212e+00 5.5371e+00 2.2790e+00 4.0025e+00 2.0229e+00 3.9479e+00 2.4202e+00 4.4585e+00
3.5481e+02 3.5481e+02 -1.1000e+01 3.7608e+01 5.3240e+00 3.6727e+01 5.3681e+00 3.3757e+01 3.5303e+00 3.3467e+01 3.2958e+00 1.4236e+00 2.8726e+00
3.5481e+02 3.5481e+02 -1.1000e+01 4.5223e+01 1.5519e+01 4.4047e+01 1.5278e+01 1.0721e+01 5.2604e+00 1.0631e+01 4.5910e+00 2.0586e+00 3.4146e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.2047e+01 8.2627e+00 1.1771e+01 8.2778e+00 5.5941e+00 8.1609e+00 5.1206e+00 8.3288e+00 1.5765e+00 8.8844e+00
3.5481e+02 3.5481e+02 -1.1000e+01 5.1302e+01 6.0940e+00 5.0334e+01 5.6820e+00 1.4065e+01 2.3998e+01 1.4153e+01 2.3822e+01 5.8708e+00 1.7196e+01
3.9811e+02 3.9811e+02 -1.2000e+01 8.2930e+01 2.5196e+01 8.0332e+01 2.5026e+01 7.3559e+01 2.7880e+01 7.4313e+01 2.7842e+01 1.1894e+01 4.4662e+01
3.9811e+02 3.9811e+02 -1.2000e+01 3.0635e+01 4.8655e+00 2.9760e+01 3.9380e+00 2.6939e+01 4.4572e+00 2.6722e+01 4.1185e+00 6.2024e-01 6.8313e+00
3.9811e+02 3.9811e+02 -1.2000e+01 4.8260e+00 5.9094e+00 4.2767e+00 5.0798e+00 1.6444e+00 4.0235e+00 1.2238e+00 3.6938e+00 1.9677e+00 4.2015e+00
3.9811e+02 3.9811e+02 -1.2000e+01 1.6631e+01 6.9501e+00 1.6162e+01 6.5494e+00 1.0970e+01 6.3165e+00 1.0887e+01 6.1077e+00 3.8055e+00 6.5501e+00
3.9811e+02 3.9811e+02 -1.2000e+01 9.7872e+01 1.1204e+01 9.7031e+01 1.0196e+01 7.7554e+01 1.1914e+01 7.7014e+01 1.1746e+01 1.8291e+00 4.5445e+01
3.9811e+02 3.9811e+02 -1.2000e+01 5.6256e+00 4.4054e+00 5.2295e+00 4.0649e+00 1.7994e+00 3.7887e+00 1.6766e+00 3.6557e+00 1.6325e+00 3.1256e+00
3.9811e+02 3.9811e+02 -1.2000e+01 5.6840e+00 5.5043e+00 5.3897e+00 5.0999e+00 1.6908e+00 6.6406e+00 1.1268e+00 6.5435e+00 2.0044e+00 6.0561e+00
