# noise_perc_th noise_perc SNR_dB SINDy_f1 SINDy_f2 Poly_f1 Poly_f2 Param_f1 Param_f2
6.3096e+02 6.1836e+02 -1.6000e+01 1.6409e+00 1.3792e+00 2.1410e+00 2.0229e+00 5.9974e-01 2.6979e-01
6.3096e+02 6.4707e+02 -1.6000e+01 1.2544e+00 9.0665e-01 1.7486e+00 9.5616e-01 9.5947e-02 1.3659e-01
7.0795e+02 7.2026e+02 -1.7000e+01 2.0098e+00 2.5201e+00 1.9268e+00 2.2558e+00 2.5449e-01 3.8913e-01
7.0795e+02 7.0137e+02 -1.7000e+01 6.2928e-01 1.1641e+00 2.8905e+00 3.6469e+00 3.6553e-01 1.8908e-01
7.0795e+02 6.9386e+02 -1.7000e+01 1.3571e+00 1.9255e+00 2.6905e+00 2.8069e+00 3.9241e-01 6.1456e-01
7.0795e+02 6.9616e+02 -1.7000e+01 1.9294e+00 1.6787e+00 2.1464e+00 1.7587e+00 6.2066e-01 1.0838e-01
7.0795e+02 6.9953e+02 -1.7000e+01 1.3328e+00 8.9621e-01 1.6918e+00 1.1742e+00 3.0326e-01 2.3185e-01
7.0795e+02 6.9973e+02 -1.7000e+01 1.0947e+00 1.5542e+00 2.6872e+00 2.3754e+00 4.3910e-01 1.5564e-01
7.0795e+02 7.2539e+02 -1.7000e+01 1.1303e+00 1.3484e+00 3.0702e+00 3.7704e+00 5.3293e-02 8.3814e-01
7.0795e+02 7.2994e+02 -1.7000e+01 2.8619e+00 2.7225e+00 2.7011e+00 2.5527e+00 5.2099e-01 1.8762e-01
7.9433e+02 7.8485e+02 -1.8000e+01 1.4442e+00 1.3042e+00 2.5700e+00 3.0200e+00 7.1302e-01 1.3044e-01
7.9433e+02 7.7153e+02 -1.8000e+01 1.3306e+00 1.7354e+00 1.7375e+00 1.8762e+00 1.5657e-01 4.9634e-01
7.9433e+02 7.6401e+02 -1.8000e+01 1.2168e+00 1.0976e+00 1.5417e+00 2.6900e+00 5.5094e-01 2.5850e-02
7.9433e+02 8.1318e+02 -1.8000e+01 2.1980e+00 1.2045e+00 2.7109e+00 2.0433e+00 1.4953e-01 6.6174e-02
7.9433e+02 7.8916e+02 -1.8000e+01 1.4723e+00 1.1566e+00 1.3502e+00 1.6699e+00 7.1307e-01 5.3977e-01
7.9433e+02 7.8495e+02 -1.8000e+01 1.3803e+00 1.2727e+00 1.6865e+00 1.3574e+00 7.1272e-01 3.6659e-03
7.9433e+02 7.8542e+02 -1.8000e+01 2.4192e+00 2.4832e+00 2.0018e+00 1.9703e+00 2.4942e-01 3.4958e-01
7.9433e+02 7.7254e+02 -1.8000e+01 1.5134e+00 8.2334e-01 2.2393e+00 1.8773e+00 1.8457e-01 4.4752e-01
7.9433e+02 7.9710e+02 -1.8000e+01 2.1088e+00 1.8657e+00 2.9278e+00 3.0511e+00 5.8551e-01 2.0410e-02
7.9433e+02 7.8611e+02 -1.8000e+01 1.7432e+00 1.0031e+00 1.6655e+00 1.4195e+00 8.4515e-01 3.2118e-01
8.9125e+02 8.9934e+02 -1.9000e+01 2.1525e+00 1.4386e+00 2.2050e+00 2.2243e+00 6.1482e-01 7.4220e-02
8.9125e+02 9.2039e+02 -1.9000e+01 2.3575e+00 1.0603e+00 2.3602e+00 1.1743e+00 1.0288e+00 1.8146e-01
8.9125e+02 8.8240e+02 -1.9000e+01 1.0574e+00 1.8169e+00 1.4875e+00 2.6680e+00 3.1144e-01 1.6776e-01
8.9125e+02 8.5914e+02 -1.9000e+01 2.4023e+00 1.9576e+00 3.3852e+00 3.2505e+00 4.5701e-01 2.3664e-02
8.9125e+02 8.8523e+02 -1.9000e+01 2.5180e+00 2.4399e+00 2.2746e+00 2.3020e+00 3.1721e-01 3.0391e-02
8.9125e+02 8.6483e+02 -1.9000e+01 1.7567e+00 1.4217e+00 1.5542e+00 1.5663e+00 8.4100e-01 7.4205e-02
8.9125e+02 8.9175e+02 -1.9000e+01 1.9197e+00 1.4546e+00 2.4583e+00 2.4031e+00 1.2678e+00 2.8709e-01
8.9125e+02 8.7453e+02 -1.9000e+01 2.1985e+00 1.7675e+00 1.9339e+00 1.3851e+00 6.7592e-01 1.2892e-01
8.9125e+02 8.9991e+02 -1.9000e+01 1.8221e+00 1.4334e+00 2.5228e+00 1.8835e+00 7.1529e-01 1.1609e-01
8.9125e+02 8.9197e+02 -1.9000e+01 1.7397e+00 1.8434e+00 2.5873e+00 3.8305e+00 4.6669e-01 2.5916e-01
1.0000e+03 9.7201e+02 -2.0000e+01 2.4910e+00 2.0702e+00 2.8365e+00 2.9850e+00 1.1321e+00 1.2649e-01
1.0000e+03 1.0373e+03 -2.0000e+01 1.7379e+00 2.4540e+00 1.9980e+00 2.9543e+00 3.2179e-01 2.0858e-01
1.0000e+03 9.7938e+02 -2.0000e+01 2.3585e+00 1.7662e+00 2.0400e+00 1.8060e+00 6.9470e-01 1.7809e-01
1.0000e+03 9.8528e+02 -2.0000e+01 3.2249e+00 1.6163e+00 4.1553e+00 2.9389e+00 1.5211e+00 7.9519e-02
1.0000e+03 9.9849e+02 -2.0000e+01 3.0132e+00 3.0964e+00 4.7979e+00 5.4188e+00 4.3500e-01 3.9109e-01
1.0000e+03 1.0211e+03 -2.0000e+01 2.2781e+00 2.2688e+00 2.8922e+00 2.8447e+00 4.6278e-01 3.3566e-01
1.0000e+03 9.9396e+02 -2.0000e+01 2.5696e+00 2.8259e+00 2.6200e+00 2.8280e+00 4.7535e-01 5.7872e-02
1.0000e+03 9.8818e+02 -2.0000e+01 2.5676e+00 1.5360e+00 3.9820e+00 3.6968e+00 1.3056e+00 5.3774e-02
1.0000e+03 1.0217e+03 -2.0000e+01 2.5369e+00 2.9851e+00 3.8492e+00 4.7082e+00 1.2344e+00 8.7698e-02
1.0000e+03 1.0222e+03 -2.0000e+01 3.8834e+00 4.6967e+00 4.3695e+00 5.4308e+00 4.3352e-01 1.1344e-01
