#noise_th noise noise_db x_Sindy xdot_Sindy x_Sindy_ku0 xdot_Sindy_ku0 x_LS xdot_LS x_param xdot_param
1.7783e+02 1.7826e+02 -5.0000e+00 3.7133e-01 1.9966e-01 8.4620e-01 4.3181e-01 4.5900e-01 1.7747e-01 1.0239e-01 5.4618e-02
1.7783e+02 1.7826e+02 -5.0000e+00 3.9498e-01 2.1817e-01 7.3984e-01 4.4717e-01 3.6168e-01 2.3608e-01 9.0575e-02 8.5147e-02
1.7783e+02 1.7826e+02 -5.0000e+00 2.0002e-01 8.1927e-02 4.6917e-01 1.0745e-01 3.2468e-01 8.3475e-02 7.5724e-02 5.3023e-02
1.7783e+02 1.7826e+02 -5.0000e+00 2.9581e-01 1.4663e-01 2.4789e-01 1.9889e-01 3.2483e-01 1.6966e-01 1.7965e-01 1.4255e-01
1.7783e+02 1.7681e+02 -5.0000e+00 4.9159e-01 2.7815e-01 7.7007e-01 4.0602e-01 5.2709e-01 2.7486e-01 2.5767e-01 1.7863e-01
1.7783e+02 1.7681e+02 -5.0000e+00 1.3546e-01 1.4218e-01 3.9241e-01 1.7717e-01 1.8935e-01 1.4018e-01 1.7256e-01 1.6750e-01
1.7783e+02 1.7681e+02 -5.0000e+00 3.6223e-01 1.9420e-01 8.6951e-01 4.2311e-01 3.8846e-01 1.8658e-01 2.9470e-01 1.6912e-01
1.7783e+02 1.7681e+02 -5.0000e+00 5.0375e-01 2.9288e-01 6.7712e-01 3.3504e-01 5.1429e-01 2.9187e-01 3.0019e-01 2.0640e-01
1.7783e+02 1.7681e+02 -5.0000e+00 3.8540e-01 3.0786e-01 8.1333e-01 5.0058e-01 4.0840e-01 3.0889e-01 3.7406e-01 2.9080e-01
1.7783e+02 1.7681e+02 -5.0000e+00 3.6907e-01 1.7152e-01 4.9394e-01 2.0060e-01 3.6153e-01 1.6181e-01 1.9512e-01 1.1769e-01
1.7783e+02 1.7681e+02 -5.0000e+00 3.3749e-01 1.7174e-01 8.2238e-01 4.2629e-01 3.3119e-01 1.6536e-01 2.5573e-01 1.5379e-01
1.7783e+02 1.7681e+02 -5.0000e+00 3.0826e-01 1.3554e-01 8.4130e-01 3.8486e-01 3.0682e-01 1.5561e-01 1.7919e-01 1.0759e-01
1.7783e+02 1.7681e+02 -5.0000e+00 2.4336e-01 1.0736e-01 7.5770e-01 3.9107e-01 2.5362e-01 1.0299e-01 2.0176e-01 1.0249e-01
1.7783e+02 1.7681e+02 -5.0000e+00 1.4404e-01 1.3446e-01 1.8692e-01 1.6235e-01 1.9681e-01 1.3267e-01 1.8869e-01 1.6233e-01
1.7783e+02 1.8124e+02 -5.0000e+00 1.2432e-01 1.0553e-01 4.2220e-01 2.2801e-01 6.7464e-01 1.7387e-01 1.3851e-01 1.3975e-01
1.7783e+02 1.8124e+02 -5.0000e+00 3.2962e-01 2.3208e-01 4.4534e-01 2.1686e-01 6.7599e-01 1.6681e-01 4.5399e-02 3.8320e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.4845e-01 1.6493e-01 8.2211e-01 3.8179e-01 5.1130e-01 1.3257e-01 3.9546e-02 3.2219e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.1686e-01 2.7499e-01 5.5538e-01 3.2275e-01 7.9031e-01 2.5895e-01 8.1565e-02 6.0407e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.3653e-01 2.4964e-01 8.1391e-01 4.1112e-01 6.7151e-01 2.1493e-01 4.5757e-02 3.7682e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.4778e-01 1.6161e-01 7.7800e-01 3.7522e-01 5.3289e-01 1.3845e-01 4.7770e-02 3.5997e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.3384e-01 1.8364e-01 8.4731e-01 3.8885e-01 4.1872e-01 1.9680e-01 6.7644e-02 4.9811e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.4135e-01 2.3144e-01 8.1703e-01 4.1717e-01 6.3214e-01 1.8902e-01 3.7252e-02 3.4186e-02
1.7783e+02 1.8124e+02 -5.0000e+00 3.4440e-01 2.0550e-01 4.9553e-01 1.6720e-01 4.2647e-01 2.1238e-01 7.0657e-02 5.2716e-02
1.7783e+02 1.8124e+02 -5.0000e+00 1.6097e-01 1.4292e-01 2.7774e-01 2.8393e-01 2.7129e-01 2.1391e-01 1.3198e-01 1.3272e-01
1.7783e+02 1.7921e+02 -5.0000e+00 3.1715e-01 2.4046e-01 4.3446e-01 3.7817e-01 3.3520e-01 2.6384e-01 2.7365e-01 2.3878e-01
1.7783e+02 1.7921e+02 -5.0000e+00 2.1534e-01 1.3359e-01 7.4447e-01 3.7881e-01 1.5426e-01 8.5503e-02 1.1732e-01 6.5588e-02
1.7783e+02 1.7921e+02 -5.0000e+00 2.9397e-01 2.0946e-01 1.0498e+00 5.8311e-01 3.1218e-01 2.0953e-01 3.0360e-01 2.1746e-01
1.7783e+02 1.7921e+02 -5.0000e+00 2.8419e-01 1.7205e-01 7.8534e-01 3.7659e-01 3.0014e-01 1.5635e-01 7.5165e-02 6.3393e-02
1.7783e+02 1.7921e+02 -5.0000e+00 1.9048e-01 1.2599e-01 7.8549e-01 4.0793e-01 2.1234e-01 1.2882e-01 2.7998e-01 1.4072e-01
1.7783e+02 1.7921e+02 -5.0000e+00 2.0807e-01 1.5040e-01 7.4229e-01 4.5485e-01 2.0495e-01 1.7012e-01 2.1971e-01 2.2452e-01
1.7783e+02 1.7921e+02 -5.0000e+00 2.3236e-01 1.5141e-01 4.6966e-01 1.8451e-01 2.6047e-01 1.2888e-01 1.4516e-01 9.8971e-02
1.7783e+02 1.7921e+02 -5.0000e+00 2.8684e-01 2.2037e-01 8.3512e-01 5.2811e-01 2.9660e-01 2.3676e-01 2.8929e-01 2.8431e-01
1.7783e+02 1.7921e+02 -5.0000e+00 2.5990e-01 2.0393e-01 7.7451e-01 4.7159e-01 2.8351e-01 2.2157e-01 3.0784e-01 2.6483e-01
1.7783e+02 1.7921e+02 -5.0000e+00 1.9418e-01 1.6697e-01 8.1106e-01 4.7525e-01 2.1202e-01 1.6927e-01 2.4467e-01 2.1584e-01
1.7783e+02 1.7810e+02 -5.0000e+00 3.1358e-01 1.5737e-01 6.5710e-01 1.7793e-01 3.5227e-01 2.1292e-01 1.3435e-01 9.7041e-02
1.7783e+02 1.7810e+02 -5.0000e+00 3.8380e-01 1.9111e-01 7.7400e-01 4.6865e-01 3.8646e-01 2.2336e-01 2.9667e-01 2.5542e-01
1.7783e+02 1.7810e+02 -5.0000e+00 3.2868e-01 1.5935e-01 9.6920e-01 5.4060e-01 4.8277e-01 1.9998e-01 3.4183e-01 2.4442e-01
1.7783e+02 1.7810e+02 -5.0000e+00 4.6904e-01 2.2441e-01 1.1333e+00 6.7316e-01 4.8720e-01 2.8221e-01 2.7371e-01 2.0831e-01
1.7783e+02 1.7810e+02 -5.0000e+00 4.2980e-01 2.4367e-01 9.2786e-01 4.6257e-01 4.6813e-01 3.1743e-01 1.3379e-01 1.0273e-01
1.7783e+02 1.7810e+02 -5.0000e+00 2.3604e-01 1.0353e-01 7.6494e-01 3.9790e-01 3.4968e-01 7.9495e-02 1.4352e-01 7.4543e-02
1.7783e+02 1.7810e+02 -5.0000e+00 2.8910e-01 1.4362e-01 8.3255e-01 4.0802e-01 4.5602e-01 2.1216e-01 1.3585e-01 9.7295e-02
1.7783e+02 1.7810e+02 -5.0000e+00 3.1754e-01 1.1651e-01 1.9898e-01 1.9196e-01 3.5449e-01 1.3771e-01 1.9724e-01 1.9016e-01
1.7783e+02 1.7810e+02 -5.0000e+00 4.2235e-01 1.9537e-01 1.0021e+00 5.5310e-01 5.0668e-01 2.4183e-01 3.2291e-01 2.2079e-01
1.7783e+02 1.7810e+02 -5.0000e+00 3.5746e-01 1.7433e-01 6.1077e-01 2.4418e-01 4.3067e-01 1.9094e-01 2.1636e-01 1.5100e-01
1.7783e+02 1.7420e+02 -5.0000e+00 1.9079e-01 1.3651e-01 3.7861e-01 1.3488e-01 6.3580e-01 9.9563e-02 9.3786e-02 6.1794e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.0629e-01 1.7630e-01 7.9555e-01 4.1110e-01 7.3300e-01 1.6793e-01 1.0062e-01 7.3754e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.4982e-01 1.4873e-01 5.2169e-01 1.4682e-01 6.5428e-01 1.1434e-01 1.0934e-01 6.8994e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.4174e-01 1.5732e-01 7.2336e-01 4.0962e-01 7.7658e-01 1.7507e-01 1.5171e-01 1.2172e-01
1.7783e+02 1.7420e+02 -5.0000e+00 2.9393e-01 2.1430e-01 5.6775e-01 3.4706e-01 7.8321e-01 2.5784e-01 9.1863e-02 7.5449e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.7099e-01 1.3783e-01 4.6592e-01 1.3165e-01 6.2025e-01 1.0003e-01 1.2183e-01 6.9868e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.4930e-01 2.0426e-01 8.0313e-01 4.5875e-01 7.6160e-01 1.8481e-01 8.2395e-02 6.1087e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.5955e-01 2.2628e-01 5.8792e-01 2.3762e-01 7.6449e-01 1.9003e-01 8.0043e-02 6.3884e-02
1.7783e+02 1.7420e+02 -5.0000e+00 3.8185e-01 2.6561e-01 7.5620e-01 3.2568e-01 7.7710e-01 2.7405e-01 7.9721e-02 6.5326e-02
1.7783e+02 1.7420e+02 -5.0000e+00 2.6219e-01 1.2224e-01 2.9438e-01 8.8894e-02 6.4630e-01 7.4562e-02 1.0588e-01 6.1654e-02
1.7783e+02 1.7913e+02 -5.0000e+00 3.2377e-01 1.8984e-01 7.0734e-01 4.0548e-01 1.2024e-01 1.2700e-01 2.6257e-02 2.2538e-02
1.7783e+02 1.7913e+02 -5.0000e+00 2.2014e-01 1.2039e-01 8.7002e-01 4.7185e-01 1.1975e-01 9.5775e-02 2.4728e-02 1.9355e-02
1.7783e+02 1.7913e+02 -5.0000e+00 1.9901e-01 8.1566e-02 7.7048e-01 4.0488e-01 1.6357e-01 8.0366e-02 2.0921e-02 1.4827e-02
1.7783e+02 1.7913e+02 -5.0000e+00 3.2794e-01 2.0615e-01 6.6564e-01 3.6306e-01 1.2432e-01 1.3352e-01 2.4328e-02 1.9875e-02
1.7783e+02 1.7913e+02 -5.0000e+00 2.2501e-01 1.1732e-01 7.9527e-01 4.8069e-01 9.4052e-02 1.0721e-01 5.1343e-02 4.4432e-02
1.7783e+02 1.7913e+02 -5.0000e+00 1.7445e-01 6.8305e-02 7.2113e-01 3.6522e-01 1.8565e-01 6.9479e-02 1.8530e-02 1.2188e-02
1.7783e+02 1.7913e+02 -5.0000e+00 3.4923e-01 2.1293e-01 8.4373e-01 4.7235e-01 1.3351e-01 1.4235e-01 2.4134e-02 1.9789e-02
1.7783e+02 1.7913e+02 -5.0000e+00 2.7204e-01 1.5787e-01 6.1641e-01 2.9471e-01 1.0457e-01 1.2013e-01 2.2998e-02 1.8595e-02
1.7783e+02 1.7913e+02 -5.0000e+00 2.1914e-01 1.0844e-01 7.7939e-01 4.2207e-01 1.4350e-01 9.8529e-02 5.0759e-02 4.0941e-02
1.7783e+02 1.7913e+02 -5.0000e+00 2.0891e-01 9.7600e-02 7.7882e-01 3.6909e-01 1.5937e-01 9.4533e-02 2.3867e-02 1.6283e-02
1.7783e+02 1.7330e+02 -5.0000e+00 2.3132e-01 1.9319e-01 7.6712e-01 4.6426e-01 8.5641e-01 2.4323e-01 1.5911e-01 1.2232e-01
1.7783e+02 1.7330e+02 -5.0000e+00 2.8286e-01 2.0583e-01 1.0486e+00 5.1238e-01 9.4206e-01 2.6633e-01 1.4235e-01 7.4173e-02
1.7783e+02 1.7330e+02 -5.0000e+00 1.8101e-01 1.4471e-01 9.4711e-01 5.4138e-01 8.4535e-01 1.8818e-01 1.5375e-01 1.0966e-01
1.7783e+02 1.7330e+02 -5.0000e+00 2.4706e-01 1.7182e-01 9.3366e-01 4.8471e-01 8.0333e-01 1.9854e-01 1.2251e-01 6.4208e-02
1.7783e+02 1.7330e+02 -5.0000e+00 2.1155e-01 1.3019e-01 5.8655e-01 2.1339e-01 8.6626e-01 1.7781e-01 1.2266e-01 6.5842e-02
1.7783e+02 1.7330e+02 -5.0000e+00 2.4946e-01 1.6519e-01 9.7925e-01 4.8529e-01 8.0261e-01 1.8750e-01 1.1538e-01 5.3794e-02
1.7783e+02 1.7330e+02 -5.0000e+00 2.0426e-01 8.7374e-02 4.6957e-01 1.5911e-01 7.6531e-01 1.3395e-01 8.5536e-02 3.3686e-02
1.7783e+02 1.7330e+02 -5.0000e+00 2.8583e-01 1.5766e-01 8.8991e-01 4.4367e-01 8.8870e-01 2.1157e-01 1.3374e-01 7.0359e-02
1.7783e+02 1.7330e+02 -5.0000e+00 1.1292e-01 7.8510e-02 7.9676e-01 4.1461e-01 7.1634e-01 1.0406e-01 8.6002e-02 3.9386e-02
1.7783e+02 1.7330e+02 -5.0000e+00 1.6429e-01 1.4606e-01 2.9196e-01 2.3341e-01 8.3537e-01 1.9550e-01 1.4868e-01 1.1594e-01
1.7783e+02 1.6495e+02 -5.0000e+00 1.5592e-01 6.0491e-02 7.3398e-01 3.9971e-01 4.2679e-01 8.5906e-02 1.0623e-02 1.3952e-02
1.7783e+02 1.6495e+02 -5.0000e+00 3.3279e-01 1.6327e-01 7.9402e-01 3.9172e-01 5.1141e-01 1.4751e-01 8.4978e-02 4.1883e-02
1.7783e+02 1.6495e+02 -5.0000e+00 3.4065e-01 1.7451e-01 8.7226e-01 4.5672e-01 5.3435e-01 1.7836e-01 9.5914e-02 5.0029e-02
1.7783e+02 1.6495e+02 -5.0000e+00 2.6273e-01 8.1736e-02 4.4159e-01 9.4464e-02 4.5050e-01 7.6339e-02 2.3267e-02 1.7153e-02
1.7783e+02 1.6495e+02 -5.0000e+00 4.0280e-01 2.4363e-01 7.1019e-01 3.3845e-01 5.9062e-01 2.2011e-01 1.3509e-01 7.0178e-02
1.7783e+02 1.6495e+02 -5.0000e+00 2.8748e-01 1.0202e-01 8.2732e-01 4.3674e-01 4.7846e-01 9.9858e-02 4.6988e-02 2.3570e-02
1.7783e+02 1.6495e+02 -5.0000e+00 3.5958e-01 2.0726e-01 8.2651e-01 5.0020e-01 5.3262e-01 2.4008e-01 1.1780e-01 8.2479e-02
1.7783e+02 1.6495e+02 -5.0000e+00 3.6950e-01 2.1567e-01 9.7017e-01 4.9562e-01 5.2126e-01 1.9647e-01 1.0991e-01 5.8836e-02
1.7783e+02 1.6495e+02 -5.0000e+00 2.9944e-01 1.3771e-01 8.0847e-01 4.2990e-01 4.9104e-01 1.4311e-01 7.5313e-02 3.9463e-02
1.7783e+02 1.6495e+02 -5.0000e+00 3.6702e-01 2.0176e-01 7.8166e-01 4.0346e-01 5.6962e-01 2.0351e-01 1.0964e-01 6.1461e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.1869e-01 1.1532e-01 9.1309e-01 4.4264e-01 1.2256e-01 1.1297e-01 5.6656e-02 2.9719e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.3432e-01 1.0031e-01 7.7298e-01 3.9884e-01 1.5063e-01 1.1020e-01 4.2555e-02 2.3408e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.1981e-01 1.0510e-01 8.0613e-01 4.6770e-01 1.1250e-01 1.0609e-01 5.2711e-02 3.8458e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.4669e-01 1.6293e-01 9.5165e-01 4.9335e-01 2.1025e-01 2.0158e-01 1.0310e-01 5.3063e-02
1.9953e+02 1.9381e+02 -6.0000e+00 2.0041e-01 1.8989e-01 7.9854e-01 4.9268e-01 2.0804e-01 2.0075e-01 9.0094e-02 8.4178e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.6465e-01 1.8287e-01 5.8951e-01 3.4558e-01 2.2592e-01 2.2858e-01 1.2029e-01 7.5186e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.2552e-01 1.0699e-01 7.8745e-01 4.3125e-01 1.1322e-01 1.0488e-01 6.2170e-02 3.8535e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.1463e-01 9.9660e-02 5.6659e-01 3.2960e-01 1.2196e-01 1.0797e-01 5.9321e-02 3.4491e-02
1.9953e+02 1.9381e+02 -6.0000e+00 1.3877e-01 1.1565e-01 8.1028e-01 4.1797e-01 1.4359e-01 1.2314e-01 6.6585e-02 3.4899e-02
1.9953e+02 1.9381e+02 -6.0000e+00 2.0576e-01 2.0029e-01 7.8210e-01 5.2023e-01 2.2997e-01 2.2123e-01 1.0239e-01 9.4944e-02
1.9953e+02 1.9739e+02 -6.0000e+00 6.2281e-01 2.2848e-01 1.0653e+00 5.5878e-01 7.3747e-01 2.5023e-01 3.0768e-01 2.2332e-01
1.9953e+02 1.9739e+02 -6.0000e+00 6.2683e-01 1.5999e-01 8.7628e-01 4.5993e-01 7.6111e-01 1.7376e-01 4.0022e-01 2.0027e-01
1.9953e+02 1.9739e+02 -6.0000e+00 6.8145e-01 1.8868e-01 7.4185e-01 4.3813e-01 7.6776e-01 2.1016e-01 3.3053e-01 2.3194e-01
1.9953e+02 1.9739e+02 -6.0000e+00 6.7327e-01 2.2728e-01 8.2758e-01 4.9651e-01 7.5889e-01 2.5024e-01 3.4244e-01 2.8097e-01
1.9953e+02 1.9739e+02 -6.0000e+00 5.3435e-01 1.2927e-01 6.9845e-01 3.6602e-01 6.3485e-01 1.4539e-01 3.4827e-01 1.6608e-01
1.9953e+02 1.9739e+02 -6.0000e+00 4.7997e-01 1.2579e-01 8.2758e-01 3.8111e-01 6.0852e-01 1.4779e-01 1.9990e-01 1.3614e-01
1.9953e+02 1.9739e+02 -6.0000e+00 3.4797e-01 1.9289e-01 7.9770e-01 4.4517e-01 6.2951e-01 2.2199e-01 3.1259e-01 2.3964e-01
1.9953e+02 1.9739e+02 -6.0000e+00 5.5539e-01 2.5127e-01 7.5926e-01 4.7407e-01 6.9048e-01 2.7457e-01 3.3498e-01 3.2564e-01
1.9953e+02 1.9739e+02 -6.0000e+00 4.8066e-01 9.2268e-02 7.7192e-01 3.7157e-01 5.9651e-01 1.0736e-01 3.1644e-01 1.1018e-01
1.9953e+02 1.9739e+02 -6.0000e+00 5.8320e-01 1.4890e-01 8.2674e-01 4.4544e-01 7.0666e-01 1.6584e-01 1.8254e-01 1.4868e-01
1.9953e+02 2.0221e+02 -6.0000e+00 1.6447e-01 1.4132e-01 7.1782e-01 4.2262e-01 3.2184e-01 2.2770e-01 2.1200e-01 1.7956e-01
1.9953e+02 2.0221e+02 -6.0000e+00 2.3061e-01 1.2894e-01 7.3812e-01 3.9511e-01 3.8380e-01 1.3499e-01 5.0278e-02 3.2008e-02
1.9953e+02 2.0221e+02 -6.0000e+00 2.5366e-01 2.5172e-01 7.6064e-01 4.5063e-01 2.9553e-01 2.7392e-01 2.2336e-01 2.2291e-01
1.9953e+02 2.0221e+02 -6.0000e+00 4.0794e-02 1.4112e-01 8.1395e-01 4.5866e-01 2.6701e-01 1.7140e-01 1.2266e-01 9.6232e-02
1.9953e+02 2.0221e+02 -6.0000e+00 1.9737e-01 1.3972e-01 6.4458e-01 3.8769e-01 2.8594e-01 1.6520e-01 1.2697e-01 9.9495e-02
1.9953e+02 2.0221e+02 -6.0000e+00 1.5228e-01 1.0578e-01 7.7460e-01 4.2168e-01 3.5748e-01 1.9773e-01 1.2528e-01 8.9517e-02
1.9953e+02 2.0221e+02 -6.0000e+00 2.1733e-01 1.6089e-01 5.0035e-01 3.5280e-01 3.3336e-01 1.7058e-01 1.6694e-01 1.3257e-01
1.9953e+02 2.0221e+02 -6.0000e+00 2.4823e-01 2.4840e-01 7.2984e-01 4.4513e-01 3.1062e-01 2.8546e-01 2.3855e-01 2.3533e-01
1.9953e+02 2.0221e+02 -6.0000e+00 1.8682e-01 1.4037e-01 4.6825e-01 2.7578e-01 2.8036e-01 1.7218e-01 1.3658e-01 1.0385e-01
1.9953e+02 2.0221e+02 -6.0000e+00 1.8348e-01 1.5462e-01 7.8397e-01 4.6147e-01 3.3903e-01 2.5663e-01 2.1868e-01 1.8842e-01
1.9953e+02 2.0901e+02 -6.0000e+00 2.0681e-01 9.1783e-02 7.8705e-01 3.9950e-01 4.9696e-01 9.8647e-02 8.9698e-02 4.4637e-02
1.9953e+02 2.0901e+02 -6.0000e+00 3.6564e-01 2.6189e-01 9.9346e-01 4.8957e-01 6.4662e-01 2.3124e-01 4.0602e-01 2.2449e-01
1.9953e+02 2.0901e+02 -6.0000e+00 5.4311e-01 8.9969e-01 7.9418e-01 3.9524e-01 1.1715e-01 1.5824e-01 1.4310e-01 8.0130e-02
1.9953e+02 2.0901e+02 -6.0000e+00 3.4085e-01 1.0718e-01 7.2240e-01 4.1216e-01 5.2920e-01 1.5627e-01 1.5781e-01 1.5034e-01
1.9953e+02 2.0901e+02 -6.0000e+00 2.8961e-01 2.1682e-01 7.4676e-01 2.7528e-01 5.2598e-01 1.7182e-01 3.1876e-01 1.7156e-01
1.9953e+02 2.0901e+02 -6.0000e+00 3.2568e-01 1.7345e-01 8.0834e-01 4.1292e-01 5.8713e-01 1.8519e-01 2.9505e-01 1.5763e-01
1.9953e+02 2.0901e+02 -6.0000e+00 2.2759e-01 1.1356e-01 8.0899e-01 3.8595e-01 5.0196e-01 1.2033e-01 1.4665e-01 6.5298e-02
1.9953e+02 2.0901e+02 -6.0000e+00 3.5203e-01 1.1200e-01 7.5526e-01 4.6196e-01 5.3740e-01 1.6083e-01 1.3775e-01 1.4009e-01
1.9953e+02 2.0901e+02 -6.0000e+00 3.6725e-01 9.8123e-02 7.1025e-01 4.0976e-01 5.3640e-01 1.4495e-01 1.5968e-01 1.4116e-01
1.9953e+02 2.0901e+02 -6.0000e+00 3.2974e-01 1.7334e-01 5.6233e-01 3.3602e-01 5.7613e-01 1.9485e-01 3.6829e-01 2.1598e-01
1.9953e+02 1.9810e+02 -6.0000e+00 3.4204e-01 1.9638e-01 7.0205e-01 3.1730e-01 3.1587e-01 1.9932e-01 4.6299e-02 3.4842e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.7205e-01 1.2604e-01 1.0199e+00 5.7484e-01 1.5301e-01 1.2564e-01 6.5297e-02 4.5518e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.6965e-01 1.3286e-01 8.5650e-01 5.0449e-01 1.5077e-01 1.3261e-01 7.2146e-02 5.2952e-02
1.9953e+02 1.9810e+02 -6.0000e+00 2.7090e-01 2.5900e-01 8.1325e-01 5.6997e-01 2.4628e-01 2.5488e-01 8.5607e-02 8.4824e-02
1.9953e+02 1.9810e+02 -6.0000e+00 2.5096e-01 2.2572e-01 8.0274e-01 5.1663e-01 2.2679e-01 2.2115e-01 8.3127e-02 7.6841e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.9452e-01 1.4139e-01 5.0562e-01 2.8999e-01 1.7146e-01 1.3810e-01 6.5583e-02 4.6128e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.7934e-01 9.9973e-02 8.7529e-01 4.4829e-01 1.7049e-01 1.0153e-01 3.2744e-02 2.3158e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.9328e-01 1.3662e-01 3.5772e-01 2.3249e-01 1.6928e-01 1.3432e-01 6.6312e-02 4.6499e-02
1.9953e+02 1.9810e+02 -6.0000e+00 4.0307e-01 2.0245e-01 1.0188e+00 5.0244e-01 3.7445e-01 2.0052e-01 4.3717e-02 3.3741e-02
1.9953e+02 1.9810e+02 -6.0000e+00 1.5330e-01 9.5626e-02 3.9143e-01 1.6605e-01 1.5015e-01 1.0004e-01 3.6653e-02 2.5977e-02
1.9953e+02 1.9461e+02 -6.0000e+00 4.9248e-01 2.4062e-01 8.7665e-01 4.2618e-01 7.3739e-01 2.1608e-01 1.5434e-01 8.5776e-02
1.9953e+02 1.9461e+02 -6.0000e+00 1.7365e-01 1.0222e-01 5.0493e-01 1.7138e-01 3.8540e-01 1.0960e-01 7.3546e-02 4.7849e-02
1.9953e+02 1.9461e+02 -6.0000e+00 3.2065e-01 2.1433e-01 4.8744e-01 2.7185e-01 5.1248e-01 2.2816e-01 2.6167e-01 1.8974e-01
1.9953e+02 1.9461e+02 -6.0000e+00 4.9445e-01 2.6517e-01 9.6919e-01 4.7070e-01 7.7317e-02 1.3702e-01 2.6144e-01 1.4926e-01
1.9953e+02 1.9461e+02 -6.0000e+00 4.8781e-01 3.2765e-01 8.7421e-01 4.0163e-01 5.1982e-03 7.2149e-02 1.0947e-01 6.7551e-02
1.9953e+02 1.9461e+02 -6.0000e+00 3.3138e-01 2.8627e-01 8.0443e-01 5.2102e-01 4.7399e-01 3.0193e-01 5.5489e-01 5.1339e-01
1.9953e+02 1.9461e+02 -6.0000e+00 1.0155e-01 7.2661e-02 3.1584e-01 1.0991e-01 6.2335e-01 1.1881e-01 8.4948e-02 5.9178e-02
1.9953e+02 1.9461e+02 -6.0000e+00 4.2535e-01 3.0520e-01 8.7385e-01 4.2891e-01 6.5231e-01 1.6642e-01 9.4276e-02 5.7576e-02
1.9953e+02 1.9461e+02 -6.0000e+00 2.7837e-01 1.8158e-01 5.2445e-01 2.4380e-01 4.4162e-01 1.9430e-01 1.9487e-01 1.2711e-01
1.9953e+02 1.9461e+02 -6.0000e+00 2.5580e-01 2.2385e-01 8.1899e-01 4.7628e-01 4.1595e-01 2.3946e-01 1.6635e-01 1.6683e-01
1.9953e+02 2.0387e+02 -6.0000e+00 1.5594e-01 1.5162e-01 7.7129e-01 4.2561e-01 1.5917e-01 1.5708e-01 4.2127e-02 4.1209e-02
1.9953e+02 2.0387e+02 -6.0000e+00 2.9466e-01 1.6305e-01 8.1473e-01 3.9083e-01 3.0853e-01 1.6484e-01 6.1694e-02 3.5369e-02
1.9953e+02 2.0387e+02 -6.0000e+00 2.8687e-01 1.2994e-01 7.6479e-01 3.6830e-01 2.7773e-01 1.2323e-01 5.2384e-02 3.3856e-02
1.9953e+02 2.0387e+02 -6.0000e+00 3.4843e-01 2.9901e-01 6.0718e-01 3.9106e-01 3.6210e-01 3.0757e-01 1.7042e-01 1.4432e-01
1.9953e+02 2.0387e+02 -6.0000e+00 1.7046e-01 1.4999e-01 4.6240e-01 2.2478e-01 1.8147e-01 1.5639e-01 6.4067e-02 4.9826e-02
1.9953e+02 2.0387e+02 -6.0000e+00 2.7376e-01 2.6037e-01 8.2079e-01 5.0680e-01 2.8148e-01 2.6804e-01 1.4529e-01 1.3616e-01
1.9953e+02 2.0387e+02 -6.0000e+00 2.3532e-01 1.1891e-01 6.0586e-01 1.8159e-01 2.6585e-01 1.2348e-01 4.8989e-02 2.6546e-02
1.9953e+02 2.0387e+02 -6.0000e+00 2.6276e-01 1.9684e-01 9.5356e-01 5.5825e-01 2.7593e-01 2.0358e-01 9.9062e-02 7.1863e-02
1.9953e+02 2.0387e+02 -6.0000e+00 3.9246e-01 2.3449e-01 5.8060e-01 3.2006e-01 4.0970e-01 2.4167e-01 1.1739e-01 6.9557e-02
1.9953e+02 2.0387e+02 -6.0000e+00 4.0499e-01 2.5830e-01 7.8233e-01 4.6439e-01 4.2890e-01 2.6764e-01 1.4161e-01 9.1213e-02
1.9953e+02 2.0247e+02 -6.0000e+00 4.3210e-01 2.0418e-01 4.8538e-01 1.2154e-01 3.9648e-01 1.9057e-01 1.6590e-01 8.8421e-02
1.9953e+02 2.0247e+02 -6.0000e+00 2.1139e-01 1.5999e-01 8.1467e-01 3.2784e-01 2.0187e-01 1.9515e-01 1.2877e-01 1.0459e-01
