# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
7.0795e+02 7.0795e+02 -1.7000e+01 1.2221e+01 1.9290e+01 8.1653e+00 1.9252e+01 4.5793e+01 2.0072e+01
7.0795e+02 7.0795e+02 -1.7000e+01 5.6046e+01 2.2129e+01 1.0494e+02 2.6733e+01 1.0599e+02 2.6436e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.3593e+00 1.5928e+01 6.1390e+00 1.5899e+01 6.9759e+00 1.6370e+01
7.0795e+02 7.0795e+02 -1.7000e+01 5.5086e+00 1.6484e+01 6.3474e+00 1.6587e+01 6.4056e+00 1.6508e+01
7.0795e+02 7.0795e+02 -1.7000e+01 9.9284e+00 1.9459e+01 7.6026e+00 1.9311e+01 2.6859e+01 2.1379e+01
7.9433e+02 7.9433e+02 -1.8000e+01 3.9409e+00 2.3484e+01 7.8821e+00 2.3440e+01 2.7314e+01 2.3331e+01
7.9433e+02 7.9433e+02 -1.8000e+01 7.1441e+00 1.7865e+01 6.4867e+00 1.7936e+01 7.6952e+00 1.8351e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.7844e+01 2.1858e+01 9.7985e+00 2.1678e+01 5.4488e+01 2.3416e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.2891e+01 2.2873e+01 8.0859e+00 2.2823e+01 3.3209e+01 2.3871e+01
7.9433e+02 7.9433e+02 -1.8000e+01 3.5715e+00 2.0584e+01 9.0814e+00 2.0522e+01 4.0361e+01 2.0271e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.1502e+01 2.3414e+01 7.4320e+00 2.3359e+01 3.6357e+01 2.3780e+01
7.9433e+02 7.9433e+02 -1.8000e+01 2.1355e+01 2.0067e+01 1.1139e+01 2.0082e+01 6.9229e+01 2.1075e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.1977e+01 1.9643e+01 7.2392e+00 1.9649e+01 3.3317e+01 1.9723e+01
7.9433e+02 7.9433e+02 -1.8000e+01 7.2356e+00 1.8095e+01 6.9692e+00 1.8106e+01 7.0472e+00 1.7991e+01
7.9433e+02 7.9433e+02 -1.8000e+01 8.6553e+00 2.3227e+01 7.4139e+00 2.3251e+01 9.4576e+00 2.4286e+01
8.9125e+02 8.9125e+02 -1.9000e+01 8.9819e+00 2.4587e+01 9.5993e+01 2.4705e+01 8.5187e+01 2.6971e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.9163e+02 5.4727e+01 2.8982e+02 8.0457e+01 2.8982e+02 8.0456e+01
8.9125e+02 8.9125e+02 -1.9000e+01 6.1846e+00 2.7388e+01 9.1074e+00 2.7380e+01 1.3907e+01 2.7722e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.6215e+01 3.8195e+01 6.6615e+01 4.3150e+01 6.2768e+01 4.2842e+01
8.9125e+02 8.9125e+02 -1.9000e+01 6.6454e+00 2.0130e+01 9.1172e+00 2.0074e+01 2.5643e+01 2.2553e+01
8.9125e+02 8.9125e+02 -1.9000e+01 2.0444e+01 2.6807e+01 9.8375e+00 2.6261e+01 6.0818e+01 3.1879e+01
8.9125e+02 8.9125e+02 -1.9000e+01 2.3441e+00 2.4988e+01 1.0971e+01 2.4623e+01 4.8534e+01 2.6194e+01
8.9125e+02 8.9125e+02 -1.9000e+01 3.3744e+01 3.7983e+01 1.4028e+02 5.1273e+01 1.4024e+02 5.1271e+01
8.9125e+02 8.9125e+02 -1.9000e+01 2.4331e+01 3.5250e+01 8.0503e+01 3.9912e+01 8.0398e+01 3.9547e+01
8.9125e+02 8.9125e+02 -1.9000e+01 5.5753e+01 3.5534e+01 1.2122e+02 3.4412e+01 1.2965e+02 3.7866e+01
1.0000e+03 1.0000e+03 -2.0000e+01 9.8739e+00 2.7750e+01 8.7223e+00 2.7738e+01 8.9633e+00 2.8485e+01
1.0000e+03 1.0000e+03 -2.0000e+01 2.0730e+01 2.1981e+01 1.0027e+01 2.1966e+01 4.7729e+01 2.2303e+01
1.0000e+03 1.0000e+03 -2.0000e+01 3.6970e+01 4.2828e+01 1.0014e+02 4.2980e+01 1.0351e+02 4.3342e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.4485e+01 2.3431e+01 9.9999e+05 1.0000e+06 3.1804e+01 2.5019e+01
1.0000e+03 1.0000e+03 -2.0000e+01 7.6252e+00 2.1116e+01 8.5289e+00 2.1104e+01 8.4698e+00 2.1327e+01
