# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
6.3096e+02 6.3096e+02 -1.6000e+01 1.3857e+00 2.4631e+01 3.6368e+00 2.6761e+01 1.5157e+01 2.6413e+01
6.3096e+02 6.3096e+02 -1.6000e+01 1.4548e+00 4.2350e+01 3.9930e+00 4.4604e+01 1.5556e+01 4.4489e+01
6.3096e+02 6.3096e+02 -1.6000e+01 7.0547e+00 2.0332e+01 4.2569e+00 2.2795e+01 2.4780e+01 2.1621e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.2403e+00 1.2024e+01 3.1913e+00 1.3472e+01 4.3607e+00 1.3358e+01
6.3096e+02 6.3096e+02 -1.6000e+01 3.8815e+00 2.2562e+01 3.3680e+00 2.4870e+01 5.4451e+00 2.4664e+01
7.0795e+02 7.0795e+02 -1.7000e+01 4.6154e+00 5.2980e+01 3.6870e+00 4.8409e+01 9.7008e+00 4.8210e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.1698e+01 2.1639e+02 1.0000e+06 9.9992e+05 7.1116e+01 1.5095e+02
7.0795e+02 7.0795e+02 -1.7000e+01 3.2268e+00 7.3989e+01 3.4692e+00 7.4314e+01 4.5905e+00 7.4083e+01
7.0795e+02 7.0795e+02 -1.7000e+01 7.5706e-01 5.0999e+01 1.0000e+06 9.9999e+05 4.8936e+01 4.0339e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.7421e+00 3.9638e+01 4.2232e+00 3.7241e+01 1.3778e+01 3.5738e+01
7.0795e+02 7.0795e+02 -1.7000e+01 6.1882e+00 3.4031e+01 4.2410e+00 3.4924e+01 9.8136e+00 3.4791e+01
7.0795e+02 7.0795e+02 -1.7000e+01 5.4428e+00 3.0261e+01 3.7492e+00 2.4869e+01 1.9351e+01 2.4643e+01
7.0795e+02 7.0795e+02 -1.7000e+01 1.0212e+01 6.4291e+01 8.6361e+01 5.6392e+01 7.4465e+01 5.5196e+01
7.0795e+02 7.0795e+02 -1.7000e+01 2.7387e+00 6.8095e+01 4.7585e+00 5.8396e+01 2.7138e+01 5.7543e+01
7.0795e+02 7.0795e+02 -1.7000e+01 5.3903e+00 7.6542e+01 4.7127e+00 7.8442e+01 9.2353e+00 7.7211e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.3572e+01 4.2527e+01 6.5077e+00 4.0815e+01 4.5048e+01 3.9746e+01
7.9433e+02 7.9433e+02 -1.8000e+01 6.5551e-01 4.3298e+01 6.1639e+00 4.2695e+01 5.5123e+01 4.2294e+01
7.9433e+02 7.9433e+02 -1.8000e+01 3.7044e+00 2.2453e+01 4.5497e+00 2.5779e+01 4.6492e+00 2.5797e+01
7.9433e+02 7.9433e+02 -1.8000e+01 4.8914e+00 3.1715e+01 3.8080e+00 3.0112e+01 6.3055e+00 2.9813e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.7118e+00 3.3144e+01 4.9328e+00 3.3395e+01 2.3255e+01 3.3063e+01
7.9433e+02 7.9433e+02 -1.8000e+01 5.7777e+00 3.2030e+02 7.2736e+01 2.5526e+02 7.5558e+01 2.5455e+02
7.9433e+02 7.9433e+02 -1.8000e+01 9.9440e+00 5.1824e+01 8.0561e+00 4.6519e+01 2.7184e+01 4.5730e+01
7.9433e+02 7.9433e+02 -1.8000e+01 1.2044e+00 6.0975e+01 5.9405e+00 6.5043e+01 4.0046e+01 6.4348e+01
7.9433e+02 7.9433e+02 -1.8000e+01 8.1971e+00 6.0083e+01 4.9161e+00 5.9611e+01 2.5091e+01 5.9003e+01
7.9433e+02 7.9433e+02 -1.8000e+01 8.0019e+00 6.9514e+01 7.6308e+01 5.6585e+01 7.4899e+01 5.6834e+01
8.9125e+02 8.9125e+02 -1.9000e+01 2.0075e+00 9.1465e+01 6.2529e+00 8.7969e+01 3.5175e+01 8.6796e+01
8.9125e+02 8.9125e+02 -1.9000e+01 5.6228e+00 6.0739e+01 5.0954e+00 6.5584e+01 5.4364e+00 6.5095e+01
8.9125e+02 8.9125e+02 -1.9000e+01 1.6342e+01 1.4387e+02 7.5628e+01 1.3527e+02 7.5755e+01 1.3523e+02
8.9125e+02 8.9125e+02 -1.9000e+01 1.1164e+01 1.8215e+02 6.4317e+00 1.5898e+02 4.5603e+01 1.5594e+02
8.9125e+02 8.9125e+02 -1.9000e+01 9.2411e+00 6.8236e+01 1.0000e+06 1.0000e+06 4.8718e+01 6.4279e+01
8.9125e+02 8.9125e+02 -1.9000e+01 8.7032e+00 3.3314e+02 1.0000e+06 9.9994e+05 2.8715e+01 2.7826e+02
8.9125e+02 8.9125e+02 -1.9000e+01 4.8789e+00 1.4031e+01 5.3177e+00 1.5950e+01 7.5706e+00 1.5954e+01
8.9125e+02 8.9125e+02 -1.9000e+01 8.4705e+00 6.3563e+01 5.6419e+00 6.5336e+01 2.0409e+01 6.4766e+01
8.9125e+02 8.9125e+02 -1.9000e+01 5.3271e+00 8.3714e+01 5.2100e+00 8.5677e+01 2.7147e+01 8.5632e+01
8.9125e+02 8.9125e+02 -1.9000e+01 8.3407e+00 4.5893e+01 6.1254e+00 4.9989e+01 3.8195e+01 4.9467e+01
1.0000e+03 1.0000e+03 -2.0000e+01 4.9026e+00 1.2627e+02 5.4870e+00 1.2429e+02 4.2207e+00 1.2422e+02
1.0000e+03 1.0000e+03 -2.0000e+01 4.2022e+00 2.2889e+02 6.0140e+00 2.3184e+02 4.2083e+00 2.3184e+02
1.0000e+03 1.0000e+03 -2.0000e+01 6.2203e+00 6.8259e+01 6.0153e+00 6.5908e+01 6.0184e+00 6.5520e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.1485e+01 7.0031e+01 7.4529e+00 7.1058e+01 6.4225e+01 7.0111e+01
1.0000e+03 1.0000e+03 -2.0000e+01 4.5960e+00 1.3617e+02 8.5244e+00 1.4371e+02 6.0186e+01 1.4427e+02
1.0000e+03 1.0000e+03 -2.0000e+01 4.5127e+00 5.6990e+01 6.9593e+00 5.3396e+01 4.1858e+01 5.2535e+01
1.0000e+03 1.0000e+03 -2.0000e+01 1.7654e+01 8.1756e+01 7.9135e+00 7.6736e+01 7.3245e+01 7.5771e+01
1.0000e+03 1.0000e+03 -2.0000e+01 3.1746e+00 6.6247e+01 5.2713e+00 6.8924e+01 1.0626e+01 6.8744e+01
1.0000e+03 1.0000e+03 -2.0000e+01 8.0330e+00 1.0125e+02 6.9101e+00 1.0270e+02 5.1203e+01 1.0088e+02
1.0000e+03 1.0000e+03 -2.0000e+01 5.3076e+00 6.0553e+01 5.7889e+00 6.9857e+01 5.7478e+00 6.9628e+01
