# x	res_f2_nosym	res_f2_sym	res_f2_NN_SR
-1.27252461e+00	2.49855152e-02	2.79756693e-03	2.24866532e-03
-1.25965250e+00	1.62470595e-02	4.13992560e-03	2.24866532e-03
-1.24561837e+00	8.14654319e-03	1.55730931e-03	2.24866532e-03
-1.23049476e+00	1.06445766e-03	-6.49056673e-04	2.24866532e-03
-1.21432433e+00	-5.11440392e-03	-1.45777817e-03	2.24866532e-03
-1.19718406e+00	-1.19244027e-02	-3.16675189e-03	2.24866532e-03
-1.17913522e+00	-1.70640735e-02	-3.11730185e-03	2.24866532e-03
-1.16024913e+00	-2.09334503e-02	-8.64762171e-03	2.24866532e-03
-1.14058548e+00	-2.23242887e-02	-1.31528922e-02	2.24866532e-03
-1.12023028e+00	-2.09775182e-02	-1.50301965e-02	2.24866532e-03
-1.09925264e+00	-1.66852807e-02	-1.40509790e-02	2.24866532e-03
-1.07770601e+00	-1.10584983e-02	-1.01018288e-02	2.24866532e-03
-1.05567234e+00	-8.03812809e-04	-7.08159006e-03	2.24866532e-03
-1.03320660e+00	5.60299851e-03	-8.36508494e-04	2.24866532e-03
-1.01036230e+00	-2.43847389e-03	-2.93005388e-03	2.24866532e-03
-9.87201794e-01	-7.36171953e-03	-3.83505426e-03	2.24866532e-03
-9.63769970e-01	-9.10956348e-03	-1.41628767e-03	2.24866532e-03
-9.40114577e-01	-7.77739676e-03	-2.31314616e-04	2.24866532e-03
-9.16279768e-01	-3.82337425e-03	-7.15781787e-04	2.24866532e-03
-8.92303853e-01	3.29880374e-03	-7.23138874e-04	2.24866532e-03
-8.68222997e-01	2.43717330e-03	-1.97213990e-03	2.24866532e-03
-8.44069165e-01	4.47923730e-03	-3.71921768e-03	2.24866532e-03
-8.19872894e-01	2.76952502e-03	-6.10664967e-03	2.24866532e-03
-7.95661416e-01	-3.19363841e-03	-5.61275252e-03	2.24866532e-03
-7.71456390e-01	-4.09927558e-03	-2.32156705e-03	2.24866532e-03
-7.47277330e-01	-2.24844787e-03	2.62306954e-03	2.24866532e-03
-7.23144822e-01	2.21251383e-03	3.65300909e-03	2.24866532e-03
-6.99071280e-01	9.18027959e-03	-5.40582322e-04	2.24866532e-03
-6.75067658e-01	1.20321008e-02	-5.00296629e-03	2.24866532e-03
-6.51145902e-01	4.60634982e-03	-8.67141927e-03	2.24866532e-03
-6.27315065e-01	-5.68062737e-04	-1.04617781e-02	2.24866532e-03
-6.03578142e-01	-3.59720194e-03	-1.16268417e-02	2.24866532e-03
-5.79937909e-01	-4.87089652e-03	-1.16061618e-02	2.24866532e-03
-5.56403724e-01	-1.13065411e-02	-1.12329889e-02	2.24866532e-03
-5.32972368e-01	-1.12530899e-02	-1.14992571e-02	2.24866532e-03
-5.09642102e-01	-9.44925534e-03	-1.00199996e-02	2.24866532e-03
-4.86423575e-01	-6.23013263e-03	-8.06127673e-03	2.24866532e-03
-4.63316801e-01	-6.50343981e-03	-5.73912945e-03	2.24866532e-03
-4.40311648e-01	-5.26719341e-03	-4.26571616e-03	2.24866532e-03
-4.17402452e-01	-3.44200240e-03	-1.43430935e-03	2.24866532e-03
-3.94581912e-01	-6.20409917e-03	-1.24251913e-03	2.24866532e-03
-3.71841085e-01	-9.55121736e-03	-8.57552097e-04	2.24866532e-03
-3.49180017e-01	-1.17276793e-02	-1.23332789e-03	2.24866532e-03
-3.26610720e-01	-1.28138170e-02	-1.07429482e-03	2.24866532e-03
-3.04129404e-01	-1.15070424e-02	-2.49416444e-03	2.24866532e-03
-2.81731176e-01	-6.47102640e-03	-2.77887628e-03	2.24866532e-03
-2.59410386e-01	-1.87712736e-04	-2.20476372e-03	2.24866532e-03
-2.37160622e-01	4.30516063e-03	-8.60550418e-04	2.24866532e-03
-2.14974715e-01	5.45580518e-03	7.53013604e-04	2.24866532e-03
-1.92844737e-01	5.54813190e-03	5.91901376e-04	2.24866532e-03
-1.70762001e-01	6.20526684e-03	9.21195867e-04	2.24866532e-03
-1.48717412e-01	7.35969020e-03	5.24572263e-04	2.24866532e-03
-1.26738382e-01	7.74362723e-03	-7.76268142e-04	2.24866532e-03
-1.04834823e-01	6.40007056e-03	-1.75555848e-03	2.24866532e-03
-8.29877105e-02	5.36047602e-03	-2.90920650e-03	2.24866532e-03
-6.11989746e-02	2.68876284e-03	-3.82308931e-03	2.24866532e-03
-3.94690172e-02	-9.18123444e-04	-4.56074210e-03	2.24866532e-03
-1.77983621e-02	-4.30001485e-03	-5.06653617e-03	2.24866532e-03
3.81151931e-03	-3.75635341e-03	-4.37430084e-03	2.24866532e-03
2.53590379e-02	-1.79046475e-03	-3.70446116e-03	2.24866532e-03
4.68416461e-02	6.02452436e-04	-4.12804039e-03	2.24866532e-03
6.82566828e-02	2.85880882e-03	-4.75364309e-03	2.24866532e-03
8.96005373e-02	9.59514792e-04	-5.58588732e-03	2.24866532e-03
1.10869187e-01	-1.14784195e-03	-6.69683321e-03	2.24866532e-03
1.32057634e-01	-3.36399190e-03	-7.73159675e-03	2.24866532e-03
1.53161205e-01	-6.15387567e-03	-8.77665885e-03	2.24866532e-03
1.74174638e-01	-9.33847693e-03	-9.23518209e-03	2.24866532e-03
1.95092069e-01	-1.29667351e-02	-9.77711172e-03	2.24866532e-03
2.15907036e-01	-1.31656371e-02	-9.07550680e-03	2.24866532e-03
2.36612475e-01	-1.11765602e-02	-7.60496051e-03	2.24866532e-03
2.57200720e-01	-9.80218733e-03	-6.43313910e-03	2.24866532e-03
2.77663506e-01	-9.08414997e-03	-5.76756872e-03	2.24866532e-03
2.97992387e-01	-9.06152910e-03	-5.79713172e-03	2.24866532e-03
3.18178956e-01	-9.77009345e-03	-6.55749251e-03	2.24866532e-03
3.38213607e-01	-1.12424574e-02	-7.55352589e-03	2.24866532e-03
3.58086158e-01	-1.35073224e-02	-8.16951789e-03	2.24866532e-03
3.77785867e-01	-1.31530946e-02	-7.63436018e-03	2.24866532e-03
3.97301435e-01	-1.20099720e-02	-7.53905744e-03	2.24866532e-03
4.16621005e-01	-1.17721607e-02	-7.72685308e-03	2.24866532e-03
4.35732161e-01	-6.84268160e-03	-4.75309176e-03	2.24866532e-03
4.54621930e-01	-2.90712290e-03	-2.75197201e-03	2.24866532e-03
4.73278766e-01	2.47426688e-05	-1.71055716e-03	2.24866532e-03
4.91694562e-01	1.99756814e-03	4.03888947e-04	2.24866532e-03
5.09857297e-01	3.96678821e-03	1.55142918e-03	2.24866532e-03
5.27754440e-01	7.06073111e-03	2.69209808e-03	2.24866532e-03
5.45373134e-01	9.11597185e-03	3.00336652e-03	2.24866532e-03
5.62700201e-01	1.01466435e-02	2.68029752e-03	2.24866532e-03
5.79722144e-01	1.01722923e-02	3.53871259e-03	2.24866532e-03
5.96425141e-01	8.78977023e-03	3.40145074e-03	2.24866532e-03
6.12795048e-01	9.04521954e-03	3.03778661e-03	2.24866532e-03
6.28820585e-01	1.00479369e-02	2.14802672e-03	2.24866532e-03
6.44498485e-01	8.28762864e-03	6.86456905e-04	2.24866532e-03
6.59818808e-01	5.64945442e-03	-7.22937754e-04	2.24866532e-03
6.74771182e-01	2.90236340e-03	-2.99351945e-03	2.24866532e-03
6.89345360e-01	-5.36904205e-04	-5.90409385e-03	2.24866532e-03
7.03531227e-01	-4.72809118e-03	-8.61440343e-03	2.24866532e-03
7.17318790e-01	-9.61529004e-03	-1.19055687e-02	2.24866532e-03
7.30698189e-01	-1.51399937e-02	-1.45644811e-02	2.24866532e-03
7.43659688e-01	-1.23039434e-02	-1.24098608e-02	2.24866532e-03
7.56197645e-01	-8.71823246e-03	-1.01345878e-02	2.24866532e-03
7.68319949e-01	-5.40100678e-03	-7.27539404e-03	2.24866532e-03
7.80025320e-01	-2.84042971e-03	-5.15732185e-03	2.24866532e-03
7.91312087e-01	-9.78722516e-04	-3.72214550e-03	2.24866532e-03
8.02179381e-01	2.42439204e-04	-2.91168959e-03	2.24866532e-03
8.12627136e-01	8.80659294e-04	-2.66840987e-03	2.24866532e-03
8.22656088e-01	9.92469742e-04	-2.93547635e-03	2.24866532e-03
8.32267777e-01	6.33956295e-04	-3.65710129e-03	2.24866532e-03
8.41464543e-01	-1.40840769e-04	-4.77949774e-03	2.24866532e-03
8.50252176e-01	-1.27995754e-03	-6.25085080e-03	2.24866532e-03
8.58648794e-01	-2.73661764e-03	-7.48779328e-03	2.24866532e-03
8.66666057e-01	-2.78140873e-03	-7.32144982e-03	2.24866532e-03
8.74315668e-01	-2.99255227e-03	-7.47427022e-03	2.24866532e-03
8.81610686e-01	-3.28571693e-03	-7.90609018e-03	2.24866532e-03
8.88565525e-01	-3.67713539e-03	-8.57966213e-03	2.24866532e-03
8.95195954e-01	-3.91946790e-03	-8.83317051e-03	2.24866532e-03
9.01519098e-01	-4.37044864e-03	-9.04381042e-03	2.24866532e-03
9.07553435e-01	-5.00258111e-03	-8.77603196e-03	2.24866532e-03
9.13318897e-01	-5.79168321e-03	-8.70547117e-03	2.24866532e-03
9.18837362e-01	-7.19653110e-03	-8.80835990e-03	2.24866532e-03
9.24131832e-01	-8.86248524e-03	-9.06502182e-03	2.24866532e-03
9.29226639e-01	-1.00879076e-02	-9.45857193e-03	2.24866532e-03
9.34147526e-01	-1.14277991e-02	-9.97611307e-03	2.24866532e-03
9.38921643e-01	-1.28574372e-02	-1.06081293e-02	2.24866532e-03
9.43577126e-01	-1.43752037e-02	-1.13478540e-02	2.24866532e-03
9.48135744e-01	-1.31753710e-02	-1.11300004e-02	2.24866532e-03
9.52621773e-01	-1.14962403e-02	-1.01609248e-02	2.24866532e-03
9.57062236e-01	-9.94747745e-03	-9.31479650e-03	2.24866532e-03
9.61484841e-01	-8.51740775e-03	-8.58473865e-03	2.24866532e-03
9.65917990e-01	-7.30616413e-03	-7.96609930e-03	2.24866532e-03
9.70390737e-01	-6.59854880e-03	-7.45745918e-03	2.24866532e-03
9.74924738e-01	-6.00001309e-03	-7.06064049e-03	2.24866532e-03
9.79539667e-01	-5.51444591e-03	-6.78025485e-03	2.24866532e-03
9.84259384e-01	-5.14736176e-03	-6.62312806e-03	2.24866532e-03
9.89107499e-01	-4.90702032e-03	-6.59843809e-03	2.24866532e-03
9.94107376e-01	-4.80550072e-03	-6.71924195e-03	2.24866532e-03
9.99282133e-01	-4.85742239e-03	-7.00129529e-03	2.24866532e-03
1.00464952e+00	-5.08098370e-03	-7.46349124e-03	2.24866532e-03
1.01021963e+00	-5.49662868e-03	-8.12676372e-03	2.24866532e-03
1.01600751e+00	-5.67319453e-03	-7.90319241e-03	2.24866532e-03
1.02202712e+00	-6.07152367e-03	-7.78800333e-03	2.24866532e-03
1.02829123e+00	-6.72199001e-03	-7.90406187e-03	2.24866532e-03
1.03481139e+00	-7.65593670e-03	-7.85221480e-03	2.24866532e-03
1.04159539e+00	-8.31170708e-03	-7.01632679e-03	2.24866532e-03
1.04864032e+00	-7.20559889e-03	-5.24133527e-03	2.24866532e-03
1.05594682e+00	-6.38903983e-03	-3.73057581e-03	2.24866532e-03
1.06351415e+00	-5.89951800e-03	-2.52254234e-03	2.24866532e-03
1.07133947e+00	-3.55756977e-03	-1.65738859e-03	2.24866532e-03
1.07941785e+00	-1.49203412e-03	-1.17753021e-03	2.24866532e-03
1.08774190e+00	1.94276529e-04	7.67360287e-04	2.24866532e-03
1.09629777e+00	1.45639780e-03	2.63722542e-03	2.24866532e-03
1.10506628e+00	2.25030140e-03	3.98591415e-03	2.24866532e-03
1.11402652e+00	2.53482749e-03	4.83738472e-03	2.24866532e-03
1.12315682e+00	2.27250807e-03	5.15269391e-03	2.24866532e-03
1.13243004e+00	1.43123890e-03	3.93871690e-03	2.24866532e-03
1.14181916e+00	-1.59766236e-05	2.11366753e-03	2.24866532e-03
1.15129383e+00	-2.08831562e-03	-3.39485541e-04	2.24866532e-03
1.16082236e+00	-4.79806318e-03	-3.43240156e-03	2.24866532e-03
1.17036882e+00	-8.14729330e-03	-7.16539618e-03	2.24866532e-03
1.17989151e+00	-8.48396238e-03	-8.46783933e-03	2.24866532e-03
1.18935003e+00	-8.13725000e-03	-8.30050712e-03	2.24866532e-03
1.19870393e+00	-8.43184377e-03	-8.55945731e-03	2.24866532e-03
1.20790936e+00	-9.34075021e-03	-9.42854785e-03	2.24866532e-03
1.21691525e+00	-9.72079691e-03	-1.02430528e-02	2.24866532e-03
1.22567624e+00	-9.30407160e-03	-1.06560242e-02	2.24866532e-03
1.23414731e+00	-9.24144754e-03	-1.15920759e-02	2.24866532e-03
1.24228341e+00	-9.63212641e-03	-1.29913250e-02	2.24866532e-03
1.25003549e+00	-1.04632151e-02	-1.47835386e-02	2.24866532e-03
1.25735281e+00	-1.13338943e-02	-1.60526153e-02	2.24866532e-03
1.26418749e+00	-9.97200078e-03	-1.49505383e-02	2.24866532e-03
1.27049160e+00	-9.02970656e-03	-1.41032539e-02	2.24866532e-03
1.27621583e+00	-8.43689658e-03	-1.35968111e-02	2.24866532e-03
1.28130047e+00	-8.12024788e-03	-1.33570524e-02	2.24866532e-03
1.28573160e+00	-8.00669771e-03	-1.33101998e-02	2.24866532e-03
1.28945992e+00	-8.02786664e-03	-1.33878739e-02	2.24866532e-03
1.29245462e+00	-8.12326263e-03	-1.35285098e-02	2.24866532e-03
1.29468822e+00	-8.23953491e-03	-1.36783991e-02	2.24866532e-03
1.29612865e+00	-8.33522444e-03	-1.37959636e-02	2.24866532e-03
1.29675068e+00	-8.38131565e-03	-1.38514127e-02	2.24866532e-03
1.29653514e+00	-8.36502737e-03	-1.38318462e-02	2.24866532e-03
1.29546328e+00	-8.28861061e-03	-1.37393958e-02	2.24866532e-03
1.29352495e+00	-8.17394058e-03	-1.35952214e-02	2.24866532e-03
1.29071152e+00	-8.05940816e-03	-1.34381313e-02	2.24866532e-03
1.28702086e+00	-8.00160136e-03	-1.33244153e-02	2.24866532e-03
1.28245518e+00	-8.07578770e-03	-1.33298775e-02	2.24866532e-03
1.27702067e+00	-8.37314151e-03	-1.35453346e-02	2.24866532e-03
1.27072840e+00	-9.00044422e-03	-1.40775083e-02	2.24866532e-03
1.26359765e+00	-1.00756303e-02	-1.50451676e-02	2.24866532e-03
1.25564057e+00	-1.16967196e-02	-1.62084932e-02	2.24866532e-03
1.24688295e+00	-1.00713675e-02	-1.40006249e-02	2.24866532e-03
1.23734675e+00	-9.33652580e-03	-1.20835847e-02	2.24866532e-03
1.22705658e+00	-9.29000412e-03	-1.07724312e-02	2.24866532e-03
1.21603713e+00	-9.79332607e-03	-1.02325527e-02	2.24866532e-03
1.20432581e+00	-8.91415676e-03	-9.01745161e-03	2.24866532e-03
1.19195796e+00	-8.15364971e-03	-8.30957546e-03	2.24866532e-03
1.17896884e+00	-8.55179804e-03	-8.43267816e-03	2.24866532e-03
1.16539345e+00	-6.32221237e-03	-5.14034168e-03	2.24866532e-03
1.15126696e+00	-2.08183181e-03	-3.31750033e-04	2.24866532e-03
1.13662453e+00	8.59214409e-04	3.19786225e-03	2.24866532e-03
1.12150259e+00	2.36181329e-03	5.13718436e-03	2.24866532e-03
1.10593804e+00	2.30155909e-03	4.09233594e-03	2.24866532e-03
1.08996707e+00	5.69044797e-04	1.34934410e-03	2.24866532e-03
1.07362536e+00	-2.93059446e-03	-1.47904255e-03	2.24866532e-03
1.05694391e+00	-6.30353671e-03	-3.55065894e-03	2.24866532e-03
1.03995530e+00	-8.57873492e-03	-7.45917343e-03	2.24866532e-03
1.02269285e+00	-6.12911199e-03	-7.78902684e-03	2.24866532e-03
1.00519116e+00	-5.11299656e-03	-7.51955085e-03	2.24866532e-03
9.87472093e-01	-4.97250370e-03	-6.59109577e-03	2.24866532e-03
9.69561868e-01	-6.72090913e-03	-7.54293168e-03	2.24866532e-03
9.51485191e-01	-1.19107769e-02	-1.03955151e-02	2.24866532e-03
9.33252611e-01	-1.11741376e-02	-9.87189532e-03	2.24866532e-03
9.14878993e-01	-6.05202347e-03	-8.71752829e-03	2.24866532e-03
8.96386959e-01	-3.98794570e-03	-8.85803261e-03	2.24866532e-03
8.77799157e-01	-3.11446816e-03	-7.64549405e-03	2.24866532e-03
8.59138233e-01	-2.83262401e-03	-7.46800273e-03	2.24866532e-03
8.40426834e-01	-3.20398295e-05	-4.63159616e-03	2.24866532e-03
8.21687607e-01	1.00321385e-03	-2.88813499e-03	2.24866532e-03
8.02943199e-01	3.06791188e-04	-2.87606704e-03	2.24866532e-03
7.84191754e-01	-2.08332849e-03	-4.55772591e-03	2.24866532e-03
7.65419968e-01	-6.13330730e-03	-7.89823064e-03	2.24866532e-03
7.46638202e-01	-1.14760325e-02	-1.18519292e-02	2.24866532e-03
7.27856848e-01	-1.39016341e-02	-1.39349829e-02	2.24866532e-03
7.09086297e-01	-6.59977611e-03	-9.84444435e-03	2.24866532e-03
6.90336941e-01	-8.02547066e-04	-6.13388452e-03	2.24866532e-03
6.71619171e-01	3.53227575e-03	-2.44091432e-03	2.24866532e-03
6.52943371e-01	6.94713174e-03	2.31879846e-05	2.24866532e-03
6.34305382e-01	9.53878402e-03	1.62224411e-03	2.24866532e-03
6.15698031e-01	9.44332002e-03	2.94733761e-03	2.24866532e-03
5.97125278e-01	8.70011234e-03	3.37410950e-03	2.24866532e-03
5.78591084e-01	1.02015839e-02	3.51254209e-03	2.24866532e-03
5.60099408e-01	1.00556821e-02	2.48538554e-03	2.24866532e-03
5.41654214e-01	8.76562823e-03	3.02105178e-03	2.24866532e-03
5.23259459e-01	6.37765863e-03	2.45412328e-03	2.24866532e-03
5.04919086e-01	2.94054742e-03	1.33780833e-03	2.24866532e-03
4.86633546e-01	1.51860217e-03	-9.08722515e-05	2.24866532e-03
4.68403255e-01	-6.47665983e-04	-1.90392328e-03	2.24866532e-03
4.50230772e-01	-3.73671443e-03	-3.13184650e-03	2.24866532e-03
4.32118661e-01	-7.70311039e-03	-5.24340551e-03	2.24866532e-03
4.14069482e-01	-1.17511518e-02	-7.94468000e-03	2.24866532e-03
3.96085796e-01	-1.20550084e-02	-7.51894594e-03	2.24866532e-03
3.78170165e-01	-1.31220370e-02	-7.62401516e-03	2.24866532e-03
3.60325445e-01	-1.38149119e-02	-8.14621216e-03	2.24866532e-03
3.42571068e-01	-1.16688397e-02	-7.82124071e-03	2.24866532e-03
3.24917546e-01	-1.01774500e-02	-6.95647465e-03	2.24866532e-03
3.07364879e-01	-9.29700558e-03	-6.05656927e-03	2.24866532e-03
2.89913067e-01	-8.98492387e-03	-5.69963506e-03	2.24866532e-03
2.72562110e-01	-9.19993995e-03	-5.87030528e-03	2.24866532e-03
2.55312007e-01	-9.90183708e-03	-6.52787146e-03	2.24866532e-03
2.38162760e-01	-1.10514607e-02	-7.51873807e-03	2.24866532e-03
2.21126548e-01	-1.26097257e-02	-8.65033820e-03	2.24866532e-03
2.04240455e-01	-1.45344851e-02	-1.01521281e-02	2.24866532e-03
1.87507042e-01	-1.15946718e-02	-9.51439515e-03	2.24866532e-03
1.70926309e-01	-8.81729155e-03	-9.21781986e-03	2.24866532e-03
1.54498256e-01	-6.34389463e-03	-8.85611120e-03	2.24866532e-03
1.38222882e-01	-4.14003794e-03	-7.99796347e-03	2.24866532e-03
1.22117718e-01	-2.23251850e-03	-7.23593355e-03	2.24866532e-03
1.06216825e-01	-6.86217014e-04	-6.43966711e-03	2.24866532e-03
9.05210792e-02	8.72556234e-04	-5.62888745e-03	2.24866532e-03
7.50304800e-02	2.27966448e-03	-4.98777340e-03	2.24866532e-03
5.97469726e-02	1.98135613e-03	-4.48574037e-03	2.24866532e-03
4.47025276e-02	3.68990371e-04	-4.07353007e-03	2.24866532e-03
2.99084293e-02	-1.27592767e-03	-3.72754308e-03	2.24866532e-03
1.53646778e-02	-2.93121066e-03	-4.00466238e-03	2.24866532e-03
1.08401074e-03	-3.82562326e-03	-4.46229121e-03	2.24866532e-03
-1.29139174e-02	-4.17931636e-03	-4.91230448e-03	2.24866532e-03
-2.66202628e-02	-2.99425079e-03	-4.94043743e-03	2.24866532e-03
-4.00194387e-02	-8.28487216e-04	-4.54385334e-03	2.24866532e-03
-5.31034008e-02	1.32791924e-03	-4.11484910e-03	2.24866532e-03
-6.58558444e-02	3.48212543e-03	-3.64451137e-03	2.24866532e-03
-7.82737150e-02	4.94674587e-03	-3.12484062e-03	2.24866532e-03
-9.03433301e-02	5.68092808e-03	-2.55039141e-03	2.24866532e-03
-1.02049915e-01	6.25210518e-03	-1.91803014e-03	2.24866532e-03
-1.13378829e-01	6.88479739e-03	-1.38345462e-03	2.24866532e-03
-1.24317477e-01	7.57832876e-03	-8.95976508e-04	2.24866532e-03
-1.34860016e-01	8.31136684e-03	-3.41722566e-04	2.24866532e-03
-1.44996470e-01	7.59910676e-03	2.75826783e-04	2.24866532e-03
-1.54716386e-01	6.99987743e-03	9.51868632e-04	2.24866532e-03
-1.64010105e-01	6.50899649e-03	1.13365591e-03	2.24866532e-03
-1.72871763e-01	6.12002532e-03	8.64341060e-04	2.24866532e-03
-1.81293516e-01	5.82553941e-03	6.83714923e-04	2.24866532e-03
-1.89267124e-01	5.61806704e-03	6.00279826e-04	2.24866532e-03
-1.96785087e-01	5.48834058e-03	5.99627224e-04	2.24866532e-03
-2.03845158e-01	5.42729201e-03	6.59561183e-04	2.24866532e-03
-2.10442832e-01	5.42537577e-03	7.70625544e-04	2.24866532e-03
-2.16572842e-01	5.47276974e-03	6.30682114e-04	2.24866532e-03
-2.22230504e-01	5.26964843e-03	2.24443071e-04	2.24866532e-03
-2.27417404e-01	4.89982225e-03	-1.10633597e-04	2.24866532e-03
-2.32133460e-01	4.59547181e-03	-4.57035117e-04	2.24866532e-03
-2.36378396e-01	4.34802878e-03	-8.00113795e-04	2.24866532e-03
-2.40153039e-01	4.14933436e-03	-1.08380444e-03	2.24866532e-03
-2.43459325e-01	3.99228852e-03	-1.31547530e-03	2.24866532e-03
-2.46300293e-01	3.86864849e-03	-1.50178961e-03	2.24866532e-03
-2.48680086e-01	3.11298842e-03	-1.64863293e-03	2.24866532e-03
-2.50604555e-01	2.50814100e-03	-1.76138441e-03	2.24866532e-03
-2.52082349e-01	2.04749125e-03	-1.84381288e-03	2.24866532e-03
-2.53122333e-01	1.72520508e-03	-1.90014313e-03	2.24866532e-03
-2.53734574e-01	1.53631404e-03	-1.93245277e-03	2.24866532e-03
-2.53930428e-01	1.47606884e-03	-1.94270457e-03	2.24866532e-03
-2.53722542e-01	1.54004685e-03	-1.93177469e-03	2.24866532e-03
-2.53124277e-01	1.72470786e-03	-1.90023802e-03	2.24866532e-03
-2.52149024e-01	2.02672967e-03	-1.84758714e-03	2.24866532e-03
-2.50811941e-01	2.44330445e-03	-1.77300891e-03	2.24866532e-03
-2.49129270e-01	2.97140312e-03	-1.67546440e-03	2.24866532e-03
-2.47118312e-01	3.60796093e-03	-1.55317546e-03	2.24866532e-03
-2.44797362e-01	3.93318706e-03	-1.40466220e-03	2.24866532e-03
-2.42185777e-01	4.05088495e-03	-1.22810473e-03	2.24866532e-03
-2.39303975e-01	4.19227811e-03	-1.02187661e-03	2.24866532e-03
-2.36173421e-01	4.35930637e-03	-7.84142341e-04	2.24866532e-03
-2.32816252e-01	4.55395452e-03	-5.13915496e-04	2.24866532e-03
-2.29255136e-01	4.77758883e-03	-2.20573564e-04	2.24866532e-03
-2.25514010e-01	5.03131307e-03	8.13163438e-06	2.24866532e-03
-2.21617750e-01	5.31568543e-03	2.66471668e-04	2.24866532e-03
-2.17592013e-01	5.48528605e-03	5.54447107e-04	2.24866532e-03
-2.13462159e-01	5.44271719e-03	8.39867703e-04	2.24866532e-03
-2.09254666e-01	5.42167267e-03	7.46731366e-04	2.24866532e-03
-2.04996917e-01	5.42315744e-03	6.75245151e-04	2.24866532e-03
-2.00717037e-01	5.44705442e-03	6.25694310e-04	2.24866532e-03
-1.96443063e-01	5.49284032e-03	5.98255902e-04	2.24866532e-03
-1.92203147e-01	5.55965997e-03	5.92328087e-04	2.24866532e-03
-1.88026476e-01	5.64559668e-03	6.06769024e-04	2.24866532e-03
-1.83942786e-01	5.74880314e-03	6.42622234e-04	2.24866532e-03
-1.79981966e-01	5.86648316e-03	7.06866692e-04	2.24866532e-03
-1.76172654e-01	5.99566969e-03	7.84554806e-04	2.24866532e-03
-1.72544955e-01	6.13285799e-03	8.72822594e-04	2.24866532e-03
-1.69129567e-01	6.27455324e-03	9.68354051e-04	2.24866532e-03
-1.65957603e-01	6.41678904e-03	1.06776391e-03	2.24866532e-03
-1.63060587e-01	6.55531779e-03	1.16717711e-03	2.24866532e-03
-1.60470455e-01	6.68610345e-03	1.26309405e-03	2.24866532e-03
-1.58218595e-01	6.80523051e-03	1.21678842e-03	2.24866532e-03
-1.56332901e-01	6.90855488e-03	1.07275352e-03	2.24866532e-03
-1.54843770e-01	6.99251346e-03	9.61447284e-04	2.24866532e-03
-1.53782068e-01	7.05370774e-03	8.83226301e-04	2.24866532e-03
-1.53178778e-01	7.08896395e-03	8.39312636e-04	2.24866532e-03
-1.53064994e-01	7.09577137e-03	8.31010276e-04	2.24866532e-03
-1.53471922e-01	7.07187060e-03	8.60589780e-04	2.24866532e-03
-1.54429923e-01	7.01625749e-03	9.30742464e-04	2.24866532e-03
-1.55965980e-01	6.92906616e-03	1.04517875e-03	2.24866532e-03
-1.58109144e-01	6.81107016e-03	1.20827825e-03	2.24866532e-03
-1.60888590e-01	6.66459880e-03	1.24710283e-03	2.24866532e-03
-1.64333334e-01	6.49335591e-03	1.12247077e-03	2.24866532e-03
-1.68472232e-01	6.30312181e-03	9.88160737e-04	2.24866532e-03
-1.73333980e-01	6.10185424e-03	8.52428472e-04	2.24866532e-03
-1.78946133e-01	5.90008525e-03	7.26536198e-04	2.24866532e-03
-1.85332892e-01	5.71163273e-03	6.26536968e-04	2.24866532e-03
-1.92520168e-01	5.55390478e-03	5.92056518e-04	2.24866532e-03
-2.00533685e-01	5.44837704e-03	6.24126099e-04	2.24866532e-03
-2.09398752e-01	5.42205405e-03	7.49452226e-04	2.24866532e-03
-2.19140264e-01	5.50702579e-03	4.41122727e-04	2.24866532e-03
-2.29782700e-01	4.74340474e-03	-2.56039152e-04	2.24866532e-03
-2.41348697e-01	4.09078789e-03	-1.16950083e-03	2.24866532e-03
-2.53856346e-01	1.49885450e-03	-1.93881358e-03	2.24866532e-03
-2.67325842e-01	-2.50815196e-03	-2.50056726e-03	2.24866532e-03
-2.81776890e-01	-6.48305444e-03	-2.77928141e-03	2.24866532e-03
-2.97228437e-01	-1.03386927e-02	-2.68620140e-03	2.24866532e-03
-3.13698674e-01	-1.29818652e-02	-1.92329625e-03	2.24866532e-03
-3.31205038e-01	-1.26757650e-02	-1.18983070e-03	2.24866532e-03
-3.49760730e-01	-1.16858736e-02	-1.22347033e-03	2.24866532e-03
-3.69369717e-01	-9.84413697e-03	-7.45011105e-04	2.24866532e-03
-3.90042410e-01	-6.96783580e-03	-1.26125731e-03	2.24866532e-03
-4.11789719e-01	-2.86155945e-03	-7.23868670e-04	2.24866532e-03
-4.34622552e-01	-4.74192204e-03	-3.68286672e-03	2.24866532e-03
-4.58538723e-01	-6.36926741e-03	-5.55175990e-03	2.24866532e-03
-4.83521721e-01	-6.34850786e-03	-7.78888391e-03	2.24866532e-03
-5.09569923e-01	-9.44117832e-03	-1.00128167e-02	2.24866532e-03
-5.36681897e-01	-1.13814936e-02	-1.15760729e-02	2.24866532e-03
-5.64856123e-01	-7.79318546e-03	-1.10558841e-02	2.24866532e-03
-5.94056812e-01	-4.23437980e-03	-1.17800596e-02	2.24866532e-03
