# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
6.3096e+02 6.4878e+02 -1.6000e+01 9.2735e-02 5.8675e-02 1.0169e-01 1.9327e-01 1.0257e-01 5.5691e-01
6.3096e+02 6.1357e+02 -1.6000e+01 1.3206e-01 5.6541e-01 9.6084e-01 6.0351e-01 7.7412e-01 6.3085e-01
6.3096e+02 6.1939e+02 -1.6000e+01 1.2113e-01 1.1621e-01 1.0000e+06 1.0000e+06 8.7185e-01 4.3343e-01
6.3096e+02 6.1211e+02 -1.6000e+01 3.9236e-01 2.6880e-01 1.0219e-01 1.9327e-01 1.0215e-01 8.3169e-01
6.3096e+02 6.3117e+02 -1.6000e+01 2.9449e-01 3.8401e-02 1.0733e-01 1.9327e-01 1.0733e-01 5.5760e-01
6.3096e+02 6.2909e+02 -1.6000e+01 1.8852e-01 3.6857e-02 1.0000e+06 1.0000e+06 3.1736e-01 3.3094e-01
6.3096e+02 6.4259e+02 -1.6000e+01 4.8609e-01 6.1430e-02 5.6989e-01 7.0277e-01 1.5512e-01 2.2302e-01
6.3096e+02 6.2547e+02 -1.6000e+01 2.8483e-01 2.0954e-02 1.0000e+06 1.0000e+06 5.7676e-01 6.2824e-01
6.3096e+02 6.2912e+02 -1.6000e+01 1.2459e-01 3.9190e-01 5.6989e-01 1.9327e-01 1.0025e-01 5.5540e-01
7.0795e+02 7.1282e+02 -1.7000e+01 2.4831e-01 4.0332e-01 1.0000e+06 1.0000e+06 8.3721e-01 1.3548e+00
7.0795e+02 7.0783e+02 -1.7000e+01 2.5431e-01 2.5394e-01 1.0733e-01 1.9327e-01 1.0733e-01 1.0284e+00
7.0795e+02 7.1429e+02 -1.7000e+01 4.5547e-01 8.6636e-02 1.0000e+06 1.0000e+06 2.3135e+00 1.3483e+00
7.0795e+02 7.0035e+02 -1.7000e+01 1.2799e-01 4.3723e-02 1.0733e-01 1.9327e-01 1.4315e-01 9.3102e+00
7.9433e+02 7.8485e+02 -1.8000e+01 3.1302e-01 2.3044e-01 1.0000e+06 1.0000e+06 2.5382e-01 6.0536e-01
7.9433e+02 7.8485e+02 -1.8000e+01 4.1302e-01 1.3044e-01 1.0000e+06 1.0000e+06 2.5383e-01 6.0533e-01
7.9433e+02 7.8485e+02 -1.8000e+01 5.1302e-01 5.3044e-01 1.0000e+06 1.0000e+06 3.5446e-01 6.0527e-01
8.9125e+02 8.8062e+02 -1.9000e+01 6.0002e-01 6.4636e-01 1.0000e+06 1.0000e+06 3.8214e+00 6.4141e-01
8.9125e+02 8.8062e+02 -1.9000e+01 4.0502e-01 1.4636e-01 1.0000e+06 1.0000e+06 4.2234e-01 6.4123e-01
1.0000e+03 9.7962e+02 -2.0000e+01 4.6002e-01 2.4636e-01 1.0000e+06 1.0000e+06 4.2454e-01 6.6187e-01
1.0000e+03 9.9962e+02 -2.0000e+01 5.0002e-01 3.4636e-01 1.0000e+06 1.0000e+06 3.2192e-01 6.2487e-01
1.0000e+03 9.8962e+02 -2.0000e+01 3.0002e-01 2.4636e-01 1.0000e+06 1.0000e+06 4.2331e-01 6.4548e-01
