noise_th noise noise_db xSR vSR xSR-CC vSR-CC xparam vparam
100.00000000 103.77600333 0.00000000 0.20681312 0.15769341 0.18508515 0.12977767 0.03343294 0.01844762
100.00000000 103.77600333 0.00000000 0.27850866 0.24458827 0.25487504 0.22400338 0.03542190 0.03082285
100.00000000 103.77600333 0.00000000 0.12210435 0.08091146 0.11283239 0.05958481 0.02180509 0.00805508
100.00000000 103.77600333 0.00000000 0.22337523 0.10616209 0.06932820 0.05513581 0.02763403 0.01004334
100.00000000 103.77600333 0.00000000 0.47241222 0.23385785 0.15882662 0.09462236 0.04307051 0.02121007
100.00000000 103.77600333 0.00000000 0.25839142 0.21289197 0.20715302 0.16938088 0.03803949 0.02703760
100.00000000 103.77600333 0.00000000 0.35662617 0.16330033 0.09396095 0.06330189 0.03482023 0.01437666
100.00000000 103.77600333 0.00000000 0.21909664 0.13280931 0.07506066 0.06189416 0.03028224 0.01444083
100.00000000 103.77600333 0.00000000 0.10210259 0.06875590 0.10538903 0.05863232 0.02039182 0.00790460
100.00000000 102.11290693 0.00000000 0.25382749 0.25334097 0.22481835 0.22486644 0.06620583 0.06819100
100.00000000 102.11290693 0.00000000 0.22385190 0.12895199 0.18373389 0.10966967 0.03755652 0.03298411
100.00000000 102.11290693 0.00000000 0.21095025 0.18339594 0.20403611 0.17881134 0.07542125 0.06484408
100.00000000 102.11290693 0.00000000 0.38915196 0.17379130 0.16458174 0.08595747 0.07603572 0.03977756
100.00000000 102.11290693 0.00000000 0.24252862 0.14500931 0.11110078 0.08173096 0.05249518 0.03564410
100.00000000 102.11290693 0.00000000 0.33212258 0.15393486 0.14017970 0.07965873 0.06538021 0.03548644
100.00000000 102.11290693 0.00000000 0.21213980 0.21142598 0.20850959 0.20781250 0.06873693 0.06823301
100.00000000 102.11290693 0.00000000 0.41811558 0.20933117 0.18591029 0.10867222 0.07951924 0.04404815
100.00000000 102.11290693 0.00000000 0.18483627 0.09919466 0.08669472 0.06607452 0.04312574 0.02576066
100.00000000 102.11290693 0.00000000 0.39254821 0.19917368 0.17890228 0.10462901 0.07220286 0.04246324
100.00000000 98.96346959 0.00000000 0.12624299 0.08187022 0.10030665 0.06696629 0.07205521 0.02779410
100.00000000 98.96346959 0.00000000 0.20100409 0.19179453 0.19924796 0.19056711 0.11653547 0.11009392
100.00000000 98.96346959 0.00000000 0.28231690 0.18323388 0.16016139 0.10929591 0.22142338 0.13500492
100.00000000 98.96346959 0.00000000 0.15117147 0.08776858 0.12075819 0.07677876 0.07888650 0.03007168
100.00000000 98.96346959 0.00000000 0.29005564 0.22918864 0.22885499 0.18580837 0.23078134 0.17670391
100.00000000 98.96346959 0.00000000 0.29367184 0.14275514 0.14170866 0.08336667 0.15161036 0.06672233
100.00000000 98.96346959 0.00000000 0.32779834 0.15474268 0.15834299 0.08902417 0.16762808 0.07551465
100.00000000 98.96346959 0.00000000 0.15026100 0.13343863 0.10158746 0.09364854 0.20423855 0.12634790
100.00000000 98.96346959 0.00000000 0.26448532 0.13899286 0.13848853 0.09249272 0.15352948 0.06620347
100.00000000 98.96346959 0.00000000 0.23412620 0.12531112 0.11532750 0.07660656 0.15607617 0.06866617
100.00000000 100.78532445 0.00000000 0.16599345 0.11023347 0.07307463 0.05681912 0.05377277 0.03031788
100.00000000 100.78532445 0.00000000 0.15965920 0.10768540 0.12551015 0.08177765 0.06165894 0.03611420
100.00000000 100.78532445 0.00000000 0.18823678 0.16499575 0.08573099 0.07605283 0.06755917 0.05016015
100.00000000 100.78532445 0.00000000 0.18982955 0.13920686 0.08025431 0.06682254 0.06255960 0.03851103
100.00000000 100.78532445 0.00000000 0.17513200 0.14289120 0.06127741 0.05649088 0.06515589 0.04229124
100.00000000 100.78532445 0.00000000 0.17693936 0.13799302 0.16884609 0.10986967 0.07431336 0.04531422
100.00000000 100.78532445 0.00000000 0.21073756 0.11478102 0.17486297 0.09818500 0.07087977 0.04197598
100.00000000 100.78532445 0.00000000 0.26260355 0.22549348 0.25635155 0.22111331 0.11038629 0.09419397
100.00000000 100.78532445 0.00000000 0.23413861 0.20278513 0.22334515 0.19466142 0.11104385 0.09455468
100.00000000 100.78532445 0.00000000 0.17938280 0.17907824 0.16594814 0.16837349 0.08849595 0.08807482
100.00000000 100.57158532 0.00000000 0.26947257 0.25001437 0.25513559 0.23638933 0.14517825 0.13185214
100.00000000 100.57158532 0.00000000 0.26137850 0.21695384 0.21075819 0.17454416 0.14923870 0.11141735
100.00000000 100.57158532 0.00000000 0.19941132 0.18939053 0.19559199 0.18665380 0.07739644 0.07222910
100.00000000 100.57158532 0.00000000 0.30641344 0.25111660 0.28651075 0.23450064 0.14641539 0.12051402
100.00000000 100.57158532 0.00000000 0.17927056 0.16186122 0.13297697 0.11430923 0.12542108 0.07995207
100.00000000 100.57158532 0.00000000 0.38225489 0.21123992 0.15848911 0.09785692 0.12784555 0.07537812
100.00000000 100.57158532 0.00000000 0.14907728 0.13439341 0.09881932 0.08732060 0.10421953 0.05928485
100.00000000 100.57158532 0.00000000 0.24172133 0.11343519 0.08233457 0.06607542 0.05887745 0.03093789
100.00000000 100.57158532 0.00000000 0.18960398 0.11265244 0.08272196 0.06236629 0.07393983 0.03783898
100.00000000 100.57158532 0.00000000 0.29718368 0.25430168 0.24783344 0.21311340 0.15601167 0.13132086
100.00000000 103.77984953 0.00000000 0.56240458 0.25041496 0.15076913 0.08456781 0.05404120 0.02693221
100.00000000 103.77984953 0.00000000 0.51743303 0.30618668 0.10924211 0.08693624 0.08873512 0.05107586
100.00000000 103.77984953 0.00000000 0.58158658 0.24201587 0.07590475 0.06445840 0.05882677 0.02854759
100.00000000 103.77984953 0.00000000 0.55771925 0.40178930 0.22831947 0.15979770 0.08729842 0.06108819
100.00000000 103.77984953 0.00000000 0.61029553 0.18938332 0.14054744 0.07321486 0.03709750 0.01590937
100.00000000 103.77984953 0.00000000 0.54349790 0.26232551 0.05866758 0.05348196 0.06749596 0.03510633
100.00000000 103.77984953 0.00000000 0.58082463 0.14874101 0.11548705 0.04015658 0.04432859 0.01974321
100.00000000 103.77984953 0.00000000 0.61715302 0.19022368 0.07460349 0.05518669 0.04019468 0.01877751
100.00000000 103.77984953 0.00000000 0.55317611 0.24202699 0.05966937 0.05006372 0.06283152 0.03110581
100.00000000 103.77984953 0.00000000 0.48419383 0.47501086 0.20252144 0.20062809 0.08507880 0.08326264
100.00000000 98.71595446 0.00000000 0.58311986 0.30984194 0.26204329 0.15365889 0.01799822 0.01431972
100.00000000 98.71595446 0.00000000 0.57481341 0.34669440 0.20863329 0.14291273 0.02073811 0.01579303
100.00000000 98.71595446 0.00000000 0.55022254 0.49365226 0.23893110 0.21268772 0.01332269 0.01604809
100.00000000 98.71595446 0.00000000 0.51543607 0.32626108 0.05679020 0.05307265 0.03663058 0.02398555
100.00000000 98.71595446 0.00000000 0.52818210 0.29588200 0.04499918 0.04498728 0.04227118 0.02158879
100.00000000 98.71595446 0.00000000 0.62348863 0.46606908 0.21341932 0.16399972 0.00975851 0.01130343
100.00000000 98.71595446 0.00000000 0.59413911 0.51740446 0.22392562 0.19732835 0.01158338 0.01337511
100.00000000 98.71595446 0.00000000 0.57429988 0.24805907 0.20520616 0.10735914 0.02120947 0.01116584
100.00000000 98.71595446 0.00000000 0.57592470 0.30542521 0.27501005 0.14656080 0.02053705 0.01271898
100.00000000 98.71595446 0.00000000 0.60335831 0.24920503 0.09225492 0.06881369 0.04362672 0.01528609
112.20184543 110.63553204 -1.00000000 0.57759021 0.23665583 0.08378977 0.06921424 0.01872929 0.01475718
112.20184543 110.63553204 -1.00000000 0.51660937 0.43548153 0.19406576 0.17054224 0.06185514 0.05236486
112.20184543 110.63553204 -1.00000000 0.59254821 0.17988739 0.12711452 0.07570257 0.00734382 0.00681625
112.20184543 110.63553204 -1.00000000 0.57838679 0.24373119 0.08429441 0.06749661 0.02055278 0.01611145
112.20184543 110.63553204 -1.00000000 0.62633746 0.19795165 0.10998594 0.07295995 0.01329527 0.00982607
112.20184543 110.63553204 -1.00000000 0.56421343 0.55864520 0.16029770 0.16634138 0.00802521 0.00922204
112.20184543 110.63553204 -1.00000000 0.50198422 0.34415350 0.12077603 0.08695360 0.06325408 0.04314653
112.20184543 110.63553204 -1.00000000 0.50015208 0.29769405 0.14830615 0.09536410 0.04920901 0.03357484
112.20184543 110.63553204 -1.00000000 0.57170373 0.21769579 0.08122314 0.06424732 0.01123454 0.00976970
112.20184543 110.63553204 -1.00000000 0.54187509 0.36414212 0.10197395 0.09243974 0.04899842 0.03285262
112.20184543 112.74878002 -1.00000000 0.55146504 0.25546182 0.07692501 0.06643753 0.05750534 0.04793225
112.20184543 112.74878002 -1.00000000 0.63066849 0.18997934 0.07682606 0.06045163 0.14232976 0.06417513
112.20184543 112.74878002 -1.00000000 0.55828662 0.28074709 0.11646890 0.07579995 0.06209699 0.06284303
112.20184543 112.74878002 -1.00000000 0.59213799 0.36247802 0.27238388 0.17563413 0.06423342 0.05422350
112.20184543 112.74878002 -1.00000000 0.57107105 0.51854532 0.23162595 0.21615407 0.06641195 0.06600835
112.20184543 112.74878002 -1.00000000 0.59414850 0.39951034 0.26150593 0.18280425 0.06938632 0.05817469
112.20184543 112.74878002 -1.00000000 0.51974703 0.33424128 0.13153660 0.10659117 0.06249533 0.05753378
112.20184543 112.74878002 -1.00000000 0.51114935 0.36074422 0.12409898 0.10841233 0.06876452 0.06212883
112.20184543 112.74878002 -1.00000000 0.55228457 0.40133658 0.21274139 0.16218913 0.04853620 0.05123046
112.20184543 112.74878002 -1.00000000 0.60964923 0.18652127 0.07805735 0.05904546 0.13129035 0.06046888
112.20184543 106.32206788 -1.00000000 0.33158733 0.15286226 0.05140103 0.05168384 0.03753896 0.03123948
112.20184543 106.32206788 -1.00000000 0.24452217 0.19726436 0.19027678 0.14544495 0.09122490 0.06983257
112.20184543 106.32206788 -1.00000000 0.15435068 0.14152209 0.06845409 0.06178295 0.08631667 0.05932286
112.20184543 106.32206788 -1.00000000 0.15452684 0.08005081 0.15825389 0.07373862 0.01687785 0.01205472
112.20184543 106.32206788 -1.00000000 0.35385075 0.16544595 0.05516825 0.05184324 0.04576734 0.03614993
112.20184543 106.32206788 -1.00000000 0.39967507 0.20247724 0.06681681 0.06067993 0.06370463 0.04835509
112.20184543 106.32206788 -1.00000000 0.17075657 0.09543221 0.06903843 0.04785452 0.00856561 0.01263451
112.20184543 106.32206788 -1.00000000 0.16426883 0.12301791 0.09932748 0.07453970 0.03041868 0.02257454
112.20184543 106.32206788 -1.00000000 0.17631938 0.11882728 0.09806290 0.07162253 0.02952639 0.02164959
112.20184543 106.32206788 -1.00000000 0.15552089 0.15723102 0.14423109 0.14982682 0.02085618 0.02132223
112.20184543 110.77980489 -1.00000000 0.56228321 0.47115502 0.24859309 0.21284476 0.16764591 0.14129950
112.20184543 110.77980489 -1.00000000 0.57229026 0.20973709 0.13502422 0.07668327 0.04153678 0.02453162
112.20184543 110.77980489 -1.00000000 0.58709340 0.48360347 0.25445175 0.21233692 0.14266298 0.12154086
112.20184543 110.77980489 -1.00000000 0.60767358 0.19283995 0.08876722 0.06019131 0.04377111 0.02951138
112.20184543 110.77980489 -1.00000000 0.54057754 0.26056378 0.04857822 0.04555778 0.06812732 0.04899954
112.20184543 110.77980489 -1.00000000 0.54996409 0.27659362 0.07390227 0.06491296 0.06448149 0.04622322
112.20184543 110.77980489 -1.00000000 0.58104131 0.35708439 0.25561116 0.16645703 0.11836309 0.08241210
112.20184543 110.77980489 -1.00000000 0.53292486 0.51009942 0.23964181 0.22649842 0.16780601 0.15848521
112.20184543 110.77980489 -1.00000000 0.59290365 0.23457495 0.05864006 0.05180605 0.04939049 0.03565786
112.20184543 110.77980489 -1.00000000 0.62335071 0.21369126 0.08577625 0.06327363 0.04206109 0.02957081
112.20184543 107.84314999 -1.00000000 0.35400771 0.21050778 0.13925350 0.09075051 0.04770047 0.03176454
112.20184543 107.84314999 -1.00000000 0.30475840 0.19432202 0.12670769 0.08910347 0.04345948 0.03057083
112.20184543 107.84314999 -1.00000000 0.14569652 0.11546808 0.12080868 0.08570040 0.02957127 0.02520955
112.20184543 107.84314999 -1.00000000 0.26465123 0.13889278 0.25121607 0.13357278 0.04461055 0.03351010
112.20184543 107.84314999 -1.00000000 0.17600201 0.17792933 0.16504313 0.16975798 0.06112973 0.06137858
112.20184543 107.84314999 -1.00000000 0.34634446 0.17347840 0.11429740 0.07427459 0.04587496 0.02708919
112.20184543 107.84314999 -1.00000000 0.16005625 0.12492816 0.09170412 0.07672822 0.03075734 0.02551338
112.20184543 107.84314999 -1.00000000 0.40370616 0.20532148 0.14824260 0.09643513 0.05399284 0.03255567
112.20184543 107.84314999 -1.00000000 0.22759288 0.19562540 0.20743057 0.18052494 0.06902083 0.06002238
112.20184543 107.84314999 -1.00000000 0.25967070 0.26068984 0.23768004 0.23801917 0.04822445 0.04993148
112.20184543 115.69115689 -1.00000000 0.29049169 0.16696313 0.28916385 0.16624578 0.03412028 0.02088922
112.20184543 115.69115689 -1.00000000 0.23006962 0.19135382 0.22630722 0.18782897 0.02258011 0.01823272
112.20184543 115.69115689 -1.00000000 0.24120705 0.12403936 0.12075631 0.08127066 0.05396501 0.02352084
112.20184543 115.69115689 -1.00000000 0.23665371 0.21004211 0.09371005 0.10256213 0.02681390 0.02580244
112.20184543 115.69115689 -1.00000000 0.33362684 0.23410368 0.18381050 0.13659994 0.02597289 0.02436188
112.20184543 115.69115689 -1.00000000 0.15698914 0.11830339 0.10267571 0.08386375 0.02795769 0.01281681
112.20184543 115.69115689 -1.00000000 0.12293990 0.07182600 0.07958019 0.05072779 0.04238029 0.01538485
112.20184543 115.69115689 -1.00000000 0.26957086 0.12065734 0.10686766 0.07019023 0.04527389 0.01733961
112.20184543 115.69115689 -1.00000000 0.31228688 0.24683386 0.28971153 0.22864903 0.01394263 0.01262252
112.20184543 115.69115689 -1.00000000 0.24145874 0.13316049 0.11316709 0.08383785 0.03640086 0.01704583
112.20184543 113.05385571 -1.00000000 0.23958188 0.10900893 0.06769229 0.05590685 0.05533577 0.03904806
112.20184543 113.05385571 -1.00000000 0.31852250 0.17129322 0.07642354 0.06022181 0.05241675 0.04036594
112.20184543 113.05385571 -1.00000000 0.14746835 0.09581504 0.10086018 0.06818940 0.07204234 0.04549541
112.20184543 113.05385571 -1.00000000 0.27480151 0.23764181 0.26937401 0.23289342 0.16976016 0.14588498
112.20184543 113.05385571 -1.00000000 0.41039390 0.20603440 0.10951546 0.07262263 0.05070613 0.04347014
112.20184543 113.05385571 -1.00000000 0.21287190 0.10745564 0.08852879 0.06636288 0.06361192 0.04320912
112.20184543 113.05385571 -1.00000000 0.28736446 0.16637582 0.28567298 0.16500293 0.16488811 0.10228026
112.20184543 113.05385571 -1.00000000 0.22728814 0.23054655 0.21939666 0.22254958 0.14339311 0.14395628
112.20184543 113.05385571 -1.00000000 0.21600977 0.14857546 0.11213426 0.08785443 0.08293129 0.06000592
112.20184543 113.05385571 -1.00000000 0.22591606 0.10561432 0.06089069 0.04971953 0.05553963 0.03859897
112.20184543 112.60914258 -1.00000000 0.18930047 0.12299976 0.17080160 0.10454171 0.01824648 0.00739609
112.20184543 112.60914258 -1.00000000 0.25927656 0.11745300 0.09113833 0.06900421 0.02769059 0.00896441
112.20184543 112.60914258 -1.00000000 0.18269526 0.15204385 0.08641561 0.07995932 0.02008858 0.01270544
112.20184543 112.60914258 -1.00000000 0.34579069 0.16039118 0.10553092 0.06858606 0.03046113 0.01214181
112.20184543 112.60914258 -1.00000000 0.20838618 0.16028052 0.16074129 0.12134666 0.01689506 0.01017693
112.20184543 112.60914258 -1.00000000 0.19395251 0.16327481 0.09443322 0.08498292 0.02019450 0.01323286
112.20184543 112.60914258 -1.00000000 0.18690202 0.11375856 0.07662408 0.06246473 0.02110439 0.00890218
112.20184543 112.60914258 -1.00000000 0.25184265 0.25090075 0.22334689 0.22302703 0.00639722 0.00827590
112.20184543 112.60914258 -1.00000000 0.43166167 0.24099066 0.17138078 0.10451065 0.02981412 0.01706714
112.20184543 112.60914258 -1.00000000 0.23024739 0.19546355 0.10294560 0.10020199 0.01417336 0.01278727
112.20184543 113.91326124 -1.00000000 0.58781410 0.17254846 0.12359445 0.06341823 0.06774305 0.03018378
112.20184543 113.91326124 -1.00000000 0.51301195 0.28016686 0.04557152 0.04657113 0.13759996 0.07153030
112.20184543 113.91326124 -1.00000000 0.50981532 0.26611264 0.06020909 0.05953162 0.14379269 0.07454819
112.20184543 113.91326124 -1.00000000 0.53323308 0.27981589 0.04571814 0.04648046 0.12527132 0.06233953
112.20184543 113.91326124 -1.00000000 0.55689687 0.35070148 0.10952785 0.08422485 0.14280851 0.09047960
112.20184543 113.91326124 -1.00000000 0.52495509 0.28057804 0.05565419 0.05554959 0.13756025 0.07057835
112.20184543 113.91326124 -1.00000000 0.58858769 0.24382232 0.14362051 0.08266084 0.08794583 0.04039638
112.20184543 113.91326124 -1.00000000 0.58600634 0.48839352 0.20328861 0.17701834 0.11122059 0.09473717
112.20184543 113.91326124 -1.00000000 0.49492052 0.39655750 0.08321061 0.07297353 0.16622777 0.12617356
112.20184543 113.91326124 -1.00000000 0.56860631 0.21223957 0.09904992 0.06347056 0.07945861 0.03743368
112.20184543 110.82456327 -1.00000000 0.20235781 0.17759944 0.15312275 0.12988151 0.05090025 0.03425033
112.20184543 110.82456327 -1.00000000 0.21382075 0.10818695 0.09336447 0.06534651 0.05208901 0.01968163
112.20184543 110.82456327 -1.00000000 0.25807546 0.24072158 0.25008543 0.23306139 0.01500896 0.01927903
112.20184543 110.82456327 -1.00000000 0.11893658 0.08198370 0.10827695 0.06639591 0.03184381 0.01345729
112.20184543 110.82456327 -1.00000000 0.20062290 0.14243150 0.17800808 0.12151314 0.04092723 0.02202247
112.20184543 110.82456327 -1.00000000 0.31283529 0.19973563 0.16461904 0.11782227 0.06822381 0.03810877
112.20184543 110.82456327 -1.00000000 0.35780534 0.21042333 0.17333280 0.11159576 0.07267463 0.03965691
112.20184543 110.82456327 -1.00000000 0.21924177 0.15317137 0.11226775 0.08826841 0.05551583 0.03111848
112.20184543 110.82456327 -1.00000000 0.34962351 0.15873046 0.14852941 0.07956463 0.07517898 0.03118539
112.20184543 110.82456327 -1.00000000 0.21523589 0.13618698 0.10016030 0.07498940 0.05472787 0.02775638
125.89254118 125.08595976 -2.00000000 0.29410759 0.16706659 0.11258949 0.07890479 0.01991204 0.01563668
125.89254118 125.08595976 -2.00000000 0.21678823 0.18836662 0.11936848 0.10056999 0.02303045 0.02126822
125.89254118 125.08595976 -2.00000000 0.19860726 0.10620806 0.08768060 0.06720351 0.02103077 0.00930885
125.89254118 125.08595976 -2.00000000 0.13091940 0.09341272 0.10467515 0.07153963 0.01514163 0.00766455
125.89254118 125.08595976 -2.00000000 0.18222526 0.17593957 0.18077382 0.17487091 0.00987650 0.00947062
125.89254118 125.08595976 -2.00000000 0.18646719 0.09625027 0.08161861 0.06150514 0.02253620 0.00835267
125.89254118 125.08595976 -2.00000000 0.28530875 0.18396502 0.28355338 0.18286542 0.01025743 0.00923896
125.89254118 125.08595976 -2.00000000 0.17714868 0.11795961 0.07909511 0.06563859 0.01734057 0.01226184
125.89254118 125.08595976 -2.00000000 0.20604740 0.09401995 0.11404848 0.07482146 0.02598871 0.00730184
125.89254118 125.08595976 -2.00000000 0.38739805 0.17159550 0.12984164 0.07393976 0.03180412 0.01752714
125.89254118 128.81946040 -2.00000000 0.51759335 0.30323774 0.06521170 0.05862739 0.07660324 0.04336870
125.89254118 128.81946040 -2.00000000 0.59821223 0.24808009 0.08186163 0.05638457 0.06639207 0.03039331
125.89254118 128.81946040 -2.00000000 0.54769615 0.27930724 0.03412751 0.03924726 0.07126978 0.04039626
125.89254118 128.81946040 -2.00000000 0.56011694 0.24293181 0.05176981 0.04755314 0.07736212 0.03954636
125.89254118 128.81946040 -2.00000000 0.53437255 0.48691444 0.23123990 0.21478582 0.05192755 0.05337622
125.89254118 128.81946040 -2.00000000 0.61535659 0.18613337 0.10486525 0.05591244 0.04923884 0.03114041
125.89254118 128.81946040 -2.00000000 0.54463883 0.40251052 0.12257529 0.09447918 0.04324438 0.04494465
125.89254118 128.81946040 -2.00000000 0.56156017 0.34447556 0.11992172 0.08417286 0.04057486 0.03862194
125.89254118 128.81946040 -2.00000000 0.55142286 0.30749086 0.06753763 0.05043821 0.05108318 0.03826818
125.89254118 128.81946040 -2.00000000 0.53812685 0.37710179 0.11895837 0.09145551 0.04730779 0.04487311
125.89254118 124.84261188 -2.00000000 0.21591849 0.09742297 0.10485790 0.06895693 0.09392104 0.05589630
125.89254118 124.84261188 -2.00000000 0.43897841 0.21683318 0.06928513 0.06231980 0.04491546 0.03972734
125.89254118 124.84261188 -2.00000000 0.23118652 0.11005496 0.07318513 0.05516010 0.07720468 0.04721899
125.89254118 124.84261188 -2.00000000 0.38031370 0.16998583 0.04213314 0.04564250 0.04807975 0.03852626
125.89254118 124.84261188 -2.00000000 0.14969265 0.11390584 0.10438606 0.07431608 0.10192120 0.06509454
125.89254118 124.84261188 -2.00000000 0.13064546 0.10433262 0.10552398 0.06862797 0.10099622 0.05842656
125.89254118 124.84261188 -2.00000000 0.26234726 0.16005142 0.09856217 0.07653221 0.09182780 0.06264885
125.89254118 124.84261188 -2.00000000 0.15040137 0.10628942 0.08299221 0.05695066 0.08591988 0.04996388
125.89254118 124.84261188 -2.00000000 0.19300790 0.11927550 0.17299126 0.10096843 0.13832673 0.08124880
125.89254118 124.84261188 -2.00000000 0.25993838 0.14048224 0.21508722 0.12112815 0.15380337 0.09024045
125.89254118 129.80647196 -2.00000000 0.54390013 0.26539356 0.04347329 0.04387918 0.04767147 0.03630817
125.89254118 129.80647196 -2.00000000 0.59057421 0.17053370 0.08844340 0.05174878 0.04080529 0.02867421
125.89254118 129.80647196 -2.00000000 0.52527747 0.36774415 0.10100732 0.08430803 0.05185073 0.04766457
125.89254118 129.80647196 -2.00000000 0.55739322 0.30251183 0.09051463 0.06938223 0.04547766 0.03981268
125.89254118 129.80647196 -2.00000000 0.58502066 0.17653647 0.10924725 0.05578933 0.03520191 0.02507759
125.89254118 129.80647196 -2.00000000 0.58110010 0.37114929 0.27015247 0.17142012 0.05665872 0.04768310
125.89254118 129.80647196 -2.00000000 0.59691326 0.32951396 0.29037732 0.16725871 0.05908013 0.04779281
125.89254118 129.80647196 -2.00000000 0.60009327 0.36413394 0.29676273 0.19217667 0.06175421 0.05172105
125.89254118 129.80647196 -2.00000000 0.60440924 0.54845068 0.16258016 0.15872390 0.08845189 0.08301760
125.89254118 129.80647196 -2.00000000 0.57513538 0.56645867 0.13732146 0.14485595 0.08162604 0.08182629
125.89254118 125.85172654 -2.00000000 0.60157636 0.36379997 0.26722370 0.17402839 0.23733004 0.16957163
125.89254118 125.85172654 -2.00000000 0.59126044 0.36007574 0.29187391 0.18953852 0.21921611 0.15855153
125.89254118 125.85172654 -2.00000000 0.61846030 0.50181382 0.19627345 0.16206611 0.29457616 0.24762298
125.89254118 125.85172654 -2.00000000 0.56287958 0.31211359 0.16746704 0.11442194 0.18405279 0.13287038
125.89254118 125.85172654 -2.00000000 0.54848138 0.27320708 0.04169266 0.04363657 0.13930098 0.09724523
125.89254118 125.85172654 -2.00000000 0.59072410 0.16153396 0.09860711 0.04859580 0.12435281 0.06750478
125.89254118 125.85172654 -2.00000000 0.52345938 0.36497362 0.06424737 0.06107619 0.20651814 0.16056471
125.89254118 125.85172654 -2.00000000 0.59153287 0.53028833 0.18119609 0.16978536 0.29542130 0.26964535
125.89254118 125.85172654 -2.00000000 0.58034477 0.23893745 0.04703481 0.04244875 0.12039306 0.07932935
125.89254118 125.85172654 -2.00000000 0.55398150 0.32310904 0.11468554 0.08196384 0.18502422 0.13198150
125.89254118 120.55184914 -2.00000000 0.12230106 0.08413752 0.09106780 0.06182627 0.05191702 0.03899033
125.89254118 120.55184914 -2.00000000 0.25174883 0.14968098 0.08375739 0.06703035 0.06900519 0.04769245
125.89254118 120.55184914 -2.00000000 0.24762309 0.24589928 0.21158103 0.21036887 0.08415176 0.08476598
125.89254118 120.55184914 -2.00000000 0.19607674 0.15677711 0.11335039 0.09506995 0.07294349 0.05721475
125.89254118 120.55184914 -2.00000000 0.24221233 0.21596261 0.16256436 0.14640896 0.09515765 0.08420649
125.89254118 120.55184914 -2.00000000 0.17924145 0.13169275 0.09201299 0.08006568 0.05940135 0.04781453
125.89254118 120.55184914 -2.00000000 0.28645578 0.19117509 0.21142781 0.14888827 0.06506024 0.05951864
125.89254118 120.55184914 -2.00000000 0.31999094 0.14642306 0.08629150 0.05812772 0.07081222 0.04281806
125.89254118 120.55184914 -2.00000000 0.29255718 0.12626122 0.08449449 0.06338998 0.06138325 0.04092798
125.89254118 120.55184914 -2.00000000 0.30764152 0.18701597 0.11226978 0.08582999 0.09143351 0.06219786
125.89254118 125.90682755 -2.00000000 0.19880970 0.20327980 0.19068913 0.19469770 0.18176371 0.18487552
125.89254118 125.90682755 -2.00000000 0.13863965 0.09643396 0.09150882 0.06139522 0.06568905 0.05146189
125.89254118 125.90682755 -2.00000000 0.15798625 0.10479605 0.13035090 0.08426944 0.11183646 0.07645209
125.89254118 125.90682755 -2.00000000 0.28318033 0.18487547 0.07525448 0.06035519 0.15017725 0.10513314
125.89254118 125.90682755 -2.00000000 0.23020671 0.15934301 0.06253417 0.05918612 0.10637166 0.07487119
125.89254118 125.90682755 -2.00000000 0.19702843 0.09899570 0.06410053 0.04781651 0.05271097 0.04241960
125.89254118 125.90682755 -2.00000000 0.15725443 0.12751287 0.10392204 0.07611896 0.05910341 0.05340701
125.89254118 125.90682755 -2.00000000 0.22767789 0.17654259 0.07757313 0.06760924 0.16352459 0.11317526
125.89254118 125.90682755 -2.00000000 0.28757434 0.20535746 0.26038928 0.18730119 0.22173920 0.16258962
125.89254118 125.90682755 -2.00000000 0.30006064 0.14907601 0.08846333 0.07259413 0.09426551 0.07430754
125.89254118 123.20740724 -2.00000000 0.25179952 0.21361043 0.16100648 0.14042445 0.26675473 0.20607471
125.89254118 123.20740724 -2.00000000 0.19683082 0.11315497 0.16545563 0.09527841 0.07168940 0.03618788
125.89254118 123.20740724 -2.00000000 0.29404206 0.16493961 0.09862828 0.07636500 0.14884785 0.08369970
125.89254118 123.20740724 -2.00000000 0.34664279 0.18643848 0.12028600 0.08696250 0.15954659 0.09165842
125.89254118 123.20740724 -2.00000000 0.29900926 0.20081449 0.11108666 0.08320143 0.20959838 0.14014786
125.89254118 123.20740724 -2.00000000 0.28788524 0.12378455 0.06518991 0.05353448 0.09061403 0.05594395
125.89254118 123.20740724 -2.00000000 0.23588448 0.12039980 0.07042931 0.05635708 0.09373986 0.05293027
125.89254118 123.20740724 -2.00000000 0.18904577 0.15478806 0.11703527 0.09638176 0.17219388 0.11522867
125.89254118 123.20740724 -2.00000000 0.32962869 0.20338527 0.12199102 0.08598134 0.19127494 0.12506183
125.89254118 123.20740724 -2.00000000 0.25917380 0.11481747 0.07626560 0.06082914 0.07121611 0.03781325
125.89254118 120.90132685 -2.00000000 0.30014004 0.21713020 0.29667013 0.21418141 0.07305589 0.05876802
125.89254118 120.90132685 -2.00000000 0.28088510 0.20100975 0.26305641 0.18931985 0.06029396 0.04795383
125.89254118 120.90132685 -2.00000000 0.21556054 0.17060781 0.15400486 0.11935149 0.03787323 0.03323751
125.89254118 120.90132685 -2.00000000 0.29444593 0.19791550 0.23520049 0.16287180 0.04139645 0.03700384
125.89254118 120.90132685 -2.00000000 0.16369451 0.12236775 0.14911725 0.10185615 0.03807143 0.03069060
125.89254118 120.90132685 -2.00000000 0.25104363 0.13074737 0.07922430 0.06446277 0.03193647 0.02430450
