# noise_perc_th noise_perc SNR_dB NN_nosym_f1 NN_nosym_f2 NN_postSR_f1_nosym NN_postSR_f2_nosym NN_sym_f1 NN_sym_f2 NN_postSR_f1 NN_postSR_f2 Param_f1 Param_f2
8.9125e+01 8.9125e+01 1.0000e+00 1.6210e+01 2.0103e+00 1.5643e+01 1.2833e+00 1.5593e+01 2.0547e+00 1.5840e+01 1.9010e+00 4.0693e+00 1.2272e-01
8.9125e+01 8.9125e+01 1.0000e+00 4.5284e+00 1.7506e+00 4.3508e+00 1.2434e+00 4.3852e+00 1.4232e+00 4.3486e+00 1.1919e+00 1.6798e+00 2.4999e-01
8.9125e+01 8.9125e+01 1.0000e+00 2.0919e+00 2.2738e+00 2.0362e+00 2.0460e+00 1.4227e+00 1.2928e+00 1.4116e+00 1.1370e+00 1.1682e+00 5.5915e-01
8.9125e+01 8.9125e+01 1.0000e+00 5.8092e+00 1.9382e+00 5.4934e+00 1.6795e+00 4.0583e+00 8.9886e-01 4.0339e+00 8.7281e-01 6.4421e-01 2.6590e-01
1.0000e+02 1.0000e+02 0.0000e+00 4.2790e+00 1.7750e+00 3.8606e+00 1.1531e+00 3.3266e+00 9.9142e-01 3.2191e+00 5.3912e-01 1.5472e+00 5.0846e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.4091e+01 1.9551e+00 2.3599e+01 1.6844e+00 2.2946e+01 1.3542e+00 2.2846e+01 1.1056e+00 9.1787e+00 5.8933e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.3520e+00 2.6333e+00 2.1271e+00 2.3591e+00 9.9102e-01 1.9002e+00 8.6862e-01 1.7568e+00 9.5741e-01 6.1375e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.7579e+00 2.2374e+00 2.5565e+00 1.7577e+00 2.0798e+00 1.9246e+00 2.0327e+00 1.6647e+00 9.5118e-01 5.9144e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.0945e+01 2.6088e+00 2.0397e+01 2.3687e+00 2.1508e+01 2.2225e+00 2.1490e+01 2.1509e+00 6.6889e+00 5.1580e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.5006e+00 1.6716e+00 1.1610e+00 1.5269e+00 1.1131e+00 1.5451e+00 1.0855e+00 1.4476e+00 1.0371e+00 4.1040e-01
1.0000e+02 1.0000e+02 0.0000e+00 2.1611e+00 2.0950e+00 1.8685e+00 1.6720e+00 1.3662e+00 1.3401e+00 1.3456e+00 1.2610e+00 1.3532e+00 4.6461e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.7174e+01 2.1493e+00 1.5170e+01 1.4575e+00 1.2279e+01 1.7503e+00 1.2191e+01 1.6638e+00 9.4437e-01 4.6696e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.9498e+01 2.4984e+00 1.8170e+01 1.6946e+00 1.8621e+01 2.0987e+00 1.8538e+01 1.8956e+00 4.2663e+00 4.6315e-01
1.0000e+02 1.0000e+02 0.0000e+00 1.6485e+00 2.2783e+00 1.4288e+00 2.1430e+00 1.4994e+00 2.1928e+00 1.4692e+00 2.1603e+00 1.1505e+00 5.9953e-01
1.1220e+02 1.1220e+02 -1.0000e+00 6.4490e+00 4.1123e+00 6.1290e+00 3.8406e+00 6.2006e+00 1.5240e+00 6.1500e+00 1.3064e+00 2.0776e+00 4.6039e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.1488e+01 3.3220e+00 1.1322e+01 2.9872e+00 1.2006e+01 3.4070e+00 1.1906e+01 3.3022e+00 3.2950e+00 4.7686e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.0972e+01 2.2767e+00 1.0618e+01 1.9631e+00 1.0116e+01 2.0161e+00 9.9217e+00 2.0950e+00 2.3395e+00 9.1464e-01
1.1220e+02 1.1220e+02 -1.0000e+00 2.6388e+01 2.4977e+00 2.6035e+01 1.3319e+00 2.6380e+01 2.2621e+00 2.6226e+01 1.7913e+00 9.4191e+00 5.4744e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.6579e+00 2.2231e+00 1.5504e+00 2.0372e+00 1.5960e+00 1.4792e+00 1.5538e+00 1.4953e+00 1.4247e+00 6.6730e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.4103e+01 2.6296e+00 1.3588e+01 1.9290e+00 1.2349e+01 2.0633e+00 1.2181e+01 1.6896e+00 1.1325e+00 6.3349e-01
1.1220e+02 1.1220e+02 -1.0000e+00 3.3444e+00 2.0817e+00 2.1877e+00 1.5892e+00 1.9811e+00 1.2175e+00 1.9611e+00 1.2872e+00 1.4081e+00 5.3446e-01
1.1220e+02 1.1220e+02 -1.0000e+00 2.1582e+01 4.7848e+00 2.0839e+01 1.5641e+00 1.8691e+01 1.7935e+00 1.8623e+01 1.1571e+00 4.6396e+00 3.1467e-01
1.1220e+02 1.1220e+02 -1.0000e+00 1.9164e+01 2.1239e+00 1.8696e+01 1.9570e+00 1.8724e+01 2.3258e+00 1.8345e+01 2.1975e+00 5.1915e+00 2.8311e-01
1.1220e+02 1.1220e+02 -1.0000e+00 5.8472e+00 3.4735e+00 5.7703e+00 3.2304e+00 2.4630e+00 2.2583e+00 2.4633e+00 2.1448e+00 2.1777e+00 8.5081e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.3660e+00 1.8821e+00 2.2171e+00 1.7677e+00 2.3055e+00 1.7369e+00 2.2168e+00 1.5372e+00 1.7681e+00 8.5127e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.4457e+01 2.8902e+00 2.4015e+01 2.7227e+00 2.3612e+01 2.1631e+00 2.4213e+01 2.0243e+00 6.1699e+00 1.1069e+00
1.2589e+02 1.2589e+02 -2.0000e+00 1.2971e+00 2.8795e+00 1.1007e+00 2.7279e+00 1.2296e+00 2.7776e+00 1.1856e+00 2.7374e+00 1.2393e+00 8.0644e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.3398e+00 2.8973e+00 2.0568e+00 2.6525e+00 1.8304e+00 2.3663e+00 1.7887e+00 2.2868e+00 1.6673e+00 1.1620e+00
1.2589e+02 1.2589e+02 -2.0000e+00 6.5697e+00 2.4137e+00 6.1017e+00 2.3200e+00 3.0960e+00 2.2815e+00 3.0812e+00 2.2580e+00 1.8158e+00 8.1164e-01
1.2589e+02 1.2589e+02 -2.0000e+00 3.4233e+00 3.9208e+00 3.3662e+00 3.4608e+00 1.4447e+00 2.6773e+00 1.1951e+00 2.6209e+00 1.5320e+00 1.2457e+00
1.2589e+02 1.2589e+02 -2.0000e+00 2.3552e+00 3.3211e+00 2.3569e+00 3.0519e+00 1.3808e+00 2.7517e+00 1.3439e+00 2.7778e+00 1.4430e+00 9.3258e-01
1.2589e+02 1.2589e+02 -2.0000e+00 3.7713e+00 3.6854e+00 3.6987e+00 3.4655e+00 1.2475e+00 1.9596e+00 1.1887e+00 1.7743e+00 1.2405e+00 7.1143e-01
1.2589e+02 1.2589e+02 -2.0000e+00 2.4217e+00 2.7745e+00 2.2720e+00 2.4809e+00 2.2945e+00 2.6320e+00 2.2962e+00 2.5693e+00 1.7379e+00 7.4363e-01
1.2589e+02 1.2589e+02 -2.0000e+00 1.8966e+00 2.3859e+00 9.7900e-01 2.3168e+00 1.2786e+00 2.3017e+00 1.2037e+00 2.2760e+00 1.3050e+00 6.1898e-01
1.4125e+02 1.4125e+02 -3.0000e+00 4.0866e+01 3.1926e+00 3.9929e+01 2.9376e+00 3.9945e+01 2.2258e+00 3.9664e+01 1.8329e+00 1.4868e+01 1.3096e+00
1.4125e+02 1.4125e+02 -3.0000e+00 1.8982e+00 3.4210e+00 1.6596e+00 3.0436e+00 1.4181e+00 3.1581e+00 1.3331e+00 3.0604e+00 1.5886e+00 1.2504e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.1022e+01 3.5465e+00 2.1534e+01 3.2390e+00 1.2395e+01 2.9975e+00 1.2246e+01 2.9747e+00 3.2389e+00 1.3913e+00
1.4125e+02 1.4125e+02 -3.0000e+00 3.7777e+00 3.6023e+00 2.9643e+00 3.2148e+00 3.2476e+00 3.5712e+00 3.2548e+00 3.4090e+00 2.5234e+00 1.2323e+00
1.4125e+02 1.4125e+02 -3.0000e+00 8.9775e+00 3.6427e+00 8.2236e+00 3.3404e+00 2.2221e+00 3.1049e+00 2.1952e+00 2.7859e+00 1.0658e+00 1.5133e+00
1.4125e+02 1.4125e+02 -3.0000e+00 6.3776e+00 4.1192e+00 5.4546e+00 3.9275e+00 4.5689e+00 3.1490e+00 4.5265e+00 3.0797e+00 2.5224e+00 8.7566e-01
1.4125e+02 1.4125e+02 -3.0000e+00 1.3720e+01 4.0395e+00 1.3593e+01 3.9165e+00 9.7153e+00 3.5063e+00 9.6570e+00 3.4488e+00 3.8232e+00 1.4303e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.1667e+00 2.8633e+00 1.9078e+00 2.6124e+00 2.0092e+00 2.5847e+00 1.9772e+00 2.4405e+00 1.8131e+00 1.1424e+00
1.4125e+02 1.4125e+02 -3.0000e+00 3.1197e+01 2.4753e+00 3.0536e+01 2.0777e+00 2.8730e+01 2.0088e+00 2.8203e+01 1.7992e+00 9.2306e+00 1.0815e+00
1.4125e+02 1.4125e+02 -3.0000e+00 2.7885e+00 2.2835e+00 2.2180e+00 2.0718e+00 2.3362e+00 1.9318e+00 2.3492e+00 1.9018e+00 1.8089e+00 6.0851e-01
1.5849e+02 1.5849e+02 -4.0000e+00 3.9885e+00 4.2304e+00 3.8736e+00 4.1237e+00 2.3811e+00 3.0907e+00 2.3282e+00 2.9844e+00 2.1365e+00 1.5275e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.3366e+01 3.3046e+00 2.2950e+01 2.9216e+00 1.5683e+01 2.5790e+00 1.5571e+01 2.3577e+00 4.3898e+00 1.4398e+00
1.5849e+02 1.5849e+02 -4.0000e+00 9.2881e+00 3.9360e+00 8.5897e+00 3.3942e+00 5.1737e+00 3.0757e+00 5.1509e+00 2.9321e+00 3.0802e+00 1.5978e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.0005e+00 3.4964e+00 1.4421e+00 3.3254e+00 1.7102e+00 2.8262e+00 1.6709e+00 2.6926e+00 1.7860e+00 1.4376e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.2611e+01 4.7340e+00 2.1596e+01 4.1755e+00 1.9630e+01 3.6559e+00 1.9446e+01 3.5827e+00 2.1611e+00 1.7729e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.3436e+00 4.0535e+00 1.3877e+00 3.5989e+00 1.9099e+00 3.0700e+00 1.8542e+00 2.9572e+00 1.8277e+00 1.2283e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.6576e+01 4.2384e+00 1.6311e+01 3.3237e+00 1.6146e+01 3.6455e+00 1.6137e+01 3.5753e+00 2.0276e+00 1.4717e+00
1.5849e+02 1.5849e+02 -4.0000e+00 1.8055e+01 4.7483e+00 1.7729e+01 4.6728e+00 2.4064e+00 1.6499e+00 2.3690e+00 7.6443e-01 1.5266e+00 1.0867e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.6852e+00 3.4576e+00 4.2393e-01 3.0831e+00 1.7522e+00 2.8289e+00 1.7333e+00 2.4886e+00 1.7415e+00 1.4326e+00
1.5849e+02 1.5849e+02 -4.0000e+00 2.3160e+01 3.0339e+00 2.2745e+01 2.5713e+00 8.9058e+00 2.6718e+00 8.8632e+00 2.4747e+00 4.0339e+00 1.4390e+00
1.7783e+02 1.7783e+02 -5.0000e+00 3.5182e+01 5.3783e+00 3.3857e+01 5.2428e+00 3.3251e+01 4.7292e+00 3.3995e+01 4.6976e+00 1.0615e+01 2.6984e+00
1.7783e+02 1.7783e+02 -5.0000e+00 8.7323e+00 5.6998e+00 8.4989e+00 5.5080e+00 9.0620e+00 5.6197e+00 8.9601e+00 5.5945e+00 8.9757e-01 2.1576e+00
1.7783e+02 1.7783e+02 -5.0000e+00 2.5170e+00 4.2177e+00 2.4276e+00 3.8672e+00 1.7769e+00 3.3545e+00 1.8211e+00 3.2691e+00 1.8518e+00 1.0484e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.0990e+01 7.5812e+00 1.0780e+01 7.4823e+00 5.3612e+00 3.5216e+00 5.2048e+00 3.4925e+00 2.5648e+00 2.2992e+00
1.7783e+02 1.7783e+02 -5.0000e+00 3.3932e+01 5.4702e+00 3.3638e+01 4.8194e+00 2.9640e+01 4.7643e+00 2.9538e+01 4.4668e+00 4.2775e+00 2.0715e+00
1.7783e+02 1.7783e+02 -5.0000e+00 3.0757e+00 4.0327e+00 2.9100e+00 3.9259e+00 1.6881e+00 3.4992e+00 1.6650e+00 3.4304e+00 1.5809e+00 1.5667e+00
1.7783e+02 1.7783e+02 -5.0000e+00 5.1559e+00 8.0859e+00 5.0656e+00 7.9896e+00 1.3787e+00 6.0720e+00 1.2754e+00 6.1874e+00 1.4955e+00 2.1263e+00
1.7783e+02 1.7783e+02 -5.0000e+00 5.8665e+00 3.7686e+00 5.4047e+00 3.5358e+00 5.9554e+00 3.3505e+00 6.0263e+00 3.4453e+00 2.0795e+00 1.9110e+00
1.7783e+02 1.7783e+02 -5.0000e+00 1.2819e+01 4.5446e+00 1.2630e+01 4.3408e+00 1.1037e+01 4.2145e+00 1.0984e+01 4.1235e+00 3.3097e+00 1.4430e+00
1.7783e+02 1.7783e+02 -5.0000e+00 7.8683e+00 3.5248e+00 7.6106e+00 3.3250e+00 4.5826e+00 2.9337e+00 4.4491e+00 2.7405e+00 1.0960e+00 1.5337e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.8228e+01 6.3757e+00 1.8321e+01 6.3592e+00 1.2496e+01 4.8449e+00 1.2410e+01 4.8001e+00 1.0808e+00 2.4333e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.9141e+01 6.7661e+00 2.8913e+01 6.5337e+00 2.6063e+01 4.6123e+00 2.5926e+01 4.5577e+00 7.9188e+00 1.5906e+00
1.9953e+02 1.9953e+02 -6.0000e+00 5.5392e+01 1.2264e+01 5.4404e+01 1.2229e+01 5.2188e+01 8.4775e+00 5.2011e+01 8.4646e+00 2.5836e+01 2.1693e+00
1.9953e+02 1.9953e+02 -6.0000e+00 2.2678e+00 5.8616e+00 1.8833e+00 5.4534e+00 1.8649e+00 5.6857e+00 1.6492e+00 5.4963e+00 2.1479e+00 3.0109e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.8718e+00 4.9658e+00 3.5185e+00 3.9335e+00 3.1511e+00 4.2433e+00 3.1021e+00 4.0151e+00 2.3346e+00 3.0857e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.1350e+00 4.7573e+00 2.9836e+00 4.4957e+00 2.0689e+00 4.1889e+00 2.0307e+00 4.0504e+00 1.9066e+00 2.0171e+00
1.9953e+02 1.9953e+02 -6.0000e+00 4.6519e+01 5.6271e+00 4.4913e+01 5.3619e+00 4.5663e+01 5.1384e+00 4.6044e+01 5.0593e+00 1.7362e+01 2.3045e+00
1.9953e+02 1.9953e+02 -6.0000e+00 3.0394e+00 5.2612e+00 2.8657e+00 4.9952e+00 2.0827e+00 4.3397e+00 2.0123e+00 4.2388e+00 2.0240e+00 1.8513e+00
1.9953e+02 1.9953e+02 -6.0000e+00 1.9138e+01 4.5974e+00 1.8928e+01 4.1105e+00 1.8572e+01 4.2406e+00 1.8392e+01 4.2425e+00 4.3212e+00 1.3888e+00
1.9953e+02 1.9953e+02 -6.0000e+00 5.8089e+01 1.7496e+01 5.7307e+01 1.7350e+01 4.7955e+01 9.9081e+00 4.7772e+01 9.8348e+00 1.5552e+01 2.0036e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.8525e+01 5.4033e+00 3.7501e+01 5.1322e+00 3.5138e+01 4.9143e+00 3.4904e+01 4.8768e+00 1.1356e+01 2.2077e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.0275e+00 5.4574e+00 2.4716e+00 5.0765e+00 2.0554e+00 4.9236e+00 2.0359e+00 4.8176e+00 2.3456e+00 3.3521e+00
2.2387e+02 2.2387e+02 -7.0000e+00 5.8462e+00 5.1882e+00 5.6665e+00 4.7112e+00 3.1176e+00 4.1982e+00 3.0840e+00 3.9514e+00 2.6130e+00 2.1978e+00
2.2387e+02 2.2387e+02 -7.0000e+00 5.9160e+01 6.4295e+00 5.8293e+01 6.2133e+00 5.8248e+01 7.1053e+00 5.9140e+01 7.0738e+00 2.5598e+01 1.8762e+00
2.2387e+02 2.2387e+02 -7.0000e+00 4.5271e+00 5.8257e+00 4.1446e+00 5.5040e+00 3.6605e+00 5.3037e+00 3.5492e+00 5.1433e+00 2.4206e+00 2.1452e+00
2.2387e+02 2.2387e+02 -7.0000e+00 1.5428e+01 5.6212e+00 1.4976e+01 5.1131e+00 9.8022e+00 4.6474e+00 9.7674e+00 4.5871e+00 1.1527e+00 2.1047e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.2585e+01 5.4250e+00 3.2407e+01 5.2252e+00 3.0123e+01 5.4338e+00 3.0096e+01 5.3725e+00 9.3195e+00 3.3443e+00
2.2387e+02 2.2387e+02 -7.0000e+00 3.8740e+00 6.7234e+00 3.5961e+00 6.5485e+00 2.1695e+00 6.3990e+00 2.0169e+00 6.1375e+00 2.2695e+00 2.9404e+00
2.2387e+02 2.2387e+02 -7.0000e+00 7.1099e+00 6.6688e+00 7.0359e+00 6.4516e+00 3.5108e+00 6.1919e+00 3.4072e+00 6.1451e+00 1.9582e+00 3.3899e+00
2.2387e+02 2.2387e+02 -7.0000e+00 9.7681e+00 6.5828e+00 1.0410e+01 6.3689e+00 5.9551e+00 4.9736e+00 5.9794e+00 4.8727e+00 1.7154e+00 2.9142e+00
2.5119e+02 2.5119e+02 -8.0000e+00 5.3271e+01 6.4506e+00 5.2058e+01 6.2011e+00 4.8694e+01 5.2534e+00 4.8770e+01 5.2422e+00 1.4574e+01 3.7776e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.8670e+01 8.4228e+00 4.6850e+01 8.4307e+00 4.7488e+01 8.8223e+00 4.7277e+01 8.7846e+00 8.8091e+00 3.0607e+00
2.5119e+02 2.5119e+02 -8.0000e+00 5.1954e+01 6.6345e+00 5.1828e+01 6.4138e+00 5.0726e+01 5.6437e+00 5.0609e+01 5.5855e+00 1.9604e+01 4.1591e+00
2.5119e+02 2.5119e+02 -8.0000e+00 1.9748e+01 5.0910e+00 1.8527e+01 4.7984e+00 1.4845e+01 4.0750e+00 1.4671e+01 3.9111e+00 1.1025e+00 2.4554e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.9615e+00 7.3687e+00 2.2825e+00 7.3652e+00 1.6197e+00 6.1667e+00 1.5226e+00 6.1239e+00 1.9492e+00 3.9770e+00
2.5119e+02 2.5119e+02 -8.0000e+00 3.6796e+01 6.1829e+00 3.6162e+01 5.9376e+00 3.1744e+01 4.6114e+00 3.1591e+01 4.3786e+00 3.1378e+00 3.0976e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.3096e+00 7.6045e+00 4.0415e+00 7.4424e+00 4.5998e+00 5.8869e+00 4.5564e+00 5.7991e+00 2.9071e+00 2.2306e+00
2.5119e+02 2.5119e+02 -8.0000e+00 4.5643e+01 8.2311e+00 4.5235e+01 7.9353e+00 4.3254e+01 7.2223e+00 4.3146e+01 7.1813e+00 1.4726e+01 4.8878e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.4146e+01 6.4768e+00 2.3961e+01 6.0212e+00 2.0926e+01 5.5610e+00 2.0565e+01 5.4118e+00 1.6478e+00 4.3582e+00
2.5119e+02 2.5119e+02 -8.0000e+00 2.7977e+00 5.9628e+00 1.7431e+00 5.7297e+00 2.3335e+00 5.8134e+00 1.9008e+00 5.6571e+00 2.6134e+00 4.6677e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.6570e+01 8.1681e+00 1.6732e+01 7.5724e+00 1.2037e+01 7.8163e+00 1.2129e+01 7.7970e+00 4.9452e+00 4.7013e+00
2.8184e+02 2.8184e+02 -9.0000e+00 2.5211e+01 7.1146e+00 2.4937e+01 7.0349e+00 2.2775e+01 6.6640e+00 2.2715e+01 6.6427e+00 1.0009e+01 4.7328e+00
2.8184e+02 2.8184e+02 -9.0000e+00 4.0948e+01 9.8899e+00 3.8361e+01 9.6311e+00 2.4545e+01 6.7619e+00 2.4366e+01 6.7025e+00 7.0740e+00 2.6968e+00
2.8184e+02 2.8184e+02 -9.0000e+00 7.2777e+00 7.1169e+00 6.9679e+00 6.9795e+00 5.9813e+00 5.4711e+00 5.9122e+00 5.4348e+00 3.2550e+00 3.7903e+00
2.8184e+02 2.8184e+02 -9.0000e+00 1.7334e+01 6.0745e+00 1.7305e+01 5.4238e+00 1.8345e+01 5.5651e+00 1.8268e+01 5.3948e+00 7.2990e+00 4.1022e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.3617e+01 8.1833e+00 3.2113e+01 7.3362e+00 2.6483e+01 5.5935e+00 2.6325e+01 5.4257e+00 6.9849e+00 3.9087e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.1801e+01 7.2934e+00 3.1517e+01 6.9024e+00 3.0749e+01 6.7994e+00 3.0554e+01 6.7366e+00 3.9400e+00 4.1233e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.8979e+01 8.2440e+00 3.7256e+01 8.0987e+00 3.4191e+01 7.2993e+00 3.3990e+01 7.2090e+00 9.9049e-01 5.7275e+00
2.8184e+02 2.8184e+02 -9.0000e+00 7.5565e+01 7.2223e+00 7.4840e+01 7.0357e+00 6.8675e+01 5.6498e+00 7.0133e+01 5.5934e+00 2.3442e+01 3.7494e+00
2.8184e+02 2.8184e+02 -9.0000e+00 3.7308e+00 5.2357e+00 3.3927e+00 5.2107e+00 3.7507e+00 4.3468e+00 3.7830e+00 4.2100e+00 3.1668e+00 3.1711e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.4103e+00 7.5732e+00 5.1313e+00 7.1955e+00 4.4023e+00 6.2132e+00 4.3404e+00 6.1662e+00 3.1801e+00 4.9298e+00
3.1623e+02 3.1623e+02 -1.0000e+01 2.7354e+01 7.4458e+01 2.6639e+01 7.0900e+01 9.6226e+00 1.5359e+01 9.6035e+00 1.4998e+01 1.0162e+01 7.7404e+00
3.1623e+02 3.1623e+02 -1.0000e+01 4.6933e+00 7.4975e+00 3.9234e+00 7.0379e+00 2.4971e+00 7.1160e+00 2.0736e+00 6.9141e+00 2.6994e+00 6.0241e+00
3.1623e+02 3.1623e+02 -1.0000e+01 5.8377e+01 8.6254e+00 5.7441e+01 8.1883e+00 5.5703e+01 7.8247e+00 5.5572e+01 7.4173e+00 2.4769e+01 5.4866e+00
3.1623e+02 3.1623e+02 -1.0000e+01 4.8283e+00 7.5647e+00 4.3903e+00 7.0317e+00 2.2986e+00 7.3226e+00 2.1982e+00 7.0541e+00 1.9277e+00 5.3870e+00
3.1623e+02 3.1623e+02 -1.0000e+01 8.9449e+01 7.5824e+00 8.8092e+01 7.2675e+00 8.6334e+01 7.0864e+00 8.6062e+01 6.8793e+00 3.5428e+01 5.5062e+00
3.1623e+02 3.1623e+02 -1.0000e+01 4.7899e+00 5.6463e+00 3.9021e+00 5.3432e+00 4.3457e+00 4.9864e+00 4.3103e+00 4.6113e+00 4.2059e+00 3.5355e+00
3.1623e+02 3.1623e+02 -1.0000e+01 3.9091e+01 9.2339e+00 3.9164e+01 8.8496e+00 3.3536e+01 8.5721e+00 3.3279e+01 8.2875e+00 6.8026e+00 5.9440e+00
3.1623e+02 3.1623e+02 -1.0000e+01 7.5245e+01 1.2629e+01 7.5336e+01 1.2105e+01 6.9693e+01 1.1396e+01 7.1033e+01 1.0991e+01 2.3361e+01 8.4508e+00
3.1623e+02 3.1623e+02 -1.0000e+01 8.5533e+00 8.6933e+00 8.2678e+00 8.3687e+00 8.2063e+00 6.0479e+00 8.0842e+00 5.9767e+00 4.1052e+00 4.5397e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.0589e+02 9.5464e+00 1.0443e+02 8.8454e+00 1.0491e+02 8.2260e+00 1.0436e+02 8.0353e+00 4.5059e+01 6.0148e+00
3.5481e+02 3.5481e+02 -1.1000e+01 6.0661e+01 1.8248e+01 5.7050e+01 1.7224e+01 4.6272e+01 1.5169e+01 4.5960e+01 1.5059e+01 1.0629e+01 1.0417e+01
3.5481e+02 3.5481e+02 -1.1000e+01 3.9265e+00 1.1701e+01 3.8188e+00 1.1517e+01 3.5048e+00 1.1633e+01 3.3646e+00 1.1574e+01 3.7593e+00 7.1073e+00
3.5481e+02 3.5481e+02 -1.1000e+01 2.6639e+01 1.1957e+01 2.5767e+01 1.2610e+01 1.0014e+01 7.1036e+00 9.7903e+00 6.9257e+00 1.2546e+00 4.6723e+00
3.5481e+02 3.5481e+02 -1.1000e+01 6.8473e+00 9.0054e+00 5.6419e+00 8.5454e+00 6.3314e+00 8.7629e+00 6.2072e+00 8.4357e+00 5.0217e+00 7.0028e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.9668e+01 1.2279e+01 1.6825e+01 1.2148e+01 8.5769e+00 8.4987e+00 8.5193e+00 8.4528e+00 4.5154e+00 6.9696e+00
3.5481e+02 3.5481e+02 -1.1000e+01 1.8990e+01 7.0658e+00 1.8895e+01 6.7947e+00 1.9134e+01 5.7821e+00 1.9068e+01 5.6693e+00 7.0657e+00 4.7041e+00
3.5481e+02 3.5481e+02 -1.1000e+01 7.8439e+01 1.1647e+01 7.7015e+01 1.1410e+01 7.7101e+01 1.6516e+01 7.6525e+01 1.6454e+01 2.2766e+01 9.7699e+00
3.5481e+02 3.5481e+02 -1.1000e+01 6.7913e+00 1.1694e+01 6.5722e+00 1.1466e+01 4.7300e+00 1.1056e+01 5.0840e+00 1.0977e+01 4.5396e+00 9.1229e+00
3.5481e+02 3.5481e+02 -1.1000e+01 7.6310e+01 1.4018e+01 7.5628e+01 1.3878e+01 7.6194e+01 1.3553e+01 7.6027e+01 1.3479e+01 2.5059e+01 7.0150e+00
3.9811e+02 3.9811e+02 -1.2000e+01 9.8458e+01 1.6829e+01 9.7270e+01 1.6457e+01 4.8136e+01 6.9645e+00 4.7818e+01 6.2704e+00 1.2394e+01 6.9972e+00
3.9811e+02 3.9811e+02 -1.2000e+01 5.1023e+00 8.8994e+00 4.4857e+00 8.5904e+00 4.2289e+00 7.6867e+00 4.1110e+00 7.6220e+00 4.0181e+00 7.3088e+00
3.9811e+02 3.9811e+02 -1.2000e+01 4.3133e+01 1.2349e+01 4.2350e+01 1.2222e+01 3.7989e+01 1.1488e+01 3.7931e+01 1.1443e+01 1.1205e+01 8.4665e+00
3.9811e+02 3.9811e+02 -1.2000e+01 5.1183e+00 1.0202e+01 4.4828e+00 9.9626e+00 3.0220e+00 9.3842e+00 2.7136e+00 9.3117e+00 3.2460e+00 9.2579e+00
3.9811e+02 3.9811e+02 -1.2000e+01 9.9685e+00 2.0364e+01 9.2054e+00 1.8000e+01 3.4567e+00 8.7091e+00 3.1461e+00 8.5901e+00 3.7694e+00 5.9599e+00
3.9811e+02 3.9811e+02 -1.2000e+01 2.3759e+01 9.7652e+00 2.3511e+01 9.3747e+00 1.8800e+01 8.9771e+00 1.8599e+01 8.8858e+00 1.1892e+00 7.6844e+00
3.9811e+02 3.9811e+02 -1.2000e+01 4.5523e+00 1.2176e+01 4.0319e+00 1.1918e+01 4.1918e+00 1.2028e+01 3.9284e+00 1.1914e+01 3.7410e+00 1.0048e+01
3.9811e+02 3.9811e+02 -1.2000e+01 6.3934e+00 1.0175e+01 6.0791e+00 1.0595e+01 5.0285e+00 8.9489e+00 5.0575e+00 8.8119e+00 3.7933e+00 5.7339e+00
